Backpack Acceleration Sensor, Human Sensor Module
time, accX, accY, accZ, gyX, gyY, gyZ
11.00, 0.23, -0.15, 1.10, 737.00, -389.00, -152.00
11.05, -0.01, -0.06, 1.16, 1355.00, 636.00, -265.00
11.09, 0.03, -0.09, 1.10, 615.00, -49.00, -381.00
11.13, 0.29, -0.20, 1.06, 187.00, 928.00, 918.00
11.17, 0.00, 0.03, 1.12, -2027.00, 4586.00, -360.00
11.22, 0.12, -0.24, 0.94, -1120.00, 4952.00, 990.00
11.26, -0.07, -0.20, 1.05, 117.00, 3464.00, 2635.00
11.30, -0.25, -0.09, 0.97, 711.00, 3084.00, -1333.00
11.35, 0.18, -0.19, 1.17, 509.00, -4573.00, 1060.00
11.39, 0.37, -0.11, 1.07, 46.00, 128.00, 1403.00
11.43, 0.02, -0.09, 1.05, -86.00, 1374.00, -1417.00
11.47, -0.06, -0.27, 1.00, 1371.00, -1296.00, -649.00
11.52, -0.09, -0.18, 1.09, 3221.00, -3283.00, -1625.00
11.57, 0.20, -0.19, 1.07, 110.00, -3737.00, -8416.00
11.61, 0.53, -0.44, 0.86, 3135.00, -1766.00, -6719.00
11.66, 0.49, 0.18, 0.84, 5487.00, 5131.00, -10103.00
11.70, 0.26, -0.40, 0.91, 2139.00, 4762.00, 4222.00
11.75, -0.10, -0.29, 1.04, 4553.00, 3328.00, 7828.00
11.79, 0.22, 0.06, 1.07, 4860.00, 528.00, 6010.00
11.83, -0.06, 0.05, 1.06, 2645.00, 1029.00, 4682.00
11.88, 0.23, 0.02, 0.94, 2068.00, 989.00, 3894.00
11.92, 0.09, 0.04, 1.02, 671.00, 2562.00, -740.00
11.96, 0.41, 0.20, 1.20, -8460.00, 4026.00, -4797.00
12.00, -0.13, -0.33, 0.79, -3854.00, 4675.00, -8783.00
12.05, -0.34, -0.44, 0.98, 1649.00, -908.00, -4781.00
12.10, 0.12, 0.00, 1.03, 2566.00, -3487.00, 976.00
12.14, 0.22, -0.05, 0.75, -1066.00, 401.00, -3051.00
12.18, 0.07, -0.16, 1.09, 4179.00, 2553.00, 3680.00
12.23, -0.35, 0.17, 1.06, 2585.00, -6809.00, 8475.00
12.27, 0.08, 0.01, 1.05, 4226.00, -2435.00, 8065.00
12.32, 0.10, 0.15, 0.97, 4892.00, -5174.00, 22558.00
12.36, 0.21, 0.31, 1.13, 2241.00, -3255.00, 26332.00
12.41, 0.27, -0.24, 1.02, 2510.00, -347.00, 16856.00
12.45, 0.26, -0.23, 0.94, 366.00, 2089.00, 11612.00
12.49, -0.07, -0.38, 1.14, 1498.00, 1402.00, 3497.00
12.54, -0.35, -0.30, 1.32, 4676.00, -4864.00, -2369.00
12.59, -0.03, 0.07, 1.12, 3742.00, 394.00, -2896.00
12.63, 0.09, -0.02, 1.17, 5538.00, 951.00, -2626.00
12.67, 0.16, 0.33, 0.94, -1308.00, -24.00, 3009.00
12.72, 0.23, 0.13, 1.06, -3505.00, 2659.00, 4928.00
12.76, -0.02, -0.31, 1.07, -3474.00, 2897.00, 2632.00
12.80, 0.07, -0.13, 1.03, 1284.00, -66.00, 820.00
12.85, 0.10, -0.03, 1.06, 1484.00, 337.00, -118.00
12.89, 0.06, -0.01, 1.06, 736.00, 463.00, -10.00
12.93, 0.06, -0.12, 1.06, 728.00, -139.00, 842.00
12.97, -0.12, -0.70, 0.84, -2726.00, -208.00, -1478.00
13.02, -0.29, -0.07, 1.52, 1333.00, -7029.00, -1514.00
13.06, 0.12, -0.28, 1.41, -5173.00, -11647.00, -3733.00
13.11, 0.34, -0.34, 1.72, 1461.00, -128.00, -3571.00
13.17, 0.09, -0.21, 1.71, -1211.00, -2458.00, 1554.00
13.20, 0.20, -0.36, 1.50, 1906.00, -4430.00, 3032.00
13.25, 0.30, -0.37, 1.42, 2130.00, -2772.00, 2402.00
13.29, 0.15, -0.28, 1.09, 4636.00, 7238.00, 360.00
13.34, 0.22, -0.19, 0.96, 4417.00, 10242.00, -1259.00
13.38, 0.10, -0.10, 0.91, 1825.00, 11498.00, -3610.00
13.43, 0.16, -0.13, 0.98, -1853.00, 11253.00, -5902.00
13.47, 0.18, -0.18, 1.04, -4963.00, 10039.00, -7026.00
13.52, -0.00, -0.13, 0.92, -4716.00, 1641.00, -7778.00
13.57, -0.01, -0.00, 0.74, -7352.00, -4254.00, -9856.00
13.62, 0.04, -0.06, 0.82, -8518.00, -5598.00, -7063.00
13.66, 0.09, -0.07, 0.86, -7943.00, -6459.00, -269.00
13.71, 0.22, -0.34, 0.87, 1117.00, -6290.00, 8795.00
13.75, 0.11, -0.29, 0.92, 6607.00, -3745.00, 7799.00
13.80, 0.11, -0.27, 0.93, 11125.00, 168.00, 6068.00
13.84, 0.05, -0.18, 1.03, 10780.00, 7429.00, 3549.00
13.89, -0.04, -0.05, 1.12, 4741.00, 4515.00, 356.00
13.93, 0.13, -0.05, 0.97, -2328.00, 4512.00, -602.00
13.97, -0.01, -0.09, 0.83, -5956.00, 4714.00, -2804.00
14.02, 0.07, -0.24, 0.82, -5442.00, -361.00, -6411.00
14.07, 0.00, -0.24, 0.80, -3188.00, -1251.00, -6815.00
14.11, 0.09, -0.08, 0.89, -2794.00, -186.00, -4600.00
14.16, -0.04, -0.18, 0.89, -5380.00, -905.00, -427.00
14.21, -0.06, -0.21, 1.06, 286.00, -6802.00, 5866.00
14.25, -0.13, -0.25, 1.21, 1651.00, -9206.00, 6455.00
14.30, -0.03, -0.18, 1.29, 1403.00, -9815.00, 7936.00
14.34, 0.06, -0.32, 1.10, 380.00, -3041.00, 6304.00
14.39, 0.02, -0.33, 1.06, 3692.00, 569.00, 4994.00
14.43, 0.08, -0.36, 1.05, 7487.00, 3989.00, 3857.00
14.47, 0.17, -0.10, 1.13, 9388.00, 7948.00, 4677.00
14.52, 0.07, -0.20, 0.86, 6245.00, 4354.00, 4491.00
14.56, 0.00, -0.04, 0.92, 4951.00, 2953.00, 5812.00
14.60, 0.08, -0.12, 1.00, 358.00, 228.00, 7427.00
14.64, 0.18, -0.17, 0.86, 376.00, -600.00, 1536.00
14.69, 0.18, -0.11, 0.89, -1463.00, 942.00, -44.00
14.73, 0.06, -0.15, 0.94, -2739.00, 881.00, -686.00
14.77, 0.11, -0.14, 0.97, -2040.00, 939.00, -815.00
14.82, 0.06, -0.20, 1.01, 425.00, -1086.00, 437.00
14.86, 0.11, -0.19, 1.00, 1269.00, -427.00, 388.00
14.90, 0.11, -0.15, 1.01, 640.00, 619.00, -372.00
14.94, 0.08, -0.18, 1.01, 225.00, 3323.00, -845.00
14.99, 0.04, -0.18, 1.00, 135.00, 3280.00, -1436.00
15.03, 0.10, -0.24, 0.99, 864.00, 2896.00, -2317.00
15.07, 0.04, -0.14, 1.06, 995.00, 2052.00, -1739.00
15.12, 0.06, -0.15, 1.01, 393.00, 857.00, 1011.00
15.16, 0.04, -0.15, 0.97, 133.00, 382.00, 2606.00
15.20, 0.03, -0.18, 0.99, 29.00, -188.00, 3406.00
15.25, 0.01, -0.22, 1.02, 1018.00, -1773.00, -383.00
15.29, -0.00, -0.20, 1.03, 1271.00, -2231.00, -1976.00
15.33, 0.01, -0.23, 1.03, 1980.00, -2849.00, -2487.00
15.38, 0.01, -0.19, 1.08, 2455.00, -3349.00, -1483.00
15.42, 0.03, -0.21, 1.06, 2868.00, -2721.00, -468.00
15.47, 0.03, -0.19, 1.05, 2962.00, -332.00, -1001.00
15.52, 0.01, -0.17, 1.05, 3152.00, 303.00, -1139.00
15.56, 0.02, -0.17, 1.04, 2438.00, 184.00, -745.00
15.60, 0.02, -0.16, 1.06, 1084.00, 41.00, -437.00
15.64, 0.03, -0.21, 1.03, 1598.00, 93.00, -767.00
15.69, 0.03, -0.14, 1.05, 1133.00, 29.00, 44.00
15.72, 0.03, -0.17, 1.05, -405.00, -158.00, 419.00
15.77, 0.03, -0.18, 1.04, -1118.00, -463.00, -176.00
15.81, 0.03, -0.21, 1.02, -940.00, -357.00, -1263.00
15.86, 0.03, -0.17, 1.03, -576.00, -99.00, -1241.00
15.90, 0.04, -0.20, 1.01, -337.00, 473.00, -36.00
15.94, 0.03, -0.15, 1.04, -1188.00, 610.00, 583.00
15.98, 0.05, -0.20, 1.04, -1224.00, 1355.00, 130.00
16.03, 0.06, -0.23, 1.07, -383.00, 1742.00, -457.00
16.07, 0.05, -0.21, 1.07, 504.00, 1746.00, -122.00
16.12, 0.05, -0.20, 1.07, 993.00, 1740.00, 185.00
16.15, 0.05, -0.18, 1.07, 1667.00, 653.00, 274.00
16.20, 0.04, -0.19, 1.07, 1279.00, 271.00, 442.00
16.24, 0.06, -0.17, 1.03, 1029.00, 84.00, 460.00
16.28, 0.05, -0.20, 1.03, 688.00, 3.00, 145.00
16.32, 0.04, -0.17, 1.02, 649.00, -1022.00, -644.00
16.36, 0.04, -0.19, 1.02, 591.00, -1415.00, -356.00
16.40, 0.05, -0.17, 1.04, 597.00, -1438.00, -182.00
16.45, 0.05, -0.19, 1.04, 206.00, -1115.00, -13.00
16.49, 0.06, -0.17, 1.05, 458.00, 270.00, -1016.00
16.53, 0.05, -0.21, 1.04, 633.00, 567.00, -1818.00
16.57, 0.04, -0.16, 1.04, 840.00, 472.00, -1420.00
16.62, 0.04, -0.21, 1.04, 988.00, -320.00, -237.00
16.66, 0.04, -0.18, 1.06, 1635.00, -759.00, -370.00
16.70, 0.05, -0.18, 1.03, 1371.00, -729.00, 131.00
16.75, 0.06, -0.18, 1.05, 1191.00, 6.00, 65.00
16.78, 0.04, -0.18, 1.05, 183.00, 1039.00, -640.00
16.83, 0.05, -0.18, 1.03, -136.00, 1034.00, -598.00
16.87, 0.04, -0.20, 1.06, -98.00, 999.00, -618.00
16.91, 0.03, -0.22, 1.05, 385.00, 452.00, -440.00
16.96, 0.02, -0.18, 1.06, 581.00, -160.00, -155.00
17.00, 0.01, -0.20, 1.06, 133.00, -1077.00, 199.00
17.04, -0.04, -0.20, 1.03, 467.00, -3003.00, -185.00
17.08, -0.06, -0.20, 1.00, 518.00, -4510.00, -694.00
17.13, -0.03, -0.16, 0.99, 1087.00, -4812.00, -673.00
17.18, -0.01, -0.19, 0.98, 560.00, -3628.00, -397.00
17.22, -0.00, -0.16, 1.01, 547.00, -1880.00, -165.00
17.27, 0.01, -0.17, 1.03, 462.00, 1552.00, -149.00
17.31, 0.03, -0.22, 1.00, 480.00, 2515.00, -669.00
17.35, 0.02, -0.18, 1.04, 1069.00, 2865.00, -976.00
17.39, 0.06, -0.24, 0.99, 973.00, 1792.00, -813.00
17.44, 0.07, -0.10, 1.03, 615.00, 1833.00, 217.00
17.48, 0.10, -0.20, 0.98, -1628.00, 2289.00, -660.00
17.52, 0.17, -0.21, 1.06, -1656.00, 2696.00, -598.00
17.57, 0.16, -0.21, 1.13, 465.00, 3342.00, 571.00
17.61, 0.19, -0.22, 1.12, 857.00, 3711.00, 2345.00
17.65, 0.19, -0.29, 1.13, 2389.00, 4171.00, 3059.00
17.70, 0.16, -0.21, 1.09, 3622.00, 3212.00, 3676.00
17.74, 0.15, -0.27, 1.10, 4197.00, 2742.00, 3021.00
17.79, 0.11, -0.10, 1.14, 2576.00, 1279.00, 2654.00
17.83, 0.03, -0.19, 1.01, -357.00, -655.00, 102.00
17.87, 0.05, -0.15, 1.00, -1023.00, -1484.00, -1621.00
17.92, 0.04, -0.24, 0.97, -824.00, -1691.00, -2994.00
17.96, 0.07, -0.13, 0.99, 488.00, -1953.00, -2468.00
18.01, 0.04, -0.19, 1.07, 769.00, -619.00, 1479.00
18.05, 0.03, -0.18, 1.05, 1833.00, -3267.00, 7850.00
18.09, 0.05, -0.20, 1.04, 2437.00, -942.00, 3744.00
18.14, 0.04, -0.15, 1.05, 1063.00, 172.00, -1581.00
18.18, 0.08, -0.13, 0.98, -2077.00, 1940.00, -6708.00
18.23, 0.11, -0.09, 0.84, -3752.00, 1850.00, -5783.00
18.27, -0.05, -0.19, 0.49, -2052.00, 1572.00, -4192.00
18.32, -0.06, -0.06, 0.16, 3324.00, -100.00, -4162.00
18.37, -0.01, -0.00, 0.04, 1860.00, 397.00, -4144.00
18.41, 0.01, -0.01, 0.04, 1919.00, 135.00, -4093.00
18.45, 0.01, -0.01, 0.04, 2080.00, -44.00, -4195.00
18.50, 0.02, -0.01, 0.05, 2560.00, -46.00, -3520.00
18.54, 0.00, -0.01, 0.05, 2822.00, -295.00, -2944.00
18.59, 0.01, -0.00, 0.06, 3013.00, -695.00, -2279.00
18.64, -0.00, 0.00, 0.06, 3346.00, -692.00, -1845.00
18.68, -0.00, -0.01, 0.14, 3410.00, -2095.00, -871.00
18.72, -1.97, 0.77, 2.00, 16813.00, 32767.00, -2887.00
18.77, 0.17, 0.06, 0.06, -880.00, 15230.00, -474.00
18.81, -0.01, -0.03, 0.04, -449.00, 13367.00, -1024.00
18.86, 0.00, -0.00, 0.02, -494.00, 12387.00, -1495.00
18.90, -0.01, -0.01, 0.02, -378.00, 11398.00, -1531.00
18.95, -0.01, -0.01, 0.04, -320.00, 10757.00, -1227.00
21.08, -0.10, 0.27, 1.45, -30029.00, -12981.00, 636.00
21.10, 0.42, 0.05, 1.40, -32768.00, -7467.00, -1142.00
21.12, 0.34, -0.08, 1.55, -32768.00, -4627.00, -4147.00
21.17, 0.10, -0.37, 1.38, -24350.00, -5762.00, -14029.00
21.22, 0.01, -0.18, 0.98, -8234.00, -14108.00, -12287.00
21.27, 0.23, -0.09, 0.85, 1104.00, -11955.00, -3151.00
21.32, 0.17, -0.06, 0.67, 5311.00, -8781.00, 9793.00
21.36, 0.25, -0.02, 0.61, 9592.00, -5712.00, 16973.00
21.41, 0.12, -0.01, 0.64, 11395.00, -5366.00, 19108.00
21.45, 0.28, -0.10, 0.60, 14437.00, 439.00, 17798.00
21.50, 0.27, -0.20, 0.72, 18251.00, 3604.00, 14029.00
21.54, 0.12, -0.11, 0.74, 20417.00, 3383.00, 8671.00
21.59, 0.10, -0.08, 0.91, 21297.00, 2962.00, 5613.00
21.63, 0.08, -0.10, 1.22, 24602.00, 394.00, 6920.00
21.67, 0.12, -0.07, 1.03, 23058.00, 2316.00, 4617.00
21.72, -0.08, -0.23, 1.06, 20998.00, -1986.00, 5094.00
21.77, -0.13, 0.15, 1.18, 14462.00, 3769.00, 5473.00
21.81, 0.10, 0.12, 0.94, -2085.00, 951.00, 20214.00
21.85, 0.24, -0.04, 0.99, -7471.00, 2376.00, 19146.00
21.90, 0.31, -0.13, 0.81, -10822.00, 7093.00, 10717.00
21.96, -0.02, 0.03, 1.24, -12173.00, 2925.00, 1928.00
21.99, 0.10, -0.23, 0.92, -6841.00, -5243.00, -9335.00
22.04, 0.11, -0.21, 1.12, -3814.00, -7883.00, -21559.00
23.00, -0.13, -0.18, 1.02, -697.00, -663.00, -904.00
23.03, 0.03, -0.03, 1.11, 34.00, -1436.00, -348.00
23.05, -0.25, -0.11, 1.19, 0.00, -2257.00, 658.00
23.09, 0.26, -0.19, 1.43, 4052.00, -620.00, -134.00
24.65, 0.64, -0.10, 1.09, 23618.00, 16910.00, -13697.00
24.68, 0.37, 0.31, 1.73, 22601.00, 22492.00, -8309.00
24.71, 0.09, 0.46, 1.79, -400.00, 10029.00, -13388.00
24.75, 0.23, -0.31, 1.55, -26710.00, 6758.00, -16294.00
24.79, 0.00, 0.16, 1.53, -15889.00, 2278.00, -15197.00
24.84, 0.15, -0.07, 1.37, -4005.00, 6275.00, -7504.00
24.89, 0.66, 0.26, 1.50, 22397.00, -787.00, -2148.00
24.93, -0.07, 0.11, 1.01, 2990.00, 2015.00, -7256.00
24.98, -0.12, 0.01, 1.03, 5474.00, -980.00, -6697.00
25.02, -0.03, 0.04, 1.00, 3806.00, 795.00, -5704.00
25.06, 0.03, 0.05, 1.07, 3515.00, 1062.00, -3565.00
25.11, -0.04, 0.07, 1.08, 174.00, -957.00, -188.00
25.15, -0.15, 0.09, 1.10, -876.00, -2569.00, 1649.00
25.20, -0.03, 0.07, 1.05, 764.00, 465.00, -404.00
