Backpack Acceleration Sensor, Human Sensor Module
time, accX, accY, accZ, gyX, gyY, gyZ
10.30, -0.07, 0.05, 1.18, 3057.00, 1719.00, 751.00
10.34, 0.07, -0.11, 1.08, 1510.00, 3276.00, 931.00
10.38, -0.15, 0.07, 1.27, -2049.00, 2848.00, 2242.00
10.43, 0.12, 0.08, 1.22, -3476.00, 6265.00, 55.00
10.47, -0.32, 0.08, 1.29, -7255.00, 7736.00, -6948.00
10.52, 0.27, 0.02, 0.53, -6022.00, 11435.00, -4932.00
10.56, -0.35, -0.18, 1.09, -4730.00, 10658.00, -20373.00
10.61, -0.55, -0.54, 0.62, 7773.00, 5578.00, -1808.00
10.66, -0.52, -0.43, 1.09, 4826.00, 9437.00, 7140.00
10.70, -0.77, -0.22, 1.32, -7984.00, 23440.00, -1996.00
10.76, -0.68, -0.37, 0.80, -28418.00, 32767.00, -4253.00
10.81, -0.59, -0.61, 0.42, -32768.00, 32767.00, -14507.00
10.85, -0.65, -0.38, -0.27, -32768.00, 32767.00, -14268.00
10.90, -0.49, -0.35, -0.28, -32713.00, 32767.00, -10904.00
10.95, -0.41, -0.22, -0.72, -30434.00, 32767.00, 3241.00
11.02, -0.87, 0.06, -0.65, 7249.00, -21549.00, 23194.00
11.19, -0.90, 0.15, -0.45, -1943.00, -18864.00, 32767.00
11.24, -0.74, 0.20, 0.02, -5800.00, 6532.00, 3685.00
11.36, -0.67, 0.78, -0.22, -20662.00, 7352.00, 32767.00
12.11, -0.18, -0.48, 0.62, -15924.00, -5332.00, -11550.00
12.15, -0.33, -0.72, 0.75, -7862.00, -379.00, -6804.00
12.76, -1.04, 0.56, 0.50, 22552.00, 28415.00, 21285.00
12.82, 0.91, -1.11, 0.98, 9878.00, 4561.00, 1289.00
12.92, -2.00, -1.07, 2.00, 3921.00, -18796.00, 5245.00
12.95, -0.22, -0.61, 1.56, 3637.00, -1855.00, 4785.00
12.97, -0.51, -0.24, 1.43, 2296.00, -10164.00, -3852.00
13.01, -0.14, -0.12, 1.16, 8188.00, -15357.00, -3409.00
13.06, -0.49, -0.19, 1.10, 17620.00, -12582.00, 3914.00
13.11, -0.20, 0.13, 0.87, 10737.00, -13177.00, 8840.00
13.15, -0.43, 0.13, 1.30, 13469.00, -709.00, 1918.00
13.20, 0.42, 0.06, 1.23, 14237.00, -1649.00, -1900.00
13.24, 0.02, 0.32, 0.88, 5847.00, 1562.00, 5660.00
13.29, -0.30, 0.24, 1.22, -1071.00, -1155.00, 4109.00
13.33, -0.23, 0.16, 1.03, -2217.00, -1403.00, 1237.00
13.38, -0.14, 0.26, 1.02, -2472.00, -1191.00, 527.00
13.42, 0.17, 0.07, 0.93, -5529.00, 4441.00, -2743.00
13.47, -0.40, -0.14, 1.04, -1216.00, -9162.00, -2284.00
13.52, 0.33, -0.28, 0.42, -2974.00, 7124.00, -5681.00
13.56, -0.09, 0.03, 1.18, 2057.00, 3676.00, -259.00
13.60, -0.26, -0.03, 1.21, -4635.00, 2638.00, 871.00
13.65, -0.21, -0.52, 0.33, -14246.00, -2341.00, 8839.00
13.70, -0.29, 0.18, 1.39, -15518.00, 4362.00, -4979.00
13.75, -0.13, 0.64, 0.74, -5136.00, 9969.00, 2168.00
13.79, -0.25, 0.75, 1.31, -5960.00, -1475.00, 2662.00
13.84, 0.28, -0.45, 0.72, -50.00, 9987.00, -7117.00
13.88, -0.03, -0.23, 0.89, 3498.00, -911.00, -6245.00
13.93, -0.43, -0.30, 1.56, 346.00, -1939.00, -1772.00
13.97, 0.23, -0.41, 0.87, 698.00, -766.00, 4847.00
14.01, -0.39, -0.25, 1.06, -5678.00, -8015.00, -259.00
14.06, -0.21, 0.09, 0.87, 4639.00, 5040.00, 3274.00
14.10, -0.07, 0.00, 0.94, 10860.00, 7564.00, 2882.00
14.15, -0.32, 0.22, 1.25, 5114.00, -2365.00, 2155.00
14.19, -0.17, 0.05, 1.19, 1107.00, 8080.00, 2381.00
14.24, -0.61, -0.04, 1.10, -2393.00, -552.00, 2127.00
14.28, -0.42, -0.22, 1.03, -1252.00, -3764.00, 1229.00
14.33, -0.29, 0.16, 0.88, 5012.00, -10137.00, 1599.00
14.38, 0.20, 0.24, 1.01, 4992.00, -1946.00, -1504.00
14.42, -0.04, 0.22, 0.95, 5577.00, 1656.00, -3719.00
14.47, -0.23, 0.24, 0.86, 3169.00, 2766.00, -1354.00
14.51, -0.04, -0.01, 1.02, -2774.00, -6912.00, 203.00
14.56, 0.05, 0.11, 1.04, -6473.00, -5023.00, -672.00
14.60, 0.00, 0.04, 1.25, -4173.00, 2627.00, -1389.00
14.64, -0.26, -0.12, 0.92, -728.00, 3609.00, -1487.00
14.69, -0.46, -0.05, 1.33, 6604.00, -7694.00, 3601.00
14.74, -0.04, 0.34, 1.42, 4143.00, -2164.00, 4586.00
14.78, -0.20, 0.08, 1.00, 4294.00, -4491.00, 4385.00
14.82, 0.06, 0.24, 1.10, 8484.00, 2015.00, 9038.00
14.87, 0.19, 0.28, 1.06, 6368.00, 2190.00, 2377.00
14.91, 0.20, 0.31, 0.70, -1191.00, 7302.00, -14836.00
14.96, -0.28, 0.10, 0.88, -5990.00, 137.00, -388.00
15.00, -0.31, 0.14, 1.49, -2084.00, -971.00, 3141.00
15.05, -0.04, -0.19, 1.11, 1664.00, -633.00, 241.00
15.09, -0.43, -0.36, 1.51, 4851.00, -5271.00, -1429.00
15.14, -0.03, -0.25, 1.03, 5660.00, -4579.00, -3585.00
15.18, 0.20, 0.33, 0.84, -2221.00, 6679.00, 3089.00
15.23, -0.05, 0.97, 1.60, -3359.00, 24631.00, 16784.00
15.27, -0.20, -0.09, 1.11, -4446.00, -2924.00, 5100.00
15.32, -0.00, 0.01, 0.97, 2402.00, 2575.00, -680.00
15.36, -0.27, 0.16, 1.16, 1462.00, 1388.00, -1491.00
15.41, -0.13, 0.06, 1.10, 666.00, -385.00, -880.00
15.45, -0.06, -0.05, 1.06, 1550.00, -105.00, 191.00
15.49, -0.00, 0.15, 1.07, 2894.00, -1460.00, 1562.00
15.54, -0.52, 0.22, 1.78, -1297.00, -6719.00, 901.00
15.58, 0.53, 0.34, 0.35, 593.00, 6308.00, 746.00
15.63, -0.29, -0.15, 1.16, -101.00, -168.00, -2298.00
15.67, 0.26, 0.21, 1.00, 1551.00, -1684.00, -467.00
15.71, -0.21, 0.20, 0.95, -893.00, -965.00, -1915.00
15.76, -0.26, -0.08, 1.11, -1591.00, -2307.00, -145.00
15.81, 0.07, -0.15, 1.01, 1830.00, -171.00, 685.00
15.85, -0.05, 0.05, 1.01, 1102.00, 2270.00, 1457.00
15.89, -0.15, 0.10, 1.06, 462.00, -983.00, 346.00
15.93, -0.12, 0.09, 1.10, 1086.00, 530.00, -351.00
15.98, 0.06, 0.00, 0.90, 4155.00, 337.00, 423.00
16.02, -0.20, -0.08, 0.84, 174.00, -336.00, -1061.00
16.06, -0.00, 0.26, 1.00, 776.00, -1150.00, -2337.00
16.10, -0.05, 0.01, 1.08, 1382.00, 2385.00, -34.00
16.15, -0.21, 0.20, 1.02, -611.00, 442.00, 1359.00
16.19, 0.02, 0.16, 1.04, -1596.00, -2083.00, 873.00
16.23, -0.06, 0.07, 1.09, 940.00, 2135.00, 255.00
16.28, -0.02, -0.04, 1.00, 2678.00, 3299.00, -573.00
16.32, -0.08, 0.23, 1.04, 1283.00, 1815.00, 624.00
16.36, 0.08, 0.17, 1.06, -957.00, 2097.00, -1261.00
16.41, -0.10, -0.02, 1.13, 2669.00, -84.00, -4536.00
16.45, -0.11, 0.11, 1.23, 2893.00, -4418.00, -3805.00
16.50, 0.08, 0.42, 0.82, -1348.00, -1647.00, 1802.00
16.54, 0.43, -0.04, 0.97, -332.00, 1562.00, 3329.00
16.59, -0.62, 0.48, 1.79, 949.00, -2204.00, 589.00
16.63, -0.13, 0.10, 1.28, 2023.00, -378.00, 1088.00
16.67, 0.10, -0.25, 0.95, 1219.00, 2171.00, -393.00
16.72, 0.01, 0.22, 1.09, 541.00, 1483.00, 2881.00
16.76, -0.08, 0.19, 1.06, 1612.00, 1077.00, 4824.00
16.80, 0.04, 0.34, 1.10, -1733.00, 2037.00, 12435.00
16.85, 0.15, 0.08, 1.07, -3061.00, 4410.00, 25548.00
16.89, -0.08, 0.23, 1.08, -5185.00, 3081.00, 28995.00
16.94, -0.27, -0.01, 0.82, 326.00, -1093.00, 24437.00
16.98, -0.04, -0.07, 1.06, 3893.00, 1433.00, 25471.00
17.03, -0.17, 0.30, 1.16, -2953.00, 1454.00, 18141.00
17.07, -0.03, -0.03, 1.08, 2288.00, -1412.00, -3680.00
17.12, -0.21, 0.04, 1.20, -1417.00, -38.00, -3268.00
17.17, -0.01, 0.11, 1.00, -1865.00, -1473.00, -1347.00
17.21, -0.07, -0.04, 1.15, -1412.00, -2569.00, -1644.00
17.26, 0.23, -0.05, 1.08, 10009.00, 2448.00, -1853.00
17.31, 0.00, 0.29, 1.04, 6745.00, 986.00, 597.00
17.38, -0.10, 0.35, 1.00, 2141.00, 594.00, 600.00
17.41, -0.11, -0.09, 0.96, -525.00, -1487.00, -857.00
17.43, 0.26, 0.16, 1.36, 1647.00, 297.00, -86.00
17.47, 0.09, 0.33, 1.29, -6903.00, 4888.00, 377.00
17.52, -0.46, -0.09, 1.73, -13519.00, -5019.00, -1552.00
17.57, -0.31, 0.45, 2.00, -4673.00, -6562.00, 2752.00
17.61, -0.22, -0.26, 1.54, -9455.00, -167.00, 7155.00
17.66, -0.21, 0.00, 1.51, -1831.00, 429.00, 9630.00
17.70, -0.17, 0.06, 1.27, 991.00, 980.00, 10099.00
17.75, -0.16, -0.02, 1.09, 2495.00, 1063.00, 8875.00
17.79, -0.17, 0.02, 1.18, 3963.00, 40.00, 7894.00
17.83, -0.12, 0.12, 1.24, 574.00, 1182.00, 6893.00
17.87, -0.13, 0.07, 1.09, -4167.00, -1302.00, 6908.00
17.92, -0.07, 0.10, 1.10, -7286.00, -4246.00, 5265.00
17.96, 0.03, -0.05, 0.94, -3639.00, -2915.00, 2887.00
18.01, 0.02, -0.10, 0.82, -298.00, -3517.00, 829.00
18.05, -0.01, -0.07, 0.92, 9253.00, -1688.00, 3254.00
18.10, -0.17, 0.08, 1.00, 14793.00, 4715.00, 17102.00
18.14, -0.03, 0.14, 0.90, 7782.00, 6411.00, 14879.00
18.19, -0.03, 0.12, 0.84, 2191.00, 7447.00, 11579.00
18.23, -0.12, 0.14, 0.94, -1592.00, 7134.00, 10802.00
18.28, -0.13, -0.04, 0.78, -2887.00, 3440.00, 20647.00
18.32, -0.02, -0.05, 0.69, 451.00, 4209.00, 19487.00
18.37, -0.03, -0.05, 0.69, -237.00, 4783.00, 12286.00
18.42, 0.02, -0.19, 0.79, 5200.00, 5369.00, 7341.00
18.46, -0.21, 0.03, 1.04, 1808.00, 1239.00, 9152.00
18.50, -0.33, 0.06, 1.03, 693.00, -4110.00, 13613.00
18.55, -0.26, -0.04, 1.07, -941.00, -13039.00, 12816.00
18.60, -0.15, -0.10, 1.01, 749.00, -11810.00, 7021.00
18.64, -0.14, 0.00, 1.06, 1623.00, -8146.00, 1994.00
18.69, -0.14, -0.05, 1.05, 2766.00, -4846.00, -228.00
18.73, -0.07, 0.11, 0.98, -261.00, 5169.00, 4624.00
18.78, -0.09, 0.05, 1.04, -537.00, 7987.00, 9198.00
18.82, -0.09, 0.05, 1.01, -135.00, 8665.00, 10935.00
18.87, -0.04, -0.07, 0.93, 477.00, 6780.00, 8684.00
18.91, 0.05, -0.05, 0.91, 1753.00, 2076.00, -3057.00
18.95, 0.04, -0.01, 0.83, 2853.00, 1002.00, -6347.00
19.00, -0.12, 0.16, 0.97, 480.00, -1800.00, -8846.00
19.05, -0.29, 0.13, 1.18, -2649.00, -9557.00, 1265.00
19.09, -0.33, 0.03, 1.08, -4140.00, -13433.00, 4869.00
19.14, -0.44, 0.08, 1.19, -3623.00, -12945.00, 3728.00
19.18, -0.22, -0.00, 1.10, -4409.00, -9980.00, -746.00
19.23, -0.18, 0.01, 0.95, -3437.00, -5412.00, -4430.00
19.28, 0.03, 0.04, 0.90, -1824.00, 3412.00, -7034.00
19.32, 0.17, 0.07, 0.76, -2746.00, 7825.00, -7679.00
19.37, 0.20, 0.04, 0.96, -1222.00, 9421.00, -6641.00
19.41, 0.15, 0.03, 1.06, -811.00, 9048.00, -5515.00
19.46, 0.07, 0.05, 1.11, 1875.00, 4927.00, -2679.00
19.50, 0.07, 0.01, 1.03, 2901.00, 2947.00, -1802.00
19.54, 0.10, 0.03, 1.03, 4179.00, 1867.00, -957.00
19.58, 0.09, 0.11, 1.08, 864.00, 1629.00, -18.00
19.62, 0.08, 0.11, 1.08, -1477.00, 1601.00, 615.00
19.67, 0.08, 0.05, 1.06, -2735.00, 2094.00, 1266.00
19.71, -0.02, -0.00, 1.09, -1001.00, 1846.00, 2169.00
19.76, -0.02, -0.01, 1.16, 1739.00, 2506.00, 1589.00
19.80, -0.05, 0.01, 1.15, 3155.00, 2457.00, -868.00
19.84, -0.11, 0.10, 1.17, 2796.00, 1147.00, -2531.00
19.89, -0.05, 0.08, 1.10, 1126.00, -47.00, 2037.00
19.93, -0.03, 0.07, 1.09, 316.00, -301.00, 3286.00
19.97, 0.00, 0.02, 1.04, 560.00, 106.00, 2625.00
20.02, -0.04, 0.03, 1.09, 1697.00, -732.00, -1758.00
20.06, -0.04, 0.06, 1.07, 1804.00, -1095.00, -1649.00
20.11, -0.02, 0.07, 1.06, 694.00, -1646.00, -487.00
20.15, -0.02, 0.06, 1.05, -125.00, -1705.00, 485.00
20.20, 0.00, 0.04, 1.02, -883.00, -1237.00, 270.00
20.24, 0.03, 0.01, 1.00, -407.00, -587.00, 110.00
20.28, 0.05, 0.01, 1.00, 410.00, 658.00, -492.00
20.31, 0.09, 0.05, 1.02, 533.00, 2886.00, -1115.00
20.36, 0.06, 0.07, 1.09, 116.00, 2506.00, -17.00
20.40, 0.03, 0.06, 1.13, -477.00, 1855.00, 743.00
20.44, 0.03, 0.04, 1.13, -492.00, 488.00, 820.00
20.48, 0.09, 0.05, 1.05, -301.00, 496.00, 104.00
20.52, 0.07, 0.08, 1.02, -813.00, 792.00, 2.00
20.56, 0.02, 0.05, 1.00, -2105.00, 2189.00, 2700.00
20.61, -0.03, 0.05, 1.05, -2122.00, 1640.00, 2910.00
20.65, -0.05, 0.01, 1.04, -1194.00, 1149.00, 2754.00
20.70, -0.09, 0.01, 1.11, 142.00, -175.00, 2201.00
20.73, -0.13, 0.03, 1.13, 1139.00, -1486.00, 1647.00
20.78, -0.15, 0.00, 1.10, 2816.00, -2956.00, 321.00
20.83, -0.16, 0.04, 1.07, 3486.00, -2975.00, 62.00
20.87, -0.16, 0.01, 1.08, 3184.00, -2537.00, 87.00
20.91, -0.19, 0.03, 1.12, 3564.00, -2273.00, 763.00
20.96, -0.17, 0.02, 1.07, 4308.00, -1745.00, 1739.00
21.00, -0.14, 0.01, 1.07, 3249.00, -2146.00, 1974.00
21.04, -0.13, 0.06, 1.05, 2797.00, -1292.00, 1935.00
21.09, -0.08, 0.07, 1.04, 461.00, -1136.00, 1067.00
21.14, -0.06, 0.06, 0.98, -2998.00, 609.00, 1188.00
21.18, -0.04, 0.03, 0.98, -3036.00, 1005.00, 2069.00
21.22, -0.05, -0.02, 1.01, -1144.00, 1276.00, 2430.00
21.27, -0.03, -0.00, 1.03, 2103.00, 1001.00, -634.00
21.31, -0.04, 0.08, 1.07, 1379.00, 812.00, -1608.00
21.36, 0.02, 0.05, 1.04, 718.00, 1163.00, -560.00
21.40, 0.03, 0.06, 1.05, -917.00, 352.00, 2025.00
21.44, 0.04, 0.03, 1.05, -994.00, -249.00, 1463.00
21.48, 0.05, -0.01, 1.05, -203.00, -1399.00, -548.00
21.53, -0.01, 0.02, 1.08, 731.00, -2227.00, -2043.00
21.57, 0.02, 0.03, 1.04, -252.00, -1549.00, 1407.00
21.62, 0.03, 0.01, 0.94, 197.00, -1109.00, 2032.00
21.66, -0.01, -0.06, 0.75, 1550.00, -697.00, 2069.00
21.70, 0.04, 0.02, 0.12, 3198.00, 1913.00, 1260.00
21.75, 0.00, 0.02, 0.07, 2803.00, 2823.00, 1104.00
21.79, 0.02, 0.00, 0.04, 2685.00, 2940.00, 1032.00
21.83, 0.00, -0.01, 0.04, 2471.00, 3130.00, 894.00
21.87, 0.00, 0.00, 0.05, 1999.00, 2851.00, 1454.00
21.92, 0.01, 0.00, 0.05, 1781.00, 3153.00, 1944.00
21.96, 0.01, 0.01, 0.05, 1648.00, 3414.00, 2336.00
22.00, 0.01, 0.01, 0.06, 1266.00, 3845.00, 2892.00
22.05, -0.31, 0.01, 0.23, -2641.00, -23185.00, 7628.00
22.09, -0.01, -0.02, -0.03, -3133.00, -24157.00, 6275.00
22.14, -0.03, -0.00, -0.01, -3193.00, -23488.00, 5305.00
22.19, 0.01, -0.01, -0.00, -3202.00, -23063.00, 4040.00
22.24, 0.15, -0.01, 0.07, -2737.00, -20504.00, 4024.00
22.28, 0.84, 0.02, 0.60, -2940.00, -12310.00, 5166.00
24.52, -0.03, -0.07, 1.43, 32767.00, -9243.00, -6330.00
24.55, -0.29, 0.12, 2.00, 32767.00, -7205.00, -3178.00
24.57, -0.17, 0.79, 1.76, 11801.00, -16001.00, -16536.00
24.62, 0.14, 0.20, 0.86, 11827.00, -4847.00, -5712.00
24.67, 0.01, 0.17, 0.83, 10492.00, 7027.00, 399.00
24.71, -0.04, 0.33, 0.78, 7306.00, 12129.00, 6950.00
24.75, -0.15, 0.29, 0.82, -250.00, 15335.00, 11244.00
24.80, -0.08, 0.18, 0.56, -5390.00, 19559.00, 12406.00
24.84, -0.13, 0.14, 0.56, -9001.00, 19730.00, 11728.00
24.89, -0.15, 0.08, 0.49, -10779.00, 16017.00, 6758.00
24.94, -0.02, 0.07, 0.52, -12378.00, 14394.00, 3404.00
24.99, -0.13, 0.26, 1.02, -12193.00, 12894.00, 2953.00
25.03, 0.24, 0.16, 1.05, -14311.00, 9430.00, 4449.00
25.08, -0.11, 0.15, 1.40, -14906.00, 5840.00, 410.00
25.12, -0.17, 0.11, 1.14, -10233.00, 2396.00, -3717.00
25.17, 0.02, 0.03, 1.09, -7081.00, -1580.00, -11813.00
25.21, 0.06, 0.15, 1.15, -5465.00, -1047.00, -20854.00
25.26, 0.02, 0.16, 1.08, -831.00, 1886.00, -24100.00
26.30, -0.04, 0.09, 1.07, 4691.00, 1240.00, -2884.00
26.32, -0.00, 0.16, 1.06, 4474.00, 1650.00, -1656.00
26.34, 0.44, -0.02, 0.78, 5944.00, 3010.00, 532.00
26.38, -0.05, 0.10, 1.10, 2344.00, 1670.00, 572.00
26.43, 0.29, 0.44, 0.91, -271.00, 4030.00, -776.00
26.47, 0.08, 0.20, 0.95, -3439.00, 1267.00, -1510.00
26.51, 0.45, -0.24, 0.98, -562.00, 5109.00, -2396.00
26.56, -0.18, -0.20, 1.04, 5766.00, 2268.00, -4394.00
26.60, -0.09, 0.09, 1.00, 7690.00, 1807.00, -6297.00
26.65, 0.24, 0.40, -0.07, 9751.00, 9032.00, 6736.00
26.69, -0.43, 0.30, 1.27, 1177.00, -1818.00, 4201.00
26.74, -0.20, 0.33, 0.96, -1927.00, -2547.00, 2091.00
26.79, 0.13, 0.10, 1.00, -3813.00, -2747.00, 1560.00
26.83, 0.15, 0.02, 1.05, -1326.00, 1000.00, 3921.00
26.87, -0.12, 0.26, 1.05, -3049.00, 710.00, 5290.00
26.91, -0.10, -0.02, 0.88, -2494.00, -1875.00, 8359.00
26.96, 0.31, -0.25, 1.43, 1476.00, -929.00, 12419.00
27.01, -0.19, 0.06, 1.22, 3035.00, -5120.00, 6325.00
27.05, 0.09, 0.14, 1.21, 4867.00, -13886.00, 2947.00
27.10, 0.37, 0.12, 0.51, 5297.00, -6495.00, 4539.00
27.14, 1.45, -0.09, 0.64, 5149.00, -13214.00, -7083.00
27.20, 0.40, 0.61, 1.13, 17198.00, -12139.00, 3269.00
27.23, 0.01, 0.36, 1.06, 11518.00, -18697.00, 3818.00
27.28, 0.32, 0.55, 1.09, 809.00, -15904.00, 11661.00
27.32, 0.56, 0.18, 0.87, 3575.00, -25931.00, 1909.00
27.37, 1.05, 0.32, 0.91, 6578.00, -31740.00, -3958.00
27.41, 0.97, 0.36, 1.07, 19588.00, -26933.00, -11721.00
