Backpack Acceleration Sensor, Human Sensor Module
time, accX, accY, accZ, gyX, gyY, gyZ
4.92, 0.05, -0.06, -0.02, -7896.00, 11816.00, -7643.00
5.04, -0.32, -1.33, 0.54, -2959.00, 20089.00, -12969.00
5.16, 0.02, 0.07, -0.13, 23280.00, -32768.00, -21971.00
5.28, -0.01, -0.01, -0.14, 21923.00, -32768.00, -14711.00
5.41, 2.00, 0.61, -0.51, -2719.00, 12381.00, 4750.00
5.52, 0.90, -0.07, 0.18, -3118.00, 10997.00, 16756.00
5.64, 0.94, -0.33, 0.34, -2181.00, 6356.00, 7669.00
5.76, 0.93, -0.30, 0.39, 1196.00, 325.00, -3770.00
5.87, 0.99, -0.10, 0.35, 1030.00, 198.00, -2445.00
5.99, 0.97, -0.18, 0.37, -259.00, 731.00, 791.00
6.10, 0.98, -0.14, 0.37, 51.00, -71.00, -57.00
6.21, 0.98, -0.15, 0.36, 66.00, 9.00, -157.00
6.32, 0.98, -0.16, 0.37, 26.00, -65.00, -65.00
6.43, 0.97, -0.16, 0.37, 40.00, 10.00, -41.00
6.54, 0.98, -0.15, 0.37, 29.00, 17.00, -32.00
6.66, 0.97, -0.15, 0.38, 43.00, -2.00, -30.00
6.77, 0.97, -0.16, 0.37, 28.00, 26.00, -31.00
6.88, 0.98, -0.16, 0.37, 28.00, 26.00, -4.00
6.98, 0.97, -0.16, 0.38, 9.00, 16.00, 7.00
7.09, 0.97, -0.16, 0.36, 38.00, 22.00, 10.00
7.20, 0.98, -0.16, 0.38, 20.00, 34.00, -22.00
7.31, 0.98, -0.16, 0.36, 30.00, 6.00, -3.00
7.42, 0.97, -0.16, 0.37, 16.00, 20.00, -2.00
7.53, 0.98, -0.16, 0.38, 51.00, 12.00, 2.00
7.64, 0.98, -0.16, 0.37, 37.00, 14.00, -8.00
7.75, 0.97, -0.16, 0.37, 43.00, 10.00, 9.00
7.85, 0.98, -0.16, 0.37, 36.00, 19.00, -9.00
7.97, 0.97, -0.15, 0.37, 31.00, 40.00, 5.00
8.07, 0.97, -0.16, 0.37, 23.00, 11.00, -25.00
8.18, 0.98, -0.15, 0.38, 36.00, 9.00, 5.00
8.29, 0.97, -0.15, 0.37, 16.00, 36.00, -17.00
8.40, 0.97, -0.15, 0.37, 23.00, 14.00, -29.00
8.51, 0.98, -0.16, 0.37, 14.00, -1.00, -7.00
8.62, 0.94, -0.19, 0.35, 85.00, -158.00, -1967.00
8.73, 0.96, -0.16, 0.39, 44.00, 760.00, -65.00
8.84, 0.96, -0.16, 0.40, -40.00, -199.00, 107.00
8.96, 1.29, -0.17, 1.18, 14487.00, 20530.00, 18965.00
9.07, 0.21, -0.96, 0.87, -23057.00, -5778.00, 32767.00
9.20, -0.66, -0.86, 0.41, -19635.00, -3458.00, 32767.00
9.32, -0.88, -0.39, -0.05, -21970.00, 3046.00, 20859.00
9.44, -0.84, -0.14, 0.13, -2284.00, 1349.00, 537.00
9.55, -0.74, -0.19, 0.15, 9667.00, 1399.00, -15477.00
9.67, -0.72, -0.20, 0.14, 10897.00, 6834.00, -13990.00
9.79, -0.47, -0.24, 0.15, 13352.00, 4630.00, -5634.00
9.91, -0.84, -0.52, 0.17, 8636.00, -1507.00, -5062.00
10.03, -0.63, -0.42, 0.06, 1873.00, 8044.00, -5761.00
