Backpack Acceleration Sensor, Human Sensor Module
time, accX, accY, accZ, gyX, gyY, gyZ
1.58, 0.02, 0.54, 0.80, -15217.00, 4068.00, -329.00
1.61, -0.66, 0.31, 1.37, -27653.00, -4928.00, 4873.00
1.64, -0.21, 0.25, 1.30, -20092.00, 2331.00, 1903.00
1.67, 0.00, 0.33, 1.01, -14389.00, -6226.00, -2725.00
1.71, -0.07, -0.09, 1.08, -8746.00, -1898.00, 4354.00
1.74, 0.51, -0.02, 0.98, -970.00, 647.00, 2110.00
1.77, 0.17, -0.36, 1.25, 10169.00, 7839.00, -4406.00
1.80, 0.70, 0.41, 0.64, 11657.00, 8636.00, -4372.00
1.84, -0.23, 0.34, 0.82, 11812.00, 7355.00, 4125.00
1.87, -1.44, 0.52, 1.83, 21096.00, -11567.00, 11686.00
1.91, 0.13, -1.36, 0.42, 21868.00, -25072.00, -10735.00
1.94, 0.41, -0.07, 0.57, -9828.00, -24478.00, -20193.00
1.97, 0.61, 1.30, 0.63, -15328.00, -4958.00, -11614.00
2.01, -0.94, -0.13, 2.00, -7096.00, 490.00, 457.00
2.04, 0.52, 0.04, 0.54, -10565.00, 5235.00, -3004.00
2.07, 0.23, 0.27, 0.75, -4525.00, 5031.00, -4732.00
2.10, 0.20, 0.20, 1.20, 4205.00, 1508.00, -4866.00
2.14, 0.39, 0.52, 0.68, -220.00, 6413.00, -8341.00
2.17, 0.10, 0.38, 0.88, -9268.00, 8848.00, -1966.00
2.21, -0.30, 0.50, 0.81, -15995.00, 15711.00, -5459.00
2.24, 0.12, -0.02, 0.57, 736.00, -939.00, 12665.00
2.27, 0.24, 0.03, 0.66, 10482.00, 3796.00, 12340.00
2.30, -0.39, 0.08, 0.94, 19548.00, 14689.00, -4666.00
2.34, -0.57, 0.36, 0.89, 23974.00, 17514.00, 1015.00
2.37, 0.53, 0.93, 1.16, 9475.00, 20064.00, 1353.00
2.40, -0.06, 0.16, 1.20, 24379.00, 22056.00, -1025.00
2.44, -0.64, 1.87, 0.96, 12798.00, 1630.00, -8702.00
2.47, -0.94, 0.78, 1.02, -334.00, -7569.00, 5487.00
2.50, -0.53, 0.61, 0.80, 5037.00, 2459.00, 4541.00
2.54, -0.35, 0.58, 0.66, 7442.00, 5983.00, 6484.00
2.57, -0.33, 0.53, 0.77, 3463.00, 5913.00, 6719.00
2.60, -0.20, 0.49, 0.78, -861.00, -457.00, 3072.00
2.64, -0.15, 0.30, 0.51, -10009.00, -8967.00, 9064.00
2.67, -0.58, 0.40, 0.86, -10422.00, 683.00, 6280.00
2.70, -1.13, 0.57, 2.00, -13912.00, -313.00, -4382.00
2.74, -0.09, 0.43, 0.81, -4824.00, 275.00, -7826.00
2.77, -1.00, 0.83, 1.29, -15374.00, -14339.00, 5005.00
2.80, -0.47, 0.86, 0.88, -32768.00, -31619.00, 31248.00
2.84, 1.32, -0.54, 0.05, -32768.00, -27754.00, 28324.00
2.87, -0.05, 0.77, 1.35, 4088.00, 443.00, -10074.00
2.90, -0.18, 0.44, 1.45, 13963.00, -2250.00, -8327.00
2.94, 0.35, 0.06, 0.70, 17564.00, 829.00, 222.00
2.97, 0.30, 0.14, 0.77, 13963.00, 836.00, 2253.00
3.00, 0.14, 0.10, 1.09, 4044.00, -596.00, 337.00
3.04, -0.02, 0.43, 0.98, 3514.00, 398.00, -3549.00
3.07, 0.18, 0.43, 0.82, 6361.00, 1163.00, -3552.00
3.10, 0.04, 0.44, 0.93, 4757.00, 886.00, -511.00
3.14, 0.02, 0.40, 0.81, 3373.00, 1066.00, 2611.00
3.17, 0.32, 0.28, 0.78, -3218.00, 775.00, -3988.00
3.20, 0.28, 0.25, 0.74, -6535.00, -1143.00, -11834.00
3.24, 0.10, 0.22, 1.05, -8402.00, -401.00, -17038.00
3.27, -0.09, 0.30, 0.88, -1446.00, 3424.00, -20776.00
3.30, -0.29, 0.25, 0.87, 2370.00, 5270.00, -18197.00
3.34, -0.48, 0.38, 0.92, 3628.00, 5898.00, -12942.00
3.37, -0.31, 0.41, 0.89, 1579.00, 1337.00, -1302.00
3.40, -0.20, 0.30, 0.95, 1899.00, -1152.00, 8272.00
3.44, 0.01, 0.29, 0.91, 2546.00, -1277.00, 10607.00
3.47, 0.11, 0.30, 0.85, 2848.00, 267.00, 6499.00
3.51, 0.19, 0.29, 0.93, 2173.00, 2543.00, -3229.00
3.54, 0.19, 0.41, 0.92, 809.00, 2693.00, -9494.00
3.57, 0.08, 0.45, 0.91, 1098.00, 1052.00, -11763.00
3.60, -0.05, 0.47, 0.89, 1016.00, 25.00, -12050.00
3.64, -0.15, 0.57, 0.87, 6632.00, 99.00, -7008.00
3.67, -0.34, 0.30, 1.02, 8879.00, -61.00, -1006.00
3.70, -0.42, 0.34, 1.03, 9066.00, 1880.00, -140.00
3.74, -0.37, 0.49, 0.84, 4119.00, 3643.00, 940.00
3.77, -0.39, 0.50, 1.06, 4037.00, 5092.00, 5047.00
3.80, -0.40, 0.84, 1.01, 7572.00, 7003.00, 9570.00
3.84, -0.28, 0.75, 0.64, 9483.00, 5500.00, 9612.00
3.87, -0.29, 0.56, 0.80, 5962.00, 6672.00, 9819.00
3.90, -0.31, 0.58, 0.72, 6415.00, 9584.00, 10931.00
3.94, -0.22, 0.53, 0.68, 3509.00, 8123.00, 8072.00
3.97, -0.11, 0.48, 0.88, -381.00, 5741.00, 7221.00
4.00, 0.09, 0.70, 0.67, 684.00, 3362.00, 6775.00
4.03, 0.16, 0.68, 0.57, 5500.00, -955.00, 1449.00
4.07, -0.04, 0.61, 0.54, 7683.00, -2434.00, -2291.00
4.10, -0.21, 0.54, 0.72, 5904.00, -4334.00, -1034.00
4.14, 0.05, 0.75, 0.16, 5453.00, -6282.00, -106.00
4.17, -0.05, 0.48, 0.37, 663.00, -6806.00, -1393.00
4.20, -0.18, 0.48, 0.52, -3352.00, -7638.00, 75.00
4.24, -0.19, 0.58, 0.47, -4489.00, -8379.00, -1179.00
4.27, -0.12, 0.51, 0.48, -4407.00, -6923.00, -2827.00
4.30, 0.09, 0.40, 0.41, -11587.00, -5291.00, -7812.00
4.33, 0.08, 0.44, 0.87, -12851.00, -5755.00, -9476.00
4.37, 0.10, 0.58, 0.73, -11883.00, -8190.00, -11242.00
4.40, 0.02, 0.45, 0.55, -7250.00, -10555.00, -17787.00
4.44, -0.10, 0.29, 0.62, -3745.00, -14325.00, -22694.00
4.47, -0.12, 0.16, 0.77, -4670.00, -18033.00, -25241.00
4.50, -0.22, 0.05, 1.12, -5073.00, -19234.00, -24616.00
4.53, -0.46, 0.24, 1.58, -9316.00, -11908.00, -11934.00
4.57, -0.82, 0.68, 1.13, -16026.00, -2685.00, -7108.00
4.60, -0.34, 0.81, 1.42, -17386.00, 2658.00, -5972.00
4.63, 0.02, 0.94, 1.20, -3397.00, 2968.00, -2600.00
4.67, -0.23, 0.54, 1.01, 8248.00, -2343.00, 7257.00
4.70, -0.17, 0.40, 0.97, 10100.00, 1394.00, 7722.00
4.73, -0.01, 0.34, 0.99, 7518.00, 4024.00, 6113.00
4.77, 0.13, 0.27, 0.93, 7103.00, 3199.00, 3632.00
4.80, 0.21, 0.40, 0.60, 4206.00, 3488.00, 3814.00
4.83, 0.13, 0.17, 0.87, 4094.00, 2772.00, -529.00
4.87, 0.04, 0.17, 0.96, 3494.00, -2430.00, 5970.00
4.90, -0.17, 0.16, 0.87, 2601.00, -2802.00, 8802.00
4.93, 0.18, 0.28, 0.77, -5003.00, 1109.00, 3285.00
4.97, 0.34, 0.11, 0.61, -9752.00, 3171.00, -7124.00
5.00, -0.17, 0.42, 0.97, -11483.00, 3079.00, -9945.00
5.03, -0.31, 0.67, 1.36, -7077.00, 1024.00, 1822.00
5.07, -0.18, 0.71, 1.08, 6212.00, 891.00, 11110.00
5.11, -0.20, 0.41, 0.96, 16376.00, 1674.00, 21746.00
5.13, -0.31, 0.46, 0.75, 20730.00, 8256.00, 30548.00
5.17, -0.28, 0.58, 0.64, 15064.00, 12358.00, 18401.00
5.20, 0.09, 0.28, 0.79, 4569.00, 11130.00, 8134.00
5.23, 0.00, 0.19, 0.96, 3428.00, 15385.00, 9592.00
5.27, 0.10, 0.35, 0.71, -4680.00, 10551.00, 10505.00
5.30, 0.13, 0.35, 0.72, -7190.00, 4309.00, 8875.00
5.33, 0.10, 0.58, 0.75, -4114.00, -1593.00, 3340.00
5.37, 0.01, 0.73, 0.71, 173.00, -5327.00, -4694.00
5.40, -0.27, 0.79, 0.86, 6507.00, -1622.00, -753.00
5.43, -0.17, 0.54, 0.72, 8416.00, 2248.00, 211.00
5.47, 0.03, 0.37, 0.46, 2357.00, 8458.00, 180.00
5.50, 0.10, 0.34, 0.52, -3980.00, 9497.00, 2564.00
5.53, 0.15, 0.50, 1.03, -8924.00, 3519.00, 2075.00
5.57, 0.05, 0.78, 1.16, -5241.00, -6569.00, -625.00
5.60, -0.15, 0.54, 0.94, 611.00, -6969.00, -8346.00
5.63, -0.13, 0.42, 0.59, -345.00, 2744.00, -15731.00
5.67, -0.11, 0.53, 0.80, -3776.00, 3359.00, -12729.00
5.70, -0.13, 0.61, 0.92, -1504.00, 1265.00, -10173.00
5.74, 0.04, 0.45, 0.74, 3365.00, 109.00, -404.00
5.76, -0.07, 0.38, 0.82, 497.00, -1153.00, 2155.00
5.80, -0.26, 0.39, 0.88, -2037.00, -1014.00, -1574.00
5.83, -0.35, 0.44, 0.80, -2318.00, 1773.00, -5372.00
5.86, -0.33, 0.41, 0.79, -851.00, 1585.00, -7478.00
5.90, -0.38, 0.49, 0.73, 318.00, -1164.00, -4260.00
5.93, -0.42, 0.47, 0.79, 939.00, -1263.00, -293.00
5.97, -0.37, 0.48, 0.84, -788.00, -250.00, 1411.00
6.00, -0.12, 0.63, 0.89, 237.00, 1798.00, -3772.00
6.03, -0.14, 0.36, 0.89, -110.00, -738.00, -5865.00
6.07, -0.33, 0.40, 0.92, -6164.00, -6851.00, 6503.00
6.10, -0.34, 0.61, 0.82, -6521.00, -1440.00, 9648.00
6.13, -0.26, 0.61, 0.70, -253.00, 2065.00, 13739.00
6.17, -0.25, 0.41, 0.89, 537.00, -3592.00, 12949.00
6.20, -0.11, 0.47, 1.06, -3370.00, -6241.00, 13892.00
6.23, -0.19, 0.48, 0.88, -2531.00, -2692.00, 8334.00
6.26, -0.24, 0.53, 0.92, 801.00, 6084.00, 368.00
6.30, -0.17, 0.64, 0.96, -750.00, 11883.00, -1435.00
6.33, -0.44, 0.70, 1.12, 2363.00, 14296.00, -783.00
6.36, -0.28, 0.55, 0.86, 4661.00, 16344.00, 3153.00
6.40, 0.06, 0.26, 0.54, 3598.00, 13866.00, 6081.00
6.43, 0.08, 0.01, 0.45, 819.00, 9760.00, 6202.00
6.46, 0.20, 0.17, 0.61, -5101.00, 194.00, 5641.00
6.50, 0.11, 0.44, 0.67, -7137.00, -9401.00, 4755.00
6.53, 0.05, 0.64, 0.82, -147.00, -13252.00, 5273.00
6.57, -0.02, 0.61, 1.11, 9219.00, -10512.00, 6013.00
6.60, -0.12, 0.53, 1.08, 9326.00, -3894.00, 4827.00
6.63, -0.17, 0.54, 0.88, 4507.00, 457.00, -2564.00
6.66, -0.04, 0.51, 0.70, 2204.00, 5279.00, -7320.00
6.70, -0.01, 0.58, 0.74, 3912.00, 5177.00, -6822.00
6.73, -0.07, 0.57, 0.85, 3959.00, 1421.00, -1992.00
6.76, -0.12, 0.57, 0.84, 48.00, -4010.00, 4608.00
6.80, -0.18, 0.54, 0.75, -2639.00, -5851.00, 5502.00
6.83, -0.17, 0.65, 0.69, -2652.00, -3877.00, 2064.00
6.86, -0.14, 0.67, 0.70, 1793.00, -2945.00, -2390.00
6.90, -0.14, 0.65, 0.72, 5798.00, -2839.00, -5453.00
6.93, -0.16, 0.58, 0.67, 7369.00, -2833.00, -5405.00
6.96, -0.17, 0.55, 0.62, 5677.00, -2627.00, -5470.00
7.00, -0.20, 0.51, 0.64, 4160.00, -2795.00, -7115.00
7.03, -0.21, 0.56, 0.68, 3238.00, -2101.00, -9733.00
7.06, -0.22, 0.55, 0.67, 3405.00, -1656.00, -11350.00
7.10, -0.21, 0.52, 0.61, 2675.00, -2207.00, -12571.00
7.13, -0.23, 0.59, 0.63, 713.00, -3133.00, -13141.00
7.17, -0.29, 0.61, 0.69, -1326.00, -4118.00, -12436.00
7.20, -0.34, 0.59, 0.76, -1721.00, -3816.00, -10613.00
7.23, -0.33, 0.52, 0.78, -3329.00, -3232.00, -7389.00
7.26, -0.29, 0.48, 0.76, -5550.00, -2971.00, -4131.00
7.30, -0.24, 0.43, 0.78, -7900.00, -2830.00, -357.00
7.33, -0.25, 0.40, 0.82, -9546.00, -2801.00, 2215.00
7.36, -0.28, 0.44, 0.84, -9506.00, -3163.00, 2283.00
7.40, -0.31, 0.44, 0.82, -8086.00, -3604.00, 1487.00
7.43, -0.33, 0.40, 0.81, -6342.00, -3794.00, 634.00
7.46, -0.31, 0.49, 0.83, -5124.00, -2985.00, -858.00
7.50, -0.32, 0.51, 0.94, -2439.00, -544.00, 98.00
7.53, -0.28, 0.47, 0.97, 299.00, 1777.00, 2921.00
7.56, -0.12, 0.43, 0.93, 944.00, 1119.00, 4783.00
7.60, -0.16, 0.41, 0.99, 2392.00, -421.00, 3444.00
7.63, -0.20, 0.40, 0.94, 5346.00, 57.00, 201.00
7.66, -0.22, 0.44, 0.90, 6674.00, 930.00, -1883.00
7.70, -0.22, 0.46, 0.88, 7323.00, 675.00, -1497.00
7.73, -0.23, 0.43, 0.83, 7286.00, 29.00, -24.00
7.76, -0.24, 0.40, 0.81, 6123.00, -398.00, 843.00
7.80, -0.22, 0.37, 0.78, 4366.00, -151.00, 1307.00
7.83, -0.21, 0.38, 0.76, 2068.00, 91.00, 1389.00
7.86, -0.21, 0.38, 0.78, 305.00, 81.00, 1346.00
7.90, -0.17, 0.39, 0.80, -683.00, -92.00, 1295.00
7.93, -0.15, 0.42, 0.78, -2011.00, -354.00, 563.00
7.96, -0.15, 0.45, 0.77, -2715.00, -141.00, -196.00
8.03, -0.13, 0.55, 0.81, -2908.00, -538.00, 549.00
8.04, -0.16, 0.58, 0.82, -2359.00, -1049.00, 1228.00
8.06, -0.18, 0.59, 0.84, -1588.00, -1545.00, 1721.00
8.10, -0.19, 0.53, 0.84, -453.00, -1499.00, 2145.00
8.13, -0.13, 0.44, 0.80, -685.00, -1026.00, 2518.00
8.17, -0.15, 0.47, 0.80, -2305.00, -1246.00, 1211.00
8.19, -0.17, 0.54, 0.84, -1901.00, -1026.00, 356.00
8.23, -0.17, 0.59, 0.84, 65.00, -690.00, 96.00
8.26, -0.18, 0.62, 0.85, 1934.00, -1019.00, 446.00
8.29, -0.18, 0.60, 0.82, 3583.00, -1349.00, 906.00
8.33, -0.19, 0.55, 0.83, 4938.00, -1245.00, 1072.00
8.36, -0.17, 0.49, 0.81, 4929.00, -1038.00, 1358.00
8.40, -0.13, 0.43, 0.73, 3415.00, -767.00, 1236.00
8.43, -0.08, 0.38, 0.68, 2218.00, -399.00, 1189.00
8.46, -0.07, 0.37, 0.72, 2303.00, -211.00, 948.00
8.49, -0.11, 0.36, 0.83, 3187.00, -77.00, -730.00
8.53, -0.14, 0.44, 0.85, 1370.00, 581.00, -4169.00
8.56, -0.18, 0.59, 0.76, -2053.00, 1409.00, -5615.00
8.59, -0.19, 0.77, 0.71, -2615.00, 1569.00, -2591.00
8.63, -0.23, 0.80, 0.74, -579.00, 260.00, 2521.00
8.66, -0.17, 0.64, 0.74, 3091.00, -415.00, 6923.00
8.69, -0.03, 0.49, 0.71, 1936.00, -693.00, 9375.00
8.73, -0.01, 0.41, 0.72, -2310.00, -1094.00, 8320.00
8.76, -0.02, 0.39, 0.67, -5784.00, 472.00, 5543.00
8.79, -0.00, 0.46, 0.65, -7354.00, 2856.00, 2853.00
8.83, -0.05, 0.66, 0.85, -7619.00, 2492.00, -809.00
8.86, -0.06, 0.68, 1.06, -1555.00, 1210.00, -1762.00
8.89, -0.02, 0.54, 0.90, -578.00, 1149.00, -65.00
8.93, 0.01, 0.46, 0.80, -1596.00, 1348.00, 1998.00
8.96, 0.00, 0.45, 0.83, -2120.00, 462.00, 1989.00
8.99, -0.03, 0.44, 0.85, -1520.00, -62.00, 331.00
9.03, -0.04, 0.44, 0.84, -532.00, 214.00, -1089.00
9.06, -0.04, 0.42, 0.86, -141.00, 409.00, -1576.00
9.09, -0.06, 0.42, 0.87, -228.00, 478.00, -1492.00
9.13, -0.07, 0.42, 0.86, -894.00, 567.00, -1700.00
9.16, -0.09, 0.47, 0.86, -1720.00, 933.00, -1995.00
9.19, -0.09, 0.51, 0.87, -1497.00, 1076.00, -1785.00
9.23, -0.09, 0.52, 0.88, 215.00, 575.00, -1094.00
9.26, -0.11, 0.50, 0.88, 1469.00, 227.00, -1233.00
9.30, -0.12, 0.48, 0.85, 1577.00, 409.00, -1412.00
9.33, -0.13, 0.48, 0.84, 1445.00, 420.00, -1033.00
9.36, -0.14, 0.49, 0.85, 1404.00, 185.00, -309.00
9.39, -0.14, 0.48, 0.82, 1306.00, -123.00, 341.00
9.43, -0.12, 0.48, 0.80, 970.00, -99.00, 347.00
9.46, -0.11, 0.48, 0.80, 1256.00, -194.00, -45.00
9.49, -0.12, 0.48, 0.80, 1352.00, -376.00, -175.00
9.53, -0.14, 0.49, 0.81, 1101.00, -512.00, -32.00
9.56, -0.17, 0.50, 0.83, 715.00, -756.00, 385.00
9.59, -0.19, 0.49, 0.82, 182.00, -787.00, 952.00
9.63, -0.16, 0.50, 0.67, -1475.00, -240.00, 1829.00
9.66, -0.10, 0.47, 0.64, -1098.00, -340.00, 4272.00
9.69, -0.06, 0.46, 0.75, 2660.00, -2548.00, 6924.00
9.73, -0.03, 0.39, 0.76, 4602.00, -3364.00, 5690.00
9.76, 0.02, 0.37, 0.77, 702.00, -850.00, -13.00
9.79, 0.07, 0.51, 0.78, -2996.00, 374.00, -4613.00
9.82, -0.06, 0.66, 0.89, 840.00, -956.00, -4799.00
9.86, -0.16, 0.66, 0.83, 3778.00, -751.00, -3414.00
9.89, -0.14, 0.62, 0.76, 2205.00, 140.00, -1867.00
9.93, -0.09, 0.67, 0.74, 1872.00, -116.00, -1767.00
9.96, -0.09, 0.68, 0.77, 3740.00, 182.00, -2457.00
9.99, -0.12, 0.70, 0.75, 4075.00, 741.00, -2402.00
10.02, -0.15, 0.73, 0.77, 3845.00, 636.00, -805.00
10.06, -0.15, 0.79, 0.76, 3572.00, 575.00, 942.00
10.09, -0.15, 0.86, 0.82, 3631.00, 431.00, 3164.00
10.13, -0.13, 0.86, 0.86, 2592.00, -76.00, 3525.00
10.16, -0.12, 0.83, 0.91, 1869.00, -280.00, 2522.00
10.19, -0.13, 0.73, 0.94, -214.00, -183.00, -63.00
10.22, -0.10, 0.67, 0.78, -2365.00, 97.00, -1751.00
10.26, -0.08, 0.63, 0.61, -2784.00, -1130.00, 422.00
10.30, -0.05, 0.41, 0.24, -550.00, -2466.00, 4744.00
10.32, 0.07, 0.32, -0.02, -2747.00, -762.00, 4894.00
10.36, 0.21, 0.25, -0.24, -4667.00, 1145.00, 6604.00
10.39, 0.26, 0.01, -0.24, 439.00, 1563.00, 8679.00
10.42, 0.20, -0.17, 0.10, 3577.00, 1655.00, 6468.00
10.46, 0.19, -0.14, 0.41, 529.00, 3309.00, 2274.00
10.49, 0.18, -0.01, 0.18, -609.00, 3042.00, -4910.00
10.52, 0.16, -0.01, -0.03, 3422.00, 1681.00, -7806.00
10.56, 0.15, -0.00, -0.14, 6782.00, -201.00, -9996.00
10.59, 0.18, 0.28, -0.13, 4113.00, -2168.00, -9522.00
10.62, -0.34, 0.74, 0.91, -754.00, -4283.00, -9793.00
10.66, -1.75, 1.28, 2.00, -4642.00, -7187.00, -28266.00
10.69, -0.08, 1.85, 2.00, -10133.00, 1270.00, -11699.00
10.72, -0.68, 1.28, 2.00, 771.00, -5717.00, -1812.00
10.76, -0.74, 1.08, 1.95, -4746.00, -11.00, -3231.00
10.79, -0.47, 1.03, 1.52, -1849.00, 1934.00, -4740.00
10.82, -0.53, 0.81, 1.18, 2031.00, 650.00, 1044.00
10.86, -0.57, 0.60, 0.81, 700.00, 1475.00, 5618.00
10.89, -0.14, 0.40, 0.27, -2782.00, 2792.00, 8129.00
10.93, -0.05, 0.29, 0.09, -2925.00, 1860.00, 13113.00
10.96, 0.00, 0.18, -0.02, -363.00, 216.00, 16355.00
10.99, -0.07, 0.12, 0.15, 987.00, -2161.00, 16734.00
11.02, -0.27, 0.18, 0.76, -483.00, -1507.00, 11942.00
11.06, -0.18, 0.44, 1.13, -3781.00, 2127.00, 4777.00
11.09, -0.04, 0.55, 0.92, -4234.00, 4920.00, 1837.00
11.12, 0.12, 0.55, 0.83, -3293.00, 4148.00, 1547.00
11.16, 0.16, 0.53, 0.80, -1996.00, 1063.00, 1843.00
11.19, -0.02, 0.53, 0.81, 839.00, -1394.00, -439.00
11.23, -0.20, 0.50, 0.84, 2112.00, -382.00, -2529.00
11.26, -0.22, 0.49, 0.78, 891.00, 729.00, -2071.00
11.29, -0.15, 0.48, 0.74, -1113.00, 937.00, -160.00
11.32, -0.08, 0.48, 0.78, -2313.00, 457.00, 1569.00
11.36, -0.04, 0.51, 0.80, -2076.00, 471.00, 1499.00
11.39, 0.00, 0.51, 0.85, -1261.00, 524.00, 1210.00
11.42, -0.02, 0.47, 0.85, -59.00, -302.00, 362.00
11.46, -0.10, 0.48, 0.91, 902.00, -830.00, -1865.00
11.49, -0.12, 0.47, 0.84, 578.00, -186.00, -3528.00
11.52, -0.09, 0.47, 0.83, -943.00, 377.00, -3766.00
11.56, -0.02, 0.53, 0.85, -1447.00, -39.00, -3070.00
11.59, -0.08, 0.57, 0.88, 377.00, -1257.00, -1861.00
11.62, -0.14, 0.54, 0.85, 1208.00, -1507.00, -942.00
11.66, -0.12, 0.51, 0.82, 842.00, -976.00, -702.00
11.69, -0.09, 0.51, 0.81, 877.00, -1341.00, -654.00
11.72, -0.09, 0.51, 0.83, 1446.00, -1738.00, -977.00
11.76, -0.08, 0.53, 0.84, 1698.00, -1569.00, -1055.00
11.79, -0.05, 0.53, 0.85, 1772.00, -1401.00, -242.00
11.82, -0.02, 0.51, 0.85, 1912.00, -1888.00, 406.00
11.86, -0.01, 0.49, 0.86, 2227.00, -2254.00, -49.00
11.89, -0.02, 0.46, 0.86, 2367.00, -2278.00, -1172.00
11.92, 0.01, 0.45, 0.83, 2223.00, -2495.00, -1984.00
11.96, 0.07, 0.46, 0.75, 1700.00, -2817.00, -2777.00
11.99, 0.12, 0.47, 0.72, 955.00, -3415.00, -4040.00
12.02, 0.15, 0.50, 0.75, 180.00, -4089.00, -6326.00
12.06, 0.15, 0.55, 0.73, -500.00, -4084.00, -8929.00
12.09, 0.11, 0.60, 0.70, -754.00, -3896.00, -10515.00
12.12, -0.00, 0.60, 0.70, 251.00, -4265.00, -11584.00
12.15, -0.06, 0.54, 0.66, -9.00, -4352.00, -11276.00
12.19, -0.04, 0.50, 0.69, -2463.00, -3715.00, -10041.00
12.22, 0.00, 0.50, 0.77, -4120.00, -3592.00, -9111.00
12.26, 0.03, 0.49, 0.78, -5755.00, -3951.00, -9311.00
12.29, 0.03, 0.48, 0.82, -7066.00, -4236.00, -10548.00
12.32, -0.00, 0.49, 0.92, -7136.00, -4648.00, -12170.00
12.35, -0.09, 0.66, 0.97, -6176.00, -5311.00, -15315.00
12.39, -0.22, 0.87, 1.06, -291.00, -5099.00, -19620.00
12.42, -0.28, 0.67, 1.18, 14331.00, -2924.00, -22785.00
12.46, -0.12, 0.32, 0.99, 18094.00, -2476.00, -20799.00
12.49, -0.07, 0.09, 1.08, 13962.00, -5766.00, -15165.00
12.52, -0.15, 0.09, 1.01, 7361.00, -8671.00, -12040.00
12.55, -0.24, 0.16, 0.80, 2002.00, -7915.00, -13786.00
12.59, -0.20, 0.27, 0.75, 1624.00, -5023.00, -16485.00
12.62, -0.17, 0.34, 0.71, 3729.00, -3870.00, -16328.00
12.65, -0.30, 0.39, 0.69, 6418.00, -5676.00, -15386.00
12.69, -0.46, 0.41, 0.76, 8749.00, -7063.00, -13318.00
