Backpack Acceleration Sensor, Human Sensor Module
time, accX, accY, accZ, gyX, gyY, gyZ
4.61, 0.09, -0.19, 0.97, -1627.00, -235.00, 1055.00
4.66, 0.01, -0.09, 0.94, -1990.00, -298.00, 1274.00
4.68, -0.01, -0.11, 0.95, -2066.00, 119.00, 1118.00
4.69, -0.04, -0.11, 0.96, -1836.00, 186.00, 612.00
4.71, -0.04, -0.11, 0.96, -1871.00, 75.00, 335.00
4.74, 0.02, -0.16, 1.00, -1854.00, 262.00, -907.00
4.77, 0.03, -0.18, 1.00, -2042.00, -319.00, -2355.00
4.81, 0.08, -0.03, 0.91, -1415.00, -1139.00, -2493.00
4.84, 0.13, -0.06, 0.94, -105.00, -952.00, -1676.00
4.87, 0.07, -0.18, 1.11, -524.00, -520.00, -193.00
4.91, 0.04, -0.28, 1.04, -1253.00, -277.00, 461.00
4.94, 0.04, -0.19, 0.95, -1860.00, -31.00, 80.00
4.97, 0.04, -0.14, 0.92, -2343.00, 320.00, -645.00
5.01, 0.07, -0.12, 0.97, -1663.00, 172.00, -1881.00
5.04, 0.07, -0.17, 0.96, -1064.00, -103.00, -2194.00
5.07, 0.07, -0.21, 0.96, -1029.00, 197.00, -2140.00
5.11, 0.09, -0.20, 0.91, -1068.00, 386.00, -1910.00
5.14, 0.12, -0.15, 0.89, -407.00, 180.00, -2019.00
5.17, 0.11, -0.18, 1.00, 786.00, 217.00, -1987.00
5.21, 0.11, -0.27, 1.02, 1225.00, 294.00, -1243.00
5.24, 0.14, -0.26, 1.01, 851.00, 256.00, -484.00
5.28, 0.13, -0.24, 0.99, 908.00, 84.00, 217.00
5.31, 0.10, -0.26, 0.98, 665.00, -5.00, 239.00
5.34, 0.08, -0.25, 0.98, 203.00, 88.00, 71.00
5.37, 0.08, -0.23, 0.97, 29.00, -15.00, -81.00
5.41, 0.11, -0.23, 0.97, -121.00, -95.00, -87.00
5.44, 0.12, -0.22, 0.97, -230.00, -294.00, 214.00
5.47, 0.12, -0.23, 0.96, -352.00, -350.00, 520.00
5.51, 0.10, -0.22, 0.94, -511.00, -439.00, 773.00
5.54, 0.11, -0.21, 0.96, -365.00, -426.00, 1014.00
5.58, 0.11, -0.23, 1.02, -218.00, -357.00, 1245.00
5.61, 0.10, -0.24, 1.00, -33.00, -419.00, 994.00
5.64, 0.11, -0.23, 0.96, 147.00, -270.00, 426.00
5.67, 0.14, -0.21, 0.96, 310.00, -257.00, 486.00
5.71, 0.18, -0.20, 0.96, 759.00, -277.00, 1361.00
5.74, 0.18, -0.21, 0.90, 1005.00, -360.00, 2237.00
5.77, 0.15, -0.20, 1.00, 1487.00, 8.00, 2325.00
5.80, 0.05, -0.21, 1.04, 1638.00, 539.00, 1928.00
5.84, -0.04, -0.18, 1.03, 1630.00, 471.00, 1173.00
5.87, -0.03, -0.21, 1.03, 1089.00, 244.00, -134.00
5.91, 0.05, -0.20, 1.00, 256.00, 110.00, -1253.00
5.94, 0.08, -0.16, 0.98, -163.00, -177.00, -1722.00
5.97, 0.09, -0.15, 0.97, -440.00, -139.00, -1566.00
6.01, 0.09, -0.17, 1.00, -890.00, -74.00, -1380.00
6.04, 0.10, -0.17, 0.97, -1195.00, -57.00, -1182.00
6.07, 0.10, -0.18, 0.97, -1217.00, 17.00, -962.00
6.10, 0.09, -0.21, 0.99, -1238.00, 114.00, -651.00
6.14, 0.08, -0.22, 0.99, -1295.00, 153.00, -499.00
6.17, 0.09, -0.20, 0.98, -1212.00, 154.00, -526.00
6.21, 0.10, -0.19, 0.98, -1050.00, 175.00, -503.00
6.24, 0.11, -0.21, 0.96, -883.00, 109.00, -449.00
6.28, 0.11, -0.21, 0.97, -886.00, 41.00, -187.00
6.30, 0.11, -0.21, 0.95, -852.00, -31.00, -100.00
6.34, 0.11, -0.20, 0.95, -420.00, -49.00, -33.00
6.37, 0.10, -0.22, 0.97, -105.00, -108.00, 19.00
6.40, 0.09, -0.24, 0.97, -146.00, -70.00, -44.00
6.44, 0.10, -0.23, 0.97, -205.00, -57.00, -73.00
6.47, 0.10, -0.24, 0.97, -151.00, 33.00, -38.00
6.50, 0.09, -0.24, 0.98, -294.00, 19.00, -221.00
6.54, 0.09, -0.22, 0.96, -207.00, 95.00, -416.00
6.57, 0.11, -0.23, 0.97, -163.00, 152.00, -422.00
6.61, 0.10, -0.23, 0.98, -121.00, 150.00, -318.00
6.64, 0.11, -0.23, 0.97, -94.00, 97.00, -184.00
6.67, 0.12, -0.23, 0.97, -169.00, 115.00, -24.00
6.70, 0.11, -0.24, 0.97, -122.00, -14.00, 156.00
6.74, 0.10, -0.23, 0.96, -129.00, -51.00, 262.00
6.77, 0.09, -0.23, 0.96, -132.00, -62.00, 255.00
6.80, 0.09, -0.24, 0.97, -40.00, -60.00, 319.00
6.84, 0.10, -0.25, 0.97, -71.00, -77.00, 379.00
6.87, 0.09, -0.24, 0.97, -28.00, -124.00, 448.00
6.90, 0.09, -0.24, 0.97, 92.00, -93.00, 391.00
6.94, 0.09, -0.23, 0.96, 305.00, -43.00, 360.00
6.97, 0.09, -0.23, 0.95, 494.00, 30.00, 287.00
7.00, 0.10, -0.23, 0.97, 582.00, 77.00, 197.00
7.04, 0.09, -0.25, 0.95, 695.00, 154.00, 293.00
7.07, 0.08, -0.26, 0.98, 733.00, 179.00, 177.00
7.10, 0.09, -0.23, 0.95, 1085.00, 320.00, 638.00
7.14, 0.10, -0.24, 0.96, 1512.00, 240.00, 1028.00
7.17, 0.04, -0.27, 0.95, 1649.00, 177.00, 881.00
7.20, -0.01, -0.28, 0.95, 1520.00, 417.00, -277.00
7.24, 0.03, -0.25, 0.92, 1364.00, 749.00, -1370.00
7.27, 0.11, -0.24, 0.94, 1604.00, 763.00, -1782.00
7.31, 0.12, -0.27, 0.99, 1415.00, 1020.00, -1581.00
7.34, 0.16, -0.27, 0.99, 1217.00, 999.00, -629.00
7.37, 0.19, -0.27, 0.98, 1055.00, 555.00, 312.00
7.40, 0.11, -0.26, 0.96, 890.00, -109.00, 460.00
7.44, 0.02, -0.23, 0.96, 778.00, -76.00, 331.00
7.47, 0.01, -0.20, 0.89, 1039.00, 41.00, -344.00
7.51, 0.04, -0.22, 0.94, 1178.00, -26.00, -1078.00
7.54, 0.06, -0.19, 0.92, 1179.00, -486.00, -303.00
7.57, 0.08, -0.12, 0.81, 2811.00, -573.00, 64.00
7.60, 0.12, -0.13, 0.90, 4000.00, -1242.00, 955.00
7.64, 0.14, -0.25, 0.99, 3434.00, -1149.00, 2133.00
7.67, 0.06, -0.28, 1.12, 2026.00, -1153.00, 2551.00
7.70, -0.06, -0.37, 1.35, -1138.00, -224.00, 2972.00
7.74, -0.13, -0.34, 1.33, -2791.00, 367.00, 1818.00
7.77, -0.14, -0.24, 1.20, -3290.00, 828.00, -1171.00
7.80, -0.04, -0.15, 1.13, -2873.00, 1537.00, -4542.00
7.84, 0.02, -0.07, 0.68, 578.00, 1888.00, -5791.00
7.87, 0.01, 0.14, 0.26, 2510.00, 411.00, -4464.00
7.90, 0.13, 0.17, 0.06, 6345.00, 1142.00, 3791.00
7.94, 0.31, -0.17, 0.04, 4517.00, 7086.00, 4127.00
7.97, 0.33, -0.33, 0.33, 4684.00, 7773.00, 706.00
8.00, -0.15, -0.23, 0.21, -5163.00, -4627.00, -3190.00
8.04, 0.01, -0.10, -0.04, -3423.00, -5951.00, -3191.00
8.07, 0.04, -0.09, -0.06, -4460.00, -6263.00, -4138.00
8.10, -0.09, 0.04, -0.18, -5653.00, -2446.00, 69.00
8.14, 0.07, 0.20, -0.16, -784.00, 6916.00, 10992.00
8.17, 1.23, 1.71, 0.75, 1400.00, 12219.00, 4612.00
8.20, 1.14, -2.00, 2.00, 32767.00, -17181.00, -901.00
8.23, -0.23, -2.00, 1.46, 16996.00, -2721.00, -11087.00
8.27, -0.02, -0.66, 2.00, -10640.00, 2956.00, 5274.00
8.30, 0.05, 0.22, 1.98, -526.00, 52.00, 1578.00
8.34, 0.09, -0.37, 1.57, 1261.00, 113.00, 1613.00
8.37, 0.10, -0.35, 1.31, -2445.00, -692.00, 2908.00
8.40, 0.05, -0.13, 0.78, 301.00, 217.00, 1757.00
8.43, -0.01, -0.00, 0.40, 1636.00, -333.00, -685.00
8.47, 0.02, 0.10, 0.22, 1385.00, 526.00, -358.00
8.51, 0.18, -0.00, 0.34, -955.00, -777.00, 572.00
8.53, 0.23, -0.05, 0.54, -2023.00, -1323.00, 1841.00
8.57, 0.19, 0.00, 0.80, -805.00, -1582.00, 2835.00
8.60, 0.05, -0.11, 1.19, -299.00, -2054.00, 1905.00
8.63, -0.03, -0.24, 1.19, 886.00, -1842.00, 1843.00
8.67, -0.03, -0.26, 1.09, 1113.00, -1334.00, 2178.00
8.70, -0.01, -0.34, 1.08, 1104.00, -223.00, 587.00
8.73, -0.02, -0.28, 0.98, -181.00, 274.00, -1243.00
8.77, 0.07, -0.15, 0.91, -581.00, 766.00, -1952.00
8.80, 0.15, -0.10, 0.87, -512.00, 1098.00, -1318.00
8.83, 0.15, -0.11, 0.81, -222.00, 1231.00, -1076.00
8.87, 0.05, -0.10, 0.88, 101.00, 882.00, -1274.00
8.90, 0.01, -0.12, 0.90, 827.00, 947.00, -1899.00
8.93, -0.05, -0.11, 0.93, 1918.00, 1056.00, -3578.00
8.97, -0.11, -0.19, 0.89, 3166.00, 1275.00, -4264.00
9.00, -0.14, -0.37, 0.96, 2376.00, 1587.00, -4473.00
9.03, -0.12, -0.49, 1.25, -475.00, 774.00, -3128.00
9.07, -0.15, -0.37, 1.18, -572.00, 740.00, -2238.00
9.10, -0.24, -0.26, 1.07, 1359.00, 345.00, -3514.00
9.13, -0.21, -0.28, 0.92, 2073.00, -205.00, -5365.00
9.17, -0.11, -0.25, 0.69, 1567.00, -187.00, -4792.00
9.20, 0.06, -0.26, 0.67, -2012.00, -799.00, -1258.00
9.24, -0.00, -0.27, 1.03, -5213.00, -278.00, 2003.00
9.27, 0.07, -0.03, 1.50, -5673.00, 782.00, 540.00
9.30, 0.14, 0.27, 1.25, -1479.00, 2109.00, 112.00
9.33, 0.30, -0.08, 1.41, -471.00, 1372.00, 400.00
9.37, 0.30, -0.15, 1.05, -2016.00, 1880.00, 758.00
9.40, 0.25, -0.08, 0.93, -2250.00, -316.00, 2086.00
9.43, 0.23, -0.07, 0.86, -2572.00, 2369.00, -302.00
9.47, 0.10, -0.11, 0.81, -2736.00, -863.00, 1918.00
9.51, 0.01, -0.25, 0.84, -1553.00, -34.00, 2295.00
9.53, 0.11, -0.27, 0.91, -2952.00, -621.00, 193.00
9.57, 0.26, -0.28, 0.73, -4230.00, 2069.00, -2440.00
9.60, 0.22, -0.30, 1.19, -3469.00, -3929.00, -326.00
9.63, 0.14, -0.33, 0.97, -4376.00, -5969.00, -162.00
9.67, -0.06, -0.48, 1.07, -3231.00, -783.00, 2193.00
9.70, -0.00, -0.31, 0.93, -4653.00, 1917.00, 3267.00
9.73, 0.10, -0.24, 0.85, -2045.00, 1042.00, 2751.00
9.77, 0.00, -0.25, 0.95, 180.00, -1061.00, 2962.00
9.80, -0.17, -0.29, 0.84, 2369.00, -320.00, 3635.00
9.83, 0.10, -0.22, 0.65, -439.00, -5004.00, 211.00
9.87, 0.25, -0.13, 0.81, 3214.00, 2361.00, -1895.00
9.90, -0.02, -0.29, 1.24, -301.00, 5884.00, 2963.00
9.93, -0.19, -0.56, 1.04, -958.00, 2853.00, 2526.00
9.97, -0.13, -0.53, 1.09, -3476.00, 2907.00, 1039.00
10.00, 0.03, 0.01, 0.96, 2574.00, -50.00, -2166.00
10.03, 0.20, -0.35, 0.68, 6254.00, -2467.00, 3661.00
10.06, -0.01, -0.67, 1.01, -3529.00, -5863.00, 892.00
10.10, -0.06, -0.46, 1.05, -159.00, -4525.00, -911.00
10.13, -0.00, -0.32, 0.85, -1298.00, -4895.00, 196.00
10.17, -0.01, -0.43, 1.25, 1831.00, 3471.00, 7346.00
10.20, -0.08, -0.47, 1.08, 4211.00, 6091.00, 8368.00
10.23, -0.13, -0.45, 0.94, 13029.00, 9628.00, 12250.00
10.27, -0.55, -0.10, 1.14, 11394.00, 6903.00, 15949.00
10.30, -0.46, 0.09, 1.13, 7427.00, 8947.00, 5268.00
10.33, -0.48, 0.05, 1.25, 20000.00, 15550.00, -1407.00
10.36, -0.25, -0.06, 1.11, 12865.00, 32767.00, -4507.00
10.40, -0.33, -0.57, 1.06, 21117.00, 32767.00, -6653.00
10.43, -1.50, 0.07, 0.86, 13366.00, 19328.00, -666.00
10.47, 0.48, -0.10, 0.55, -3254.00, 2123.00, 6399.00
10.50, -0.27, 0.39, 0.37, 18890.00, 6634.00, 8350.00
10.53, -0.82, 0.28, 0.50, 13949.00, -1603.00, 12429.00
10.56, 0.08, -0.13, 0.34, 12782.00, -2640.00, 20434.00
10.60, -1.50, 0.41, 0.96, -264.00, -5456.00, 27888.00
10.63, -0.58, 0.01, 0.57, 9889.00, -5256.00, 2273.00
10.66, -0.17, 0.14, 0.52, 1614.00, -3679.00, -3114.00
10.70, -1.07, 0.32, 0.97, 9112.00, -11212.00, -8308.00
10.73, -0.76, 0.44, 0.44, -14072.00, 5802.00, 3518.00
10.77, -0.29, 0.29, 0.59, 9963.00, 8141.00, -4867.00
10.80, -0.60, 0.37, 0.49, 9598.00, 4523.00, 2421.00
10.83, -0.62, 0.51, 0.60, 3368.00, 7673.00, -3946.00
10.86, -0.46, 0.48, 0.38, 3764.00, 4293.00, 3938.00
10.90, -0.60, 0.60, 0.27, 4230.00, 2006.00, -611.00
10.93, -0.69, 0.52, 0.24, 527.00, -4536.00, -4893.00
10.96, -0.71, 0.52, 0.38, -3852.00, -7160.00, -3482.00
11.00, -0.70, 0.45, 0.57, -2466.00, -7102.00, -2973.00
11.03, -0.85, 0.53, 0.73, 1797.00, -6157.00, -2813.00
11.06, -0.72, 0.48, 0.54, 1736.00, 1680.00, -1693.00
11.10, -0.69, 0.43, 0.46, -6560.00, 3585.00, -4008.00
11.13, -0.63, 0.52, 0.37, -11590.00, -2634.00, -6117.00
11.16, -0.52, 0.46, 0.33, -12681.00, -9996.00, -10257.00
11.20, -0.66, 0.23, 0.66, -11507.00, -13854.00, -10485.00
11.23, -0.51, 0.06, 0.85, -6676.00, -10535.00, -7889.00
11.26, -0.60, 0.05, 0.91, -48.00, -7812.00, -2815.00
11.30, -0.50, 0.18, 0.74, -1980.00, -4541.00, -1132.00
11.33, -0.47, 0.23, 0.83, -4503.00, -7033.00, -2452.00
11.36, -0.41, 0.19, 0.83, -4494.00, -7986.00, -3809.00
11.40, -0.35, 0.07, 0.82, 97.00, -7607.00, -4603.00
11.45, -0.42, 0.01, 0.85, 801.00, -4200.00, -1510.00
11.46, -0.40, 0.06, 1.01, 1216.00, -988.00, -1888.00
11.50, -0.34, 0.09, 0.94, 3583.00, -1194.00, 3549.00
11.53, -0.30, 0.08, 0.98, 101.00, -2671.00, 1485.00
11.56, -0.50, 0.30, 0.97, 1008.00, -3640.00, -1812.00
11.60, -0.42, 0.14, 0.75, 1655.00, -3054.00, -1624.00
