Backpack Acceleration Sensor, Human Sensor Module
time, accX, accY, accZ, gyX, gyY, gyZ
22.61, -0.04, 0.29, 0.94, -116.00, 95.00, 0.00
22.65, -0.04, 0.28, 0.95, -19.00, 57.00, -62.00
22.68, -0.03, 0.29, 0.93, -42.00, -20.00, -15.00
22.71, -0.03, 0.29, 0.92, -163.00, 3.00, 63.00
22.74, -0.04, 0.28, 0.94, -162.00, 40.00, 141.00
22.78, -0.04, 0.28, 0.93, -21.00, 87.00, 136.00
22.81, -0.02, 0.29, 0.94, -44.00, -40.00, 82.00
22.84, -0.02, 0.29, 0.93, -104.00, -71.00, 123.00
22.87, -0.03, 0.29, 0.93, -158.00, -136.00, 109.00
22.91, -0.03, 0.28, 0.94, -7.00, -84.00, 77.00
22.94, -0.03, 0.29, 0.95, -30.00, -83.00, -37.00
22.98, -0.03, 0.28, 0.94, -36.00, -56.00, -73.00
23.01, -0.04, 0.29, 0.93, -76.00, -31.00, -98.00
23.04, -0.03, 0.29, 0.94, -31.00, 85.00, -28.00
23.07, -0.03, 0.27, 0.94, -37.00, 35.00, -11.00
23.11, -0.04, 0.28, 0.93, -96.00, 79.00, -65.00
23.14, -0.03, 0.29, 0.93, -59.00, 122.00, 22.00
23.17, -0.03, 0.29, 0.94, -47.00, 46.00, 52.00
23.21, -0.02, 0.28, 0.94, -145.00, -3.00, 20.00
23.24, -0.03, 0.28, 0.94, -110.00, -12.00, 34.00
23.27, -0.03, 0.28, 0.94, -62.00, -46.00, -9.00
23.31, -0.04, 0.28, 0.95, -49.00, 4.00, -153.00
23.34, -0.03, 0.28, 0.94, -38.00, 67.00, -138.00
23.37, -0.03, 0.28, 0.94, 9.00, 25.00, -105.00
23.41, -0.03, 0.27, 0.95, 77.00, 15.00, -79.00
23.44, -0.04, 0.28, 0.94, 23.00, 27.00, -111.00
23.47, -0.04, 0.29, 0.93, -53.00, 23.00, -60.00
23.51, -0.04, 0.27, 0.95, -27.00, 38.00, -118.00
23.54, -0.03, 0.28, 0.95, 237.00, 27.00, -82.00
23.57, -0.03, 0.29, 0.95, 253.00, 5.00, -71.00
23.61, -0.04, 0.27, 0.94, 174.00, 48.00, 26.00
23.64, -0.04, 0.28, 0.94, 147.00, -5.00, 35.00
23.68, -0.03, 0.28, 0.94, 229.00, 35.00, 65.00
23.71, -0.04, 0.28, 0.94, 246.00, 6.00, 39.00
23.74, -0.03, 0.28, 0.94, 195.00, 55.00, 21.00
23.77, -0.04, 0.28, 0.93, 200.00, 59.00, 0.00
23.81, -0.03, 0.29, 0.94, 203.00, 19.00, -5.00
23.84, -0.03, 0.29, 0.93, 168.00, 1.00, -19.00
23.87, -0.04, 0.29, 0.94, 212.00, 13.00, -64.00
23.91, -0.03, 0.28, 0.94, 270.00, -4.00, 2.00
23.94, -0.04, 0.29, 0.94, 159.00, 44.00, 7.00
23.97, -0.04, 0.29, 0.95, 154.00, 113.00, 52.00
24.01, -0.03, 0.29, 0.94, 317.00, 63.00, 35.00
24.04, -0.02, 0.30, 0.93, 234.00, 88.00, 48.00
24.07, -0.04, 0.29, 0.93, 132.00, 10.00, -120.00
24.11, -0.04, 0.30, 0.94, 246.00, 9.00, -51.00
24.14, -0.04, 0.29, 0.92, 129.00, 26.00, -44.00
24.17, -0.05, 0.29, 0.94, 190.00, 69.00, -11.00
24.21, -0.04, 0.30, 0.95, 169.00, 97.00, -59.00
24.24, -0.04, 0.28, 0.92, 19.00, 27.00, -62.00
24.27, -0.04, 0.30, 0.93, -64.00, 46.00, -27.00
24.30, -0.03, 0.29, 0.94, -94.00, 24.00, -25.00
24.34, -0.03, 0.29, 0.93, -128.00, 53.00, -84.00
24.37, -0.03, 0.29, 0.94, -73.00, -59.00, -104.00
24.41, -0.04, 0.29, 0.94, -16.00, -99.00, -171.00
24.44, -0.04, 0.29, 0.93, -23.00, -126.00, -33.00
24.47, -0.04, 0.30, 0.93, -148.00, -85.00, 41.00
24.51, -0.04, 0.29, 0.94, -177.00, -37.00, 129.00
24.54, -0.04, 0.29, 0.94, -153.00, -39.00, 100.00
24.57, -0.03, 0.28, 0.94, -209.00, -41.00, 60.00
24.60, -0.03, 0.29, 0.94, -210.00, -55.00, 11.00
24.64, -0.03, 0.29, 0.93, -176.00, 37.00, 151.00
24.67, -0.03, 0.28, 0.94, -162.00, -86.00, 134.00
24.71, -0.03, 0.28, 0.94, -98.00, 21.00, -97.00
24.74, -0.03, 0.28, 0.94, -142.00, 0.00, -157.00
24.77, -0.03, 0.28, 0.94, -95.00, -98.00, -197.00
24.80, -0.03, 0.28, 0.94, -73.00, -60.00, -114.00
24.84, -0.04, 0.29, 0.94, -49.00, -69.00, -115.00
24.87, -0.04, 0.28, 0.94, -19.00, -43.00, -20.00
24.90, -0.05, 0.28, 0.93, -77.00, 9.00, -8.00
24.94, -0.04, 0.28, 0.94, -65.00, -12.00, 7.00
24.97, -0.03, 0.27, 0.95, -70.00, 44.00, 19.00
25.00, -0.04, 0.27, 0.94, -63.00, 53.00, 1.00
25.04, -0.03, 0.28, 0.95, -42.00, 38.00, 16.00
25.07, -0.03, 0.28, 0.93, -53.00, 53.00, 61.00
25.10, -0.04, 0.28, 0.95, -122.00, 69.00, 7.00
25.14, -0.04, 0.28, 0.94, -61.00, 58.00, -20.00
25.17, -0.03, 0.28, 0.94, -70.00, 2.00, -42.00
25.20, -0.03, 0.27, 0.94, -70.00, 48.00, -43.00
25.24, -0.03, 0.28, 0.93, -74.00, 57.00, -78.00
25.27, -0.04, 0.28, 0.94, -74.00, 53.00, -87.00
25.30, -0.04, 0.28, 0.94, -56.00, 58.00, -103.00
25.34, -0.04, 0.28, 0.95, -43.00, 35.00, -68.00
25.37, -0.04, 0.27, 0.94, -42.00, -3.00, -59.00
25.40, -0.04, 0.28, 0.93, -82.00, 0.00, -34.00
25.44, -0.04, 0.26, 0.95, -103.00, -18.00, -81.00
25.47, -0.05, 0.28, 0.95, 46.00, 32.00, -23.00
25.50, -0.05, 0.28, 0.95, 14.00, -8.00, 5.00
25.54, -0.05, 0.27, 0.93, 6.00, 8.00, 0.00
25.57, -0.04, 0.28, 0.94, -22.00, 13.00, 18.00
25.60, -0.04, 0.27, 0.94, 46.00, -11.00, -1.00
25.64, -0.04, 0.27, 0.94, -5.00, -22.00, 22.00
25.67, -0.04, 0.28, 0.94, -24.00, -2.00, -17.00
25.70, -0.04, 0.27, 0.94, -10.00, 7.00, -40.00
25.74, -0.03, 0.28, 0.94, -23.00, 9.00, 28.00
25.77, -0.04, 0.27, 0.94, -32.00, -4.00, 5.00
25.80, -0.04, 0.27, 0.94, -35.00, 20.00, 5.00
25.84, -0.04, 0.28, 0.94, 67.00, -4.00, -10.00
25.87, -0.04, 0.27, 0.94, 76.00, -18.00, -18.00
25.90, -0.05, 0.27, 0.94, 73.00, -27.00, -5.00
25.94, -0.03, 0.27, 0.94, 49.00, 4.00, 45.00
25.97, -0.03, 0.27, 0.94, 32.00, 24.00, 67.00
26.00, -0.04, 0.27, 0.93, 34.00, -2.00, 111.00
26.04, -0.03, 0.27, 0.94, 111.00, 30.00, 146.00
26.07, -0.04, 0.27, 0.94, 15.00, 44.00, 104.00
26.10, -0.04, 0.27, 0.94, -29.00, 11.00, 69.00
26.14, -0.04, 0.27, 0.94, 64.00, 58.00, 29.00
26.17, -0.04, 0.27, 0.95, 251.00, 14.00, 85.00
26.20, -0.04, 0.28, 0.95, 209.00, -20.00, 87.00
26.24, -0.04, 0.26, 0.94, 168.00, -22.00, 55.00
26.27, -0.04, 0.28, 0.94, 138.00, -8.00, 64.00
26.30, -0.03, 0.28, 0.94, 176.00, -22.00, 7.00
26.34, -0.05, 0.27, 0.94, 228.00, -19.00, 30.00
26.37, -0.03, 0.28, 0.94, 163.00, -14.00, 33.00
26.40, -0.04, 0.27, 0.94, 196.00, -25.00, -1.00
26.43, -0.04, 0.28, 0.94, 152.00, -29.00, 53.00
26.47, -0.04, 0.28, 0.95, 134.00, 2.00, 43.00
26.50, -0.04, 0.28, 0.93, 80.00, 7.00, 45.00
26.54, -0.04, 0.28, 0.94, 50.00, -28.00, -9.00
26.57, -0.04, 0.28, 0.93, -16.00, 11.00, 12.00
26.60, -0.04, 0.29, 0.93, -93.00, 0.00, 35.00
26.67, -0.04, 0.28, 0.94, -119.00, 20.00, -19.00
26.68, -0.04, 0.28, 0.94, -129.00, -6.00, -1.00
26.70, -0.04, 0.29, 0.94, -159.00, -21.00, 29.00
26.73, -0.04, 0.28, 0.94, -108.00, 9.00, -24.00
26.77, -0.03, 0.28, 0.94, -56.00, -21.00, -103.00
26.80, -0.04, 0.28, 0.94, -90.00, 17.00, -109.00
26.84, -0.05, 0.27, 0.95, -177.00, -44.00, -108.00
26.87, -0.04, 0.27, 0.95, -41.00, 8.00, -4.00
26.90, -0.04, 0.28, 0.94, -36.00, -13.00, 5.00
26.93, -0.04, 0.27, 0.94, -56.00, -4.00, 0.00
26.97, -0.04, 0.28, 0.93, -79.00, -18.00, 15.00
27.00, -0.03, 0.27, 0.94, -17.00, -29.00, 16.00
27.03, -0.04, 0.27, 0.94, -50.00, -32.00, 32.00
27.07, -0.04, 0.28, 0.94, -114.00, -41.00, 55.00
27.10, -0.04, 0.27, 0.94, -83.00, -17.00, 99.00
27.13, -0.04, 0.27, 0.95, -35.00, -14.00, 95.00
27.17, -0.04, 0.27, 0.94, -53.00, -30.00, -13.00
27.20, -0.04, 0.27, 0.94, 8.00, -40.00, -41.00
27.23, -0.04, 0.28, 0.95, 11.00, -24.00, -19.00
27.27, -0.03, 0.27, 0.94, -21.00, -33.00, -56.00
27.30, -0.04, 0.26, 0.93, -39.00, -47.00, -63.00
27.33, -0.04, 0.27, 0.93, -97.00, 11.00, -62.00
27.37, -0.04, 0.27, 0.94, -45.00, 25.00, -37.00
27.40, -0.04, 0.28, 0.94, 28.00, 10.00, -79.00
27.43, -0.03, 0.27, 0.94, 31.00, -4.00, 14.00
27.47, -0.04, 0.27, 0.94, 22.00, 20.00, 10.00
27.50, -0.04, 0.27, 0.94, -36.00, 42.00, 3.00
27.54, -0.04, 0.26, 0.95, -84.00, 31.00, -69.00
27.57, -0.05, 0.27, 0.96, 67.00, 35.00, -24.00
27.60, -0.04, 0.27, 0.94, 5.00, 33.00, 32.00
27.63, -0.04, 0.26, 0.94, 121.00, 17.00, -31.00
27.67, -0.04, 0.27, 0.93, 15.00, 39.00, -15.00
27.70, -0.04, 0.26, 0.94, -1.00, 47.00, -80.00
27.73, -0.04, 0.27, 0.94, -1.00, 41.00, -34.00
27.77, -0.04, 0.27, 0.94, 31.00, 29.00, -85.00
27.80, -0.04, 0.26, 0.94, 22.00, 50.00, -62.00
27.83, -0.04, 0.27, 0.95, 121.00, 27.00, 13.00
27.87, -0.04, 0.27, 0.94, 111.00, -6.00, 28.00
27.90, -0.04, 0.27, 0.94, 109.00, -36.00, 8.00
27.93, -0.04, 0.27, 0.94, 192.00, -39.00, 45.00
27.97, -0.04, 0.27, 0.94, 148.00, -42.00, 29.00
28.00, -0.04, 0.27, 0.94, 178.00, -4.00, 9.00
28.03, -0.04, 0.27, 0.94, 152.00, -24.00, 28.00
28.07, -0.04, 0.27, 0.94, 95.00, -20.00, 67.00
28.10, -0.04, 0.27, 0.94, 165.00, -47.00, 17.00
28.13, -0.04, 0.27, 0.94, 151.00, -42.00, 51.00
28.17, -0.03, 0.27, 0.94, -116.00, -26.00, 18.00
28.20, -0.04, 0.27, 0.94, -109.00, -1.00, 17.00
28.23, -0.04, 0.27, 0.96, -87.00, 26.00, -55.00
28.27, -0.04, 0.28, 0.95, 226.00, 66.00, 53.00
28.30, -0.04, 0.28, 0.94, 265.00, 14.00, 33.00
28.33, -0.05, 0.27, 0.94, 208.00, -15.00, 17.00
28.37, -0.04, 0.28, 0.93, 218.00, -19.00, 100.00
28.40, -0.03, 0.27, 0.94, 228.00, -15.00, 73.00
28.43, -0.04, 0.27, 0.95, 253.00, 23.00, 59.00
28.47, -0.04, 0.27, 0.94, 213.00, 4.00, 90.00
28.50, -0.04, 0.29, 0.93, 185.00, 38.00, -16.00
28.53, -0.04, 0.29, 0.94, 164.00, 39.00, 39.00
28.57, -0.04, 0.28, 0.94, 151.00, -16.00, 57.00
28.60, -0.04, 0.28, 0.94, 112.00, 0.00, 55.00
28.63, -0.03, 0.28, 0.94, 150.00, 51.00, 30.00
28.67, -0.04, 0.28, 0.94, 97.00, 16.00, 68.00
28.70, -0.03, 0.28, 0.94, 165.00, -78.00, 82.00
28.73, -0.04, 0.29, 0.93, 42.00, 33.00, -96.00
28.76, -0.05, 0.28, 0.94, -9.00, -149.00, -3.00
28.80, -0.03, 0.28, 0.94, 77.00, -131.00, 73.00
28.83, -0.04, 0.28, 0.93, -146.00, -27.00, 120.00
28.86, -0.04, 0.29, 0.93, -318.00, -162.00, 83.00
28.90, -0.04, 0.28, 0.95, -244.00, -38.00, 110.00
28.93, -0.04, 0.28, 0.94, -239.00, -18.00, 12.00
28.96, -0.03, 0.27, 0.95, 45.00, -58.00, -93.00
29.00, -0.04, 0.29, 0.93, 30.00, -54.00, -107.00
29.03, -0.03, 0.27, 0.94, -49.00, -74.00, -69.00
29.06, -0.04, 0.28, 0.94, -29.00, -22.00, -75.00
29.10, -0.03, 0.27, 0.94, -74.00, -66.00, -40.00
29.13, -0.03, 0.27, 0.95, -102.00, -51.00, -36.00
29.16, -0.03, 0.27, 0.94, -148.00, -60.00, -78.00
29.20, -0.03, 0.27, 0.95, -111.00, 10.00, -56.00
29.23, -0.03, 0.28, 0.94, -83.00, 65.00, -28.00
29.26, -0.04, 0.27, 0.94, -79.00, 21.00, -2.00
29.30, -0.03, 0.28, 0.93, -69.00, 151.00, 53.00
29.33, -0.03, 0.27, 0.95, -68.00, 186.00, 106.00
29.36, -0.03, 0.26, 0.95, 76.00, 69.00, 16.00
29.40, -0.04, 0.26, 0.94, 45.00, 180.00, -58.00
29.43, -0.04, 0.27, 0.94, -14.00, 75.00, -120.00
29.46, -0.04, 0.27, 0.95, 48.00, 23.00, -143.00
29.50, -0.04, 0.28, 0.94, 33.00, 33.00, -110.00
29.53, -0.04, 0.27, 0.94, 9.00, -3.00, -102.00
29.57, -0.04, 0.27, 0.95, -32.00, 40.00, -99.00
29.60, -0.04, 0.28, 0.94, -35.00, 12.00, -44.00
29.63, -0.04, 0.27, 0.94, -64.00, 21.00, -38.00
29.66, -0.05, 0.27, 0.95, 74.00, 23.00, 49.00
29.70, -0.04, 0.28, 0.94, -11.00, 32.00, -23.00
29.73, -0.04, 0.27, 0.93, -9.00, 6.00, 8.00
29.76, -0.03, 0.26, 0.94, -23.00, -6.00, 39.00
29.80, -0.03, 0.26, 0.94, 15.00, -46.00, 21.00
29.83, -0.04, 0.27, 0.95, 29.00, -44.00, 4.00
29.86, -0.04, 0.26, 0.94, 36.00, -9.00, 12.00
29.90, -0.04, 0.28, 0.94, 61.00, -5.00, -16.00
29.93, -0.04, 0.28, 0.94, 67.00, -15.00, 24.00
29.96, -0.04, 0.27, 0.94, -27.00, -23.00, 2.00
30.00, -0.04, 0.27, 0.95, 8.00, -36.00, 21.00
30.03, -0.04, 0.27, 0.93, 15.00, -44.00, -47.00
30.06, -0.04, 0.27, 0.94, -52.00, 8.00, -5.00
30.10, -0.04, 0.27, 0.94, -40.00, -25.00, 12.00
30.13, -0.04, 0.27, 0.94, 15.00, -22.00, 1.00
30.16, -0.04, 0.27, 0.95, 76.00, -33.00, -9.00
30.20, -0.03, 0.26, 0.94, 67.00, -24.00, 43.00
30.23, -0.03, 0.27, 0.94, 38.00, -3.00, 68.00
30.26, -0.04, 0.28, 0.94, 20.00, -34.00, 59.00
30.30, -0.04, 0.27, 0.94, 1.00, 10.00, 15.00
30.33, -0.04, 0.27, 0.94, 145.00, 18.00, 41.00
30.36, -0.04, 0.28, 0.95, 120.00, -34.00, 34.00
30.40, -0.04, 0.27, 0.94, 50.00, 6.00, 66.00
30.43, -0.05, 0.27, 0.95, -54.00, 46.00, 1.00
30.46, -0.03, 0.27, 0.95, 79.00, -37.00, -20.00
30.50, -0.04, 0.27, 0.94, 135.00, -13.00, 19.00
30.53, -0.04, 0.27, 0.94, 28.00, 2.00, 24.00
30.56, -0.03, 0.27, 0.95, 117.00, -78.00, -11.00
30.60, -0.04, 0.27, 0.94, 107.00, -75.00, 28.00
30.63, -0.04, 0.27, 0.94, 9.00, -14.00, 96.00
30.66, -0.04, 0.28, 0.96, 88.00, -1.00, 92.00
30.70, -0.04, 0.27, 0.94, 155.00, -1.00, -3.00
30.73, -0.04, 0.27, 0.94, 80.00, 1.00, 83.00
30.76, -0.04, 0.27, 0.94, 16.00, 10.00, 160.00
30.79, -0.04, 0.27, 0.95, 55.00, 8.00, 137.00
30.83, -0.03, 0.27, 0.94, 64.00, 20.00, 64.00
30.86, -0.03, 0.28, 0.94, 51.00, 9.00, 113.00
30.89, -0.03, 0.28, 0.93, 33.00, 4.00, 71.00
30.93, -0.03, 0.27, 0.95, 23.00, 34.00, -36.00
30.96, -0.04, 0.27, 0.95, -48.00, 37.00, -116.00
31.00, -0.05, 0.28, 0.94, 112.00, 53.00, -33.00
31.03, -0.03, 0.28, 0.94, 77.00, 1.00, -26.00
31.06, -0.03, 0.27, 0.94, -28.00, 58.00, -98.00
31.09, -0.03, 0.28, 0.93, -133.00, 20.00, -106.00
31.13, -0.03, 0.27, 0.94, -111.00, 29.00, -41.00
31.16, -0.04, 0.26, 0.95, -54.00, -4.00, -91.00
31.19, -0.04, 0.28, 0.95, -93.00, 7.00, -126.00
31.23, -0.04, 0.27, 0.94, -73.00, 37.00, -114.00
31.26, -0.05, 0.28, 0.94, -41.00, 20.00, -39.00
31.29, -0.05, 0.27, 0.94, -113.00, 2.00, -13.00
31.33, -0.04, 0.27, 0.95, -105.00, 31.00, -89.00
31.36, -0.04, 0.27, 0.95, -60.00, -3.00, -27.00
31.40, -0.04, 0.27, 0.94, -53.00, -28.00, -43.00
31.43, -0.04, 0.27, 0.94, -62.00, 0.00, -67.00
31.46, -0.04, 0.27, 0.94, -86.00, -16.00, -97.00
31.49, -0.04, 0.27, 0.95, -74.00, -21.00, -9.00
31.53, -0.04, 0.26, 0.94, -88.00, -35.00, -1.00
31.56, -0.04, 0.27, 0.95, -90.00, 1.00, 3.00
31.59, -0.04, 0.27, 0.95, -94.00, -8.00, 4.00
31.63, -0.04, 0.26, 0.94, -173.00, -2.00, 19.00
31.66, -0.04, 0.26, 0.95, -150.00, -13.00, -34.00
31.69, -0.04, 0.26, 0.95, 46.00, -3.00, 24.00
31.73, -0.04, 0.27, 0.95, -3.00, -12.00, 54.00
31.76, -0.05, 0.26, 0.94, 5.00, 33.00, 96.00
31.79, -0.04, 0.27, 0.95, 30.00, 21.00, 38.00
31.83, -0.04, 0.26, 0.95, 36.00, 2.00, 20.00
31.86, -0.05, 0.26, 0.95, 23.00, 38.00, -18.00
31.89, -0.04, 0.26, 0.94, 2.00, 34.00, -24.00
31.93, -0.04, 0.26, 0.93, 21.00, 20.00, -1.00
31.96, -0.04, 0.26, 0.94, 46.00, -9.00, -7.00
31.99, -0.04, 0.26, 0.94, -30.00, 2.00, -9.00
32.03, -0.04, 0.27, 0.95, -17.00, -11.00, -42.00
32.06, -0.04, 0.26, 0.95, -8.00, -2.00, 17.00
32.09, -0.04, 0.25, 0.94, -7.00, 7.00, -34.00
32.13, -0.04, 0.26, 0.95, 2.00, -27.00, 51.00
32.16, -0.04, 0.26, 0.94, -19.00, 7.00, -13.00
32.19, -0.05, 0.26, 0.94, -16.00, -40.00, -8.00
32.23, -0.04, 0.26, 0.95, 56.00, -37.00, 42.00
32.26, -0.04, 0.27, 0.95, 52.00, -53.00, 9.00
32.29, -0.04, 0.26, 0.95, 24.00, -17.00, 28.00
32.33, -0.04, 0.26, 0.94, -55.00, -84.00, -9.00
32.36, -0.04, 0.26, 0.95, 53.00, -25.00, 44.00
32.39, -0.04, 0.27, 0.94, 83.00, -85.00, 106.00
32.43, -0.04, 0.26, 0.95, 175.00, -68.00, 172.00
32.47, -0.03, 0.27, 0.94, 196.00, -10.00, 27.00
32.49, -0.03, 0.27, 0.95, 205.00, 0.00, -33.00
32.53, -0.04, 0.26, 0.95, 199.00, -92.00, 70.00
32.56, -0.03, 0.26, 0.94, 214.00, -19.00, 86.00
32.59, -0.04, 0.26, 0.93, 85.00, 26.00, 55.00
32.63, -0.04, 0.26, 0.95, 76.00, -111.00, 100.00
32.66, -0.01, 0.27, 0.95, 255.00, -101.00, 49.00
32.69, -0.04, 0.27, 0.93, 52.00, 101.00, -130.00
32.73, -0.05, 0.26, 0.96, 122.00, -53.00, -137.00
32.76, -0.04, 0.27, 0.94, 250.00, -64.00, -24.00
32.79, -0.03, 0.27, 0.95, 124.00, 4.00, -2.00
32.83, -0.04, 0.27, 0.95, 200.00, 37.00, -37.00
32.86, -0.04, 0.27, 0.95, 207.00, -24.00, -37.00
32.89, -0.03, 0.27, 0.94, 211.00, 40.00, -35.00
32.93, -0.04, 0.27, 0.94, 196.00, 35.00, -70.00
32.96, -0.03, 0.27, 0.93, 98.00, 11.00, -21.00
32.99, -0.03, 0.27, 0.94, -39.00, 49.00, -70.00
33.03, -0.04, 0.28, 0.94, -120.00, 51.00, -91.00
33.06, -0.04, 0.26, 0.94, -130.00, 57.00, -97.00
33.09, -0.04, 0.28, 0.94, -50.00, 42.00, -73.00
33.13, -0.03, 0.27, 0.94, -43.00, 19.00, -110.00
33.16, -0.04, 0.27, 0.94, -39.00, 55.00, -133.00
33.19, -0.04, 0.28, 0.94, -4.00, 65.00, -102.00
33.22, -0.04, 0.27, 0.95, -11.00, 35.00, -120.00
33.26, -0.04, 0.26, 0.94, -1.00, 40.00, -73.00
33.29, -0.05, 0.27, 0.95, -29.00, 34.00, -72.00
33.33, -0.04, 0.27, 0.94, 2.00, 8.00, -69.00
33.36, -0.04, 0.27, 0.94, -62.00, -2.00, -32.00
33.39, -0.05, 0.27, 0.95, -67.00, 15.00, -11.00
33.42, -0.04, 0.26, 0.95, -24.00, -31.00, 25.00
33.46, -0.05, 0.27, 0.94, -22.00, 3.00, 27.00
33.49, -0.04, 0.27, 0.94, -71.00, 20.00, 3.00
33.53, -0.04, 0.27, 0.95, -81.00, -24.00, -9.00
33.56, -0.04, 0.27, 0.94, -77.00, -7.00, 45.00
33.59, -0.04, 0.27, 0.94, -12.00, -41.00, 13.00
33.62, -0.04, 0.27, 0.94, -34.00, -20.00, 5.00
33.66, -0.04, 0.27, 0.95, -27.00, -37.00, 29.00
33.69, -0.04, 0.27, 0.95, -51.00, -34.00, 8.00
33.72, -0.03, 0.27, 0.94, -67.00, -57.00, 2.00
33.76, -0.04, 0.26, 0.95, -46.00, -36.00, 9.00
33.79, -0.05, 0.26, 0.94, 62.00, -34.00, 17.00
33.82, -0.04, 0.27, 0.94, -7.00, -45.00, 62.00
33.86, -0.05, 0.26, 0.94, 27.00, -16.00, 48.00
33.89, -0.04, 0.26, 0.93, 3.00, -38.00, 62.00
33.92, -0.04, 0.25, 0.95, 34.00, -22.00, 70.00
33.96, -0.04, 0.26, 0.95, -8.00, -35.00, 28.00
33.99, -0.04, 0.26, 0.93, -48.00, 14.00, 2.00
34.02, -0.05, 0.27, 0.94, 18.00, 36.00, 24.00
34.06, -0.03, 0.27, 0.94, 44.00, 5.00, -23.00
34.09, -0.04, 0.27, 0.95, 3.00, -1.00, -39.00
34.12, -0.04, 0.26, 0.94, 12.00, -26.00, 4.00
34.16, -0.04, 0.27, 0.95, 42.00, -25.00, 3.00
34.19, -0.04, 0.26, 0.95, 21.00, -1.00, -37.00
34.23, -0.04, 0.27, 0.94, -8.00, -13.00, -25.00
34.26, -0.04, 0.26, 0.95, 7.00, -32.00, 1.00
34.29, -0.04, 0.26, 0.94, 17.00, -27.00, 24.00
34.32, -0.04, 0.26, 0.95, 57.00, -37.00, 29.00
34.36, -0.03, 0.26, 0.94, -2.00, -5.00, 22.00
34.39, -0.04, 0.26, 0.95, -44.00, 11.00, 21.00
34.42, -0.04, 0.27, 0.94, -56.00, -34.00, 7.00
34.46, -0.04, 0.26, 0.95, 41.00, 43.00, 24.00
34.49, -0.04, 0.27, 0.95, 116.00, 3.00, 62.00
34.52, -0.04, 0.27, 0.94, 72.00, -12.00, 18.00
34.56, -0.04, 0.26, 0.94, 47.00, -14.00, 81.00
34.59, -0.04, 0.27, 0.94, -7.00, -11.00, -17.00
34.62, -0.04, 0.26, 0.95, 75.00, -15.00, 34.00
34.66, -0.03, 0.26, 0.94, 97.00, -19.00, 49.00
34.69, -0.04, 0.26, 0.94, 49.00, 10.00, 2.00
34.72, -0.04, 0.27, 0.95, 98.00, -19.00, 5.00
34.76, -0.03, 0.27, 0.95, 135.00, -16.00, 0.00
34.79, -0.04, 0.27, 0.94, 96.00, -17.00, -4.00
34.82, -0.04, 0.27, 0.94, 100.00, -2.00, -3.00
34.86, -0.03, 0.26, 0.94, 122.00, 19.00, 53.00
34.89, -0.04, 0.26, 0.95, 117.00, 0.00, -37.00
34.92, -0.03, 0.27, 0.95, 108.00, 8.00, -27.00
34.96, -0.04, 0.27, 0.95, 115.00, 10.00, -3.00
34.99, -0.04, 0.27, 0.94, 86.00, -46.00, -12.00
35.02, -0.03, 0.27, 0.94, 77.00, 14.00, 19.00
35.06, -0.04, 0.26, 0.94, 59.00, 11.00, -67.00
35.09, -0.04, 0.27, 0.95, 87.00, 15.00, 5.00
35.12, -0.04, 0.27, 0.94, 62.00, 13.00, -9.00
35.15, -0.03, 0.27, 0.93, 13.00, 60.00, 33.00
35.19, -0.04, 0.27, 0.94, -49.00, -9.00, -58.00
35.22, -0.05, 0.27, 0.96, 160.00, 58.00, 1.00
35.26, -0.05, 0.27, 0.94, 145.00, 8.00, -3.00
35.29, -0.04, 0.26, 0.94, 56.00, 26.00, 11.00
35.32, -0.04, 0.27, 0.94, -2.00, 35.00, -3.00
35.35, -0.03, 0.27, 0.95, -7.00, 2.00, -12.00
35.39, -0.04, 0.27, 0.94, -14.00, 19.00, -28.00
35.42, -0.04, 0.27, 0.94, -68.00, 19.00, -21.00
35.46, -0.04, 0.27, 0.94, -43.00, 19.00, -41.00
35.49, -0.04, 0.27, 0.94, 8.00, -13.00, -16.00
35.52, -0.04, 0.27, 0.95, 18.00, -6.00, -3.00
35.55, -0.04, 0.27, 0.94, 2.00, -17.00, -15.00
35.59, -0.05, 0.27, 0.94, -48.00, -2.00, -29.00
35.62, -0.04, 0.27, 0.93, -36.00, 11.00, -38.00
35.66, -0.03, 0.27, 0.94, -8.00, 0.00, -37.00
35.69, -0.04, 0.27, 0.94, -14.00, -66.00, -59.00
35.72, -0.04, 0.26, 0.94, -40.00, -49.00, -11.00
35.75, -0.04, 0.27, 0.95, -84.00, -21.00, -15.00
35.79, -0.04, 0.26, 0.94, -57.00, -40.00, 6.00
35.82, -0.04, 0.27, 0.95, -48.00, -34.00, 26.00
35.85, -0.03, 0.27, 0.94, -103.00, -34.00, 0.00
35.89, -0.04, 0.27, 0.94, -130.00, 3.00, 58.00
35.92, -0.04, 0.26, 0.96, -115.00, -72.00, -13.00
35.95, -0.04, 0.26, 0.94, -58.00, 88.00, 80.00
35.99, -0.04, 0.26, 0.96, 12.00, -121.00, 230.00
36.02, -0.02, 0.27, 0.94, 133.00, -30.00, 23.00
36.05, -0.05, 0.26, 0.93, -18.00, 56.00, 2.00
36.09, -0.03, 0.26, 0.95, 191.00, -68.00, -31.00
36.12, -0.03, 0.25, 0.95, 107.00, -3.00, -52.00
36.15, -0.04, 0.26, 0.94, 7.00, -10.00, -23.00
36.19, -0.04, 0.26, 0.94, -20.00, -9.00, -50.00
36.22, -0.04, 0.27, 0.94, 26.00, 15.00, -35.00
