Backpack Acceleration Sensor, Human Sensor Module
time, accX, accY, accZ, gyX, gyY, gyZ
1.24, 0.13, -0.12, 0.81, 1473.00, 1221.00, -4987.00
1.28, 0.08, -0.15, 0.94, 2648.00, 852.00, -3246.00
1.31, 0.08, -0.15, 0.97, 2666.00, 1661.00, -1100.00
1.34, -0.01, -0.19, 1.12, 536.00, 465.00, -943.00
1.37, -0.14, -0.14, 1.02, -527.00, 498.00, -1453.00
1.41, -0.08, -0.12, 0.88, 424.00, 1208.00, -2174.00
1.44, -0.02, -0.12, 0.91, 1974.00, 289.00, -2359.00
1.47, -0.03, -0.15, 1.01, 2110.00, -108.00, -1884.00
1.51, -0.01, -0.15, 1.01, 917.00, 191.00, -1435.00
1.54, 0.00, -0.14, 1.01, 269.00, 476.00, -752.00
1.58, -0.01, -0.14, 1.03, -152.00, 193.00, -153.00
1.61, -0.03, -0.13, 1.01, -566.00, 148.00, 46.00
1.64, 0.00, -0.11, 0.97, -1060.00, -419.00, 282.00
1.67, -0.01, -0.13, 0.95, -1341.00, -556.00, 1115.00
1.71, -0.09, -0.08, 0.96, -2129.00, -1878.00, 720.00
1.74, -0.12, -0.09, 0.91, -2922.00, -3725.00, -2115.00
1.77, -0.09, -0.10, 0.93, -138.00, -1451.00, -2293.00
1.81, -0.03, -0.20, 0.98, -552.00, 308.00, -2449.00
1.85, -0.01, -0.24, 1.04, -4416.00, -398.00, -1361.00
1.87, 0.01, -0.25, 0.92, -6991.00, -1064.00, 140.00
1.91, -0.12, -0.39, 0.98, -5270.00, -2751.00, 2369.00
1.94, -0.24, -0.40, 1.01, -3378.00, -33.00, 2333.00
1.97, -0.19, -0.36, 0.94, -4155.00, 755.00, 1237.00
2.01, -0.22, -0.30, 0.91, -978.00, -391.00, 261.00
2.04, -0.11, -0.34, 0.92, 1511.00, 17.00, 743.00
2.07, 0.03, -0.23, 0.96, 3248.00, -1547.00, 1447.00
2.11, 0.18, -0.25, 1.05, 2288.00, -3409.00, 3516.00
2.14, 0.09, -0.07, 0.95, 2241.00, 1659.00, 6118.00
2.17, -0.02, -0.12, 0.82, 1150.00, 418.00, 5905.00
2.21, -0.09, -0.20, 0.83, 2117.00, -914.00, 3339.00
2.24, -0.03, -0.30, 1.11, 3378.00, 404.00, -503.00
2.27, -0.05, -0.39, 1.22, 865.00, 102.00, -2724.00
2.31, -0.13, -0.39, 1.13, -2944.00, -849.00, -5178.00
2.34, 0.05, -0.30, 0.84, -3401.00, -27.00, -6519.00
2.37, 0.23, -0.20, 0.76, -89.00, 1054.00, -5442.00
2.41, 0.14, -0.29, 0.89, 2370.00, 217.00, -2513.00
2.44, -0.06, -0.22, 1.00, 590.00, 268.00, -1894.00
2.47, 0.10, -0.18, 0.99, 1269.00, -82.00, -1636.00
2.51, 0.32, -0.20, 1.00, 1339.00, -355.00, 1388.00
2.54, 0.26, -0.19, 0.91, 755.00, -1107.00, 5177.00
2.57, -0.04, -0.22, 0.93, 1343.00, 99.00, 5767.00
2.61, -0.13, -0.21, 0.96, 758.00, 2250.00, 4325.00
2.64, -0.04, -0.20, 1.10, 715.00, 1020.00, 2995.00
2.67, -0.08, -0.28, 1.10, -845.00, -1846.00, 1269.00
2.71, -0.14, -0.22, 0.94, -2394.00, -47.00, -159.00
2.74, -0.09, -0.15, 0.89, -754.00, 234.00, -1203.00
2.77, -0.01, -0.22, 0.91, 910.00, -338.00, -1485.00
2.81, 0.02, -0.22, 0.98, 653.00, -268.00, -1013.00
2.85, 0.02, -0.20, 1.03, -307.00, 459.00, -323.00
2.88, 0.01, -0.21, 0.98, -569.00, 121.00, -7.00
2.91, -0.01, -0.20, 0.93, -498.00, 137.00, 124.00
2.94, -0.02, -0.21, 0.94, 358.00, 145.00, -247.00
2.97, -0.01, -0.24, 0.99, 486.00, 102.00, -647.00
3.01, 0.01, -0.21, 0.97, 141.00, 336.00, -709.00
3.04, -0.01, -0.21, 0.97, 554.00, 267.00, -805.00
3.07, -0.00, -0.22, 0.98, 687.00, 212.00, -966.00
3.11, 0.02, -0.23, 0.97, 400.00, 204.00, -857.00
3.14, 0.02, -0.22, 0.97, 311.00, 221.00, -524.00
3.17, -0.01, -0.23, 0.96, 279.00, 150.00, -347.00
3.21, -0.01, -0.22, 0.97, 308.00, 107.00, -293.00
3.24, -0.03, -0.22, 0.98, 247.00, 138.00, -413.00
3.27, -0.02, -0.23, 0.97, 85.00, 208.00, -544.00
3.31, -0.03, -0.22, 0.97, -16.00, 179.00, -659.00
3.34, -0.03, -0.22, 0.96, 4.00, 228.00, -774.00
3.37, -0.02, -0.21, 0.95, -24.00, 287.00, -842.00
3.41, -0.01, -0.21, 0.96, 157.00, 307.00, -775.00
3.44, -0.01, -0.21, 0.97, 138.00, 203.00, -668.00
3.47, 0.00, -0.22, 0.98, 91.00, 174.00, -509.00
3.51, -0.01, -0.20, 0.99, 75.00, 93.00, -316.00
3.54, -0.02, -0.21, 0.98, -83.00, 151.00, -312.00
3.57, -0.01, -0.21, 0.95, 66.00, 149.00, -253.00
3.60, -0.02, -0.21, 0.95, 509.00, 11.00, -102.00
3.64, -0.01, -0.22, 0.98, 587.00, -115.00, -46.00
3.67, -0.00, -0.22, 0.97, 260.00, -67.00, 188.00
3.71, -0.00, -0.21, 0.96, 149.00, -130.00, 424.00
3.74, -0.01, -0.22, 0.95, 306.00, -212.00, 586.00
3.77, -0.02, -0.22, 0.97, 269.00, -258.00, 553.00
3.81, -0.00, -0.23, 0.98, 218.00, -154.00, 533.00
3.84, -0.02, -0.22, 0.98, 243.00, -87.00, 474.00
3.87, -0.02, -0.20, 0.97, 228.00, -74.00, 186.00
3.91, -0.01, -0.21, 0.97, 310.00, -37.00, 8.00
3.94, -0.00, -0.20, 0.97, 318.00, -65.00, 58.00
3.97, -0.01, -0.21, 0.97, 237.00, -82.00, 35.00
4.00, 0.00, -0.21, 0.98, 247.00, -44.00, 94.00
4.04, 0.00, -0.19, 0.96, 201.00, -106.00, 251.00
4.07, -0.00, -0.20, 0.98, 318.00, -153.00, 358.00
4.10, -0.01, -0.20, 0.98, 279.00, -107.00, 422.00
4.14, -0.01, -0.19, 0.97, 231.00, -80.00, 404.00
4.17, -0.02, -0.20, 0.97, 282.00, -147.00, 263.00
4.20, -0.01, -0.20, 0.97, 329.00, -93.00, 109.00
4.24, -0.01, -0.19, 0.97, 178.00, -53.00, 90.00
4.27, -0.00, -0.19, 0.97, 185.00, -50.00, 73.00
4.30, -0.02, -0.20, 0.97, 266.00, 12.00, 21.00
4.34, -0.01, -0.20, 0.97, 100.00, -19.00, -133.00
4.37, -0.00, -0.20, 0.97, 131.00, 25.00, -72.00
4.40, -0.01, -0.19, 0.97, 160.00, 8.00, -67.00
4.44, -0.01, -0.21, 0.98, 85.00, 68.00, -34.00
4.47, -0.01, -0.20, 0.96, 41.00, -6.00, -13.00
4.50, -0.01, -0.20, 0.96, 172.00, 33.00, 78.00
4.54, -0.01, -0.20, 0.97, 204.00, -5.00, -46.00
4.57, -0.01, -0.21, 0.98, 86.00, 39.00, -15.00
4.60, -0.00, -0.20, 0.97, 54.00, 49.00, -15.00
4.64, -0.01, -0.22, 0.97, 72.00, 61.00, -12.00
4.67, 0.01, -0.22, 0.95, 45.00, 88.00, 101.00
4.70, 0.00, -0.21, 0.95, 318.00, 234.00, 148.00
4.74, -0.03, -0.23, 0.98, 325.00, 291.00, -101.00
4.77, -0.01, -0.22, 0.97, 107.00, 305.00, -515.00
4.81, 0.02, -0.26, 0.96, 77.00, 350.00, -497.00
4.84, 0.02, -0.26, 0.95, 173.00, 213.00, -315.00
4.87, 0.04, -0.26, 0.98, 159.00, 89.00, 187.00
4.90, 0.05, -0.24, 0.96, 243.00, 3.00, 695.00
4.94, 0.01, -0.22, 0.93, 652.00, -6.00, 1019.00
4.97, -0.05, -0.18, 0.94, 1155.00, -132.00, 668.00
5.00, -0.02, -0.21, 0.98, 1438.00, -131.00, 313.00
5.04, 0.02, -0.22, 0.96, 734.00, -99.00, 632.00
5.07, -0.01, -0.17, 0.96, 800.00, -353.00, 843.00
5.10, -0.05, -0.25, 0.93, 1171.00, -186.00, 1210.00
5.14, 0.00, -0.23, 0.98, 898.00, 349.00, 2182.00
5.17, -0.04, -0.18, 1.00, 1036.00, 280.00, 2781.00
5.20, -0.12, -0.18, 0.99, 1056.00, 84.00, 2283.00
5.24, -0.13, -0.17, 1.00, 1171.00, 487.00, 1371.00
5.28, -0.14, -0.14, 1.03, 1067.00, 862.00, 256.00
5.30, -0.12, -0.11, 1.07, 362.00, 1232.00, -110.00
5.34, -0.06, -0.01, 0.96, -378.00, 1706.00, 57.00
5.37, 0.03, 0.02, 0.64, -311.00, 1020.00, 2035.00
5.40, 0.21, -0.02, 0.31, 409.00, 1210.00, 6458.00
5.44, 0.12, -0.26, -0.01, 3383.00, 3015.00, 8519.00
5.47, -0.60, -0.71, 0.08, -853.00, -3023.00, 3021.00
5.50, -0.54, -0.24, 0.29, -9278.00, -3432.00, -4807.00
5.53, -0.06, -0.15, -0.01, -8269.00, 789.00, -8043.00
5.57, 0.17, -0.12, -0.18, -8089.00, 5395.00, -7982.00
5.60, 0.22, 0.24, -0.05, -10585.00, 4363.00, -7666.00
5.64, 0.14, 0.41, 0.01, -9775.00, 2336.00, -7482.00
5.67, 0.15, 0.61, 0.70, -1989.00, 1367.00, -3253.00
5.70, 0.04, 0.37, 2.00, 32767.00, -9310.00, 1210.00
5.74, -1.47, -1.23, 2.00, -21176.00, 8069.00, 2351.00
5.77, 0.15, -0.41, 1.21, -21643.00, 7185.00, 2690.00
5.80, -0.34, -0.25, 1.12, 8237.00, -2362.00, 2749.00
5.84, -0.49, -0.57, 2.00, 12943.00, -1864.00, -205.00
5.87, -0.06, -0.39, 1.41, 1461.00, 73.00, -1176.00
5.90, 0.04, -0.14, 0.82, -1915.00, -1315.00, -1188.00
5.93, 0.07, -0.03, 0.43, -1353.00, -535.00, 120.00
5.97, 0.14, 0.02, 0.10, 1159.00, 723.00, 1230.00
6.00, 0.03, 0.07, 0.28, 1747.00, -2063.00, 1682.00
6.03, -0.06, 0.05, 0.70, 5420.00, -3290.00, 1191.00
6.07, -0.12, -0.20, 1.10, 4961.00, -2354.00, 629.00
6.10, -0.06, -0.34, 1.30, -760.00, -762.00, 103.00
6.13, -0.02, -0.34, 1.00, -4966.00, 585.00, 1333.00
6.17, -0.06, -0.28, 0.77, -2113.00, 250.00, 1969.00
6.20, -0.11, -0.24, 0.81, 2106.00, -1062.00, 1102.00
6.24, -0.08, -0.24, 0.94, 3526.00, -1174.00, 126.00
6.27, -0.06, -0.22, 0.97, 3008.00, -972.00, -46.00
6.30, -0.04, -0.20, 0.97, 2677.00, -542.00, 109.00
6.33, -0.04, -0.19, 0.98, 2344.00, -323.00, 256.00
6.37, -0.01, -0.20, 0.97, 1960.00, -446.00, 449.00
6.40, -0.01, -0.22, 1.00, 1099.00, -403.00, 949.00
6.43, -0.03, -0.23, 1.02, -171.00, 67.00, 1066.00
6.47, -0.08, -0.24, 0.99, -734.00, 221.00, 752.00
6.50, -0.21, -0.16, 1.07, -293.00, 2918.00, -172.00
6.53, -0.15, -0.22, 1.03, -3703.00, -47.00, -1147.00
6.57, -0.08, -0.19, 0.91, -5406.00, 317.00, -3776.00
6.60, -0.03, -0.18, 0.92, -3436.00, 1208.00, -2734.00
6.63, 0.03, -0.25, 0.96, -3051.00, 1134.00, -1838.00
6.67, 0.02, -0.26, 0.97, -1891.00, -231.00, -598.00
6.70, -0.02, -0.26, 0.94, -1342.00, 263.00, 98.00
6.74, 0.02, -0.29, 0.97, 2871.00, -1304.00, -454.00
6.77, -0.06, -0.30, 1.10, 505.00, 1427.00, -27.00
6.80, -0.09, -0.21, 0.94, 77.00, 27.00, -1850.00
6.83, 0.02, -0.30, 1.11, -2595.00, 1503.00, -2894.00
6.87, 0.06, -0.16, 0.65, 779.00, 4182.00, -256.00
6.90, -0.03, -0.14, 0.80, 6866.00, -814.00, -1748.00
6.93, 0.01, -0.34, 1.16, 3960.00, 1312.00, -2593.00
6.97, 0.33, -0.05, 0.64, 3419.00, 3436.00, -523.00
7.00, 0.41, -0.32, 0.90, -8316.00, -9916.00, -4815.00
7.03, -0.09, -0.28, 1.36, 743.00, -5542.00, -2739.00
7.07, -0.09, -0.32, 1.09, 840.00, -806.00, -1618.00
7.10, 0.21, -0.25, 0.92, 2753.00, 1445.00, 1294.00
7.13, -0.07, -0.33, 1.06, 5437.00, 1861.00, 1981.00
7.17, -0.08, -0.22, 1.14, 6285.00, 1076.00, 4906.00
7.20, -0.06, -0.18, 1.09, 6533.00, 655.00, 3940.00
7.23, 0.07, -0.05, 0.86, 5574.00, -106.00, 4078.00
7.26, 0.03, -0.03, 0.77, 9354.00, -542.00, 1440.00
7.30, 0.11, -0.10, 0.71, 14618.00, -1343.00, -1694.00
7.33, 0.08, 0.11, 0.87, 7502.00, 213.00, -1471.00
7.37, -0.28, 0.11, 1.20, -2306.00, -4617.00, -744.00
7.40, 0.11, 0.16, 0.81, -4893.00, -1281.00, -3879.00
7.43, -0.04, -0.03, 1.41, -6326.00, -3487.00, -3628.00
7.47, -0.12, -0.18, 1.43, -102.00, 2345.00, -678.00
7.50, -0.31, -0.11, 1.67, 428.00, 3243.00, 597.00
7.53, -0.17, 0.33, 1.63, 1151.00, 9347.00, 11896.00
7.57, 0.13, -0.01, 1.29, 92.00, 15061.00, 5000.00
7.60, -0.66, -0.15, 1.21, -6576.00, 27409.00, -17376.00
7.63, -0.02, 0.03, 0.41, -1100.00, 18345.00, -9625.00
7.67, -0.09, -0.13, 0.35, -3012.00, 6767.00, -5697.00
7.70, -0.24, -0.23, 0.67, -1876.00, 13.00, -4797.00
7.73, -0.42, -0.26, 1.45, -1079.00, 4379.00, -3003.00
7.76, 0.12, -0.04, 0.91, 4343.00, 209.00, -3151.00
7.80, -0.44, -0.05, 1.00, 505.00, -13305.00, -4725.00
7.83, -0.54, -0.48, 1.38, 4521.00, -16973.00, -4026.00
7.86, 0.24, -0.25, 1.12, 22772.00, -20977.00, -15306.00
7.90, -0.46, -0.48, 1.06, 32767.00, -19107.00, -16896.00
7.93, 0.11, -0.11, 0.85, 19891.00, -19467.00, -6719.00
7.97, -0.34, 0.04, 0.90, 26506.00, -24226.00, -6460.00
8.00, 0.24, 0.02, 0.52, 24898.00, -27575.00, -4673.00
8.03, 0.18, 0.16, 0.61, 15110.00, -32768.00, 511.00
8.06, 0.10, 0.15, 0.04, 2659.00, -32768.00, -7495.00
8.10, 0.42, 0.43, 0.45, 1625.00, -32768.00, -5852.00
8.13, 1.22, 0.37, 0.69, 6606.00, -11402.00, -2913.00
8.16, 0.59, 0.35, 1.13, 12965.00, 1874.00, -9502.00
8.20, 0.88, 0.29, 0.33, 21155.00, 23618.00, -32582.00
8.23, 0.13, 0.75, 0.44, 15010.00, 19997.00, -21750.00
8.26, 0.39, 1.06, -0.04, -2541.00, 12333.00, -12590.00
8.30, 0.49, 0.86, 0.03, -13043.00, 6526.00, -12396.00
8.33, 0.12, 0.69, 0.41, -18757.00, 9354.00, -11534.00
8.36, 0.36, 0.94, 0.41, -26185.00, 17099.00, -1723.00
8.40, -0.03, 0.98, 0.61, -32768.00, -1928.00, -7902.00
8.43, 0.25, -1.22, 1.67, -15338.00, 6034.00, 20184.00
8.47, 0.47, 0.23, 0.77, 8861.00, 32767.00, 15168.00
8.50, -0.14, 0.69, 0.82, 11872.00, 32767.00, 8303.00
8.53, 0.02, 0.49, 0.64, 24857.00, 31510.00, -397.00
8.56, -0.15, 0.50, 0.41, 27136.00, 32767.00, -4767.00
8.60, -0.56, 0.78, 0.48, 9797.00, 25989.00, -9314.00
8.63, -0.70, 0.79, 0.36, 3299.00, 13210.00, -4855.00
8.66, -0.02, 0.76, -0.17, -5400.00, -8858.00, 291.00
8.70, -0.01, 0.54, 0.34, -6679.00, -5046.00, 306.00
8.80, -0.75, 0.79, 0.66, -3400.00, -5548.00, -652.00
8.82, -0.50, 0.65, 0.46, -5498.00, -8381.00, -338.00
8.84, -0.57, 0.68, 0.68, -4953.00, -10319.00, -390.00
8.85, -0.37, 0.66, 0.56, -3090.00, -10784.00, -2166.00
8.88, -0.30, 0.55, 0.77, -2433.00, -9648.00, -826.00
8.92, -0.51, 0.57, 0.70, -3308.00, -13070.00, 7095.00
8.95, -0.21, 0.65, 0.39, 1568.00, -11871.00, 1414.00
8.98, -0.24, 0.78, 0.85, 1026.00, -8489.00, -1451.00
9.02, -0.32, 0.59, 0.51, 7382.00, -426.00, -7221.00
9.05, -0.38, 0.45, 0.44, 13455.00, 3827.00, -7438.00
