Backpack Acceleration Sensor, Human Sensor Module
time, accX, accY, accZ, gyX, gyY, gyZ
8.63, 0.07, -0.08, 1.00, 40.00, -8.00, 12.00
8.74, 0.07, -0.08, 0.99, 41.00, -9.00, 7.00
8.85, 0.07, -0.08, 0.99, 27.00, 4.00, 14.00
8.96, 0.07, -0.08, 0.99, 14.00, 6.00, -1.00
9.06, 0.07, -0.08, 0.99, 19.00, -3.00, 15.00
9.18, 0.07, -0.09, 0.99, 31.00, -2.00, -10.00
9.28, 0.07, -0.08, 0.99, 21.00, 27.00, -10.00
9.40, 0.07, -0.08, 0.99, 40.00, -6.00, 14.00
9.51, 0.07, -0.08, 0.99, 27.00, 7.00, 0.00
9.61, 0.07, -0.08, 0.99, -3.00, 7.00, -12.00
9.72, 0.07, -0.08, 0.99, 29.00, -2.00, -7.00
9.83, 0.07, -0.08, 1.00, 20.00, 6.00, -15.00
9.94, 0.07, -0.08, 0.99, 15.00, 4.00, -6.00
10.05, 0.07, -0.07, 0.98, 8.00, 9.00, -13.00
10.15, 0.07, -0.08, 0.99, 42.00, -36.00, -30.00
10.27, 0.07, -0.08, 1.00, 26.00, -6.00, 1.00
10.38, 0.07, -0.08, 0.99, 44.00, 3.00, -8.00
10.48, 0.08, -0.08, 0.99, 46.00, 4.00, 19.00
10.59, 0.07, -0.08, 0.99, 28.00, -21.00, -48.00
10.70, 0.07, -0.08, 0.99, 29.00, -2.00, -21.00
10.81, 0.07, -0.08, 0.99, 18.00, -2.00, -28.00
10.92, 0.07, -0.08, 1.00, 33.00, -26.00, -6.00
11.03, 0.07, -0.08, 0.99, 22.00, 4.00, -2.00
11.14, 0.07, -0.09, 0.99, 47.00, -5.00, 9.00
11.25, 0.07, -0.08, 0.99, 23.00, -4.00, -9.00
11.36, 0.06, -0.08, 0.99, 29.00, 1.00, 26.00
11.47, 0.07, -0.08, 0.99, 34.00, -6.00, 27.00
11.58, 0.07, -0.08, 0.99, 15.00, -2.00, -19.00
11.69, 0.07, -0.08, 1.00, 24.00, -9.00, -11.00
11.80, 0.08, -0.09, 0.99, 15.00, -24.00, -38.00
11.91, 0.07, -0.08, 0.99, 27.00, 9.00, 5.00
12.02, 0.06, -0.08, 0.99, 38.00, -12.00, -25.00
12.13, 0.07, -0.08, 1.00, 38.00, -8.00, 6.00
12.23, 0.07, -0.08, 1.00, 28.00, 23.00, -17.00
12.34, 0.07, -0.08, 1.00, 40.00, -24.00, -7.00
12.46, 0.07, -0.09, 0.99, 15.00, -14.00, -14.00
12.57, 0.07, -0.08, 0.99, 30.00, 10.00, 1.00
12.68, 0.07, -0.08, 1.00, 14.00, 14.00, 2.00
12.79, 0.07, -0.08, 0.99, 41.00, -27.00, -24.00
12.89, 0.07, -0.08, 0.99, 46.00, 14.00, 12.00
13.00, 0.07, -0.08, 0.99, 22.00, 12.00, -18.00
13.11, 0.07, -0.08, 0.99, 47.00, 8.00, -6.00
13.22, 0.07, -0.08, 0.99, 27.00, -2.00, -1.00
13.33, 0.07, -0.08, 0.99, 38.00, 10.00, 6.00
13.44, 0.08, -0.09, 0.99, 17.00, 3.00, 18.00
13.55, 0.07, -0.08, 0.99, 59.00, -1.00, -9.00
13.66, 0.07, -0.08, 1.00, 36.00, -11.00, -31.00
13.77, 0.07, -0.08, 0.99, -3.00, -11.00, 6.00
13.88, 0.07, -0.09, 0.99, 34.00, 1.00, -11.00
13.99, 0.07, -0.08, 0.99, 35.00, 1.00, -2.00
14.09, 0.07, -0.08, 0.99, 13.00, 11.00, -7.00
14.20, 0.08, -0.08, 0.99, 31.00, -12.00, 3.00
14.31, 0.07, -0.08, 1.00, 57.00, 1.00, -8.00
14.42, 0.07, -0.08, 0.99, 18.00, 11.00, 3.00
14.53, 0.07, -0.08, 0.99, 35.00, 2.00, -17.00
14.64, 0.07, -0.08, 1.00, 28.00, -15.00, -9.00
14.75, 0.07, -0.08, 0.99, 27.00, 2.00, -9.00
14.86, 0.07, -0.09, 1.00, 24.00, -13.00, -3.00
14.97, 0.07, -0.08, 1.00, 15.00, -3.00, 2.00
15.08, 0.07, -0.08, 0.99, 26.00, 10.00, 16.00
15.18, 0.07, -0.08, 0.99, 33.00, 1.00, -28.00
15.29, 0.07, -0.08, 0.99, 27.00, 7.00, -8.00
15.40, 0.07, -0.08, 0.99, 14.00, 15.00, -5.00
15.51, 0.07, -0.08, 1.00, 29.00, -4.00, -28.00
15.62, 0.07, -0.08, 0.99, 34.00, -27.00, 15.00
15.73, 0.07, -0.08, 0.99, 48.00, -24.00, 3.00
15.84, 0.07, -0.09, 0.99, 21.00, 39.00, -10.00
15.95, 0.07, -0.09, 0.99, 20.00, -1.00, -24.00
16.06, 0.07, -0.08, 1.00, 34.00, -10.00, -22.00
16.17, 0.07, -0.08, 0.99, 17.00, 1.00, -7.00
16.28, 0.07, -0.08, 1.00, 27.00, -19.00, 17.00
16.39, 0.07, -0.08, 0.99, 23.00, 2.00, -1.00
16.50, 0.08, -0.08, 0.99, 45.00, 9.00, 0.00
16.60, 0.07, -0.08, 0.99, 46.00, -11.00, -36.00
16.72, 0.08, -0.08, 0.99, 20.00, -15.00, -15.00
16.83, 0.07, -0.08, 1.00, 35.00, 7.00, 24.00
16.94, 0.07, -0.09, 1.00, 25.00, -1.00, 2.00
17.04, 0.07, -0.08, 0.99, 24.00, 5.00, 22.00
17.15, 0.08, -0.08, 0.99, 21.00, -10.00, -22.00
17.26, 0.08, -0.08, 0.99, 27.00, -10.00, -7.00
17.37, 0.08, -0.08, 1.00, 28.00, 7.00, 5.00
17.48, 0.07, -0.09, 1.00, 21.00, 17.00, -3.00
17.59, 0.07, -0.07, 0.99, 21.00, 20.00, 8.00
17.70, 0.08, -0.08, 0.99, 17.00, -2.00, -4.00
17.81, 0.07, -0.08, 0.99, 20.00, -8.00, 13.00
17.92, 0.07, -0.08, 0.99, 25.00, 0.00, 11.00
18.02, 0.08, -0.08, 1.00, 24.00, 15.00, -28.00
18.13, 0.08, -0.08, 0.99, 26.00, 3.00, 8.00
18.24, 0.07, -0.08, 0.99, 29.00, 3.00, -19.00
18.35, 0.07, -0.08, 0.99, 36.00, 12.00, -8.00
18.46, 0.07, -0.08, 0.99, 32.00, 6.00, 17.00
18.57, 0.07, -0.08, 0.99, 30.00, 2.00, 9.00
18.69, 0.07, -0.08, 0.99, 20.00, 7.00, 4.00
18.78, 0.08, -0.08, 0.98, 39.00, 0.00, -13.00
18.89, 0.07, -0.08, 0.99, 47.00, 0.00, 0.00
19.00, 0.07, -0.08, 0.99, 19.00, 4.00, 5.00
19.11, 0.07, -0.08, 1.00, 18.00, 3.00, -19.00
19.21, 0.07, -0.09, 0.99, 26.00, -12.00, 2.00
19.32, 0.07, -0.08, 0.99, 24.00, 21.00, 5.00
19.43, 0.08, -0.08, 0.99, 23.00, -10.00, 5.00
19.54, 0.06, -0.08, 1.00, 31.00, -13.00, 29.00
19.65, 0.07, -0.08, 0.98, 44.00, -14.00, -12.00
19.76, 0.07, -0.09, 1.00, 18.00, 8.00, -19.00
19.88, 0.07, -0.08, 0.99, 48.00, -10.00, 24.00
19.98, 0.07, -0.08, 0.99, 18.00, -1.00, 1.00
20.09, 0.07, -0.08, 1.00, 21.00, 17.00, 9.00
20.20, 0.08, -0.08, 0.99, 30.00, 8.00, -14.00
20.31, 0.07, -0.08, 1.00, 47.00, -2.00, -22.00
20.42, 0.07, -0.08, 0.99, 31.00, -2.00, 0.00
20.53, 0.08, -0.08, 0.99, 20.00, -14.00, -10.00
20.64, 0.08, -0.08, 0.99, 15.00, 4.00, 14.00
20.75, 0.07, -0.08, 0.99, 41.00, -9.00, 11.00
20.86, 0.07, -0.09, 0.99, 29.00, -3.00, -19.00
20.97, 0.07, -0.09, 0.98, 25.00, -30.00, -4.00
21.08, 0.07, -0.08, 0.99, 24.00, -12.00, 7.00
21.19, 0.07, -0.08, 0.99, 22.00, 20.00, -12.00
21.29, 0.08, -0.09, 0.99, 39.00, 15.00, -3.00
21.40, 0.07, -0.08, 1.00, 3.00, 0.00, 15.00
21.51, 0.07, -0.09, 0.99, 26.00, 8.00, 15.00
21.62, 0.07, -0.08, 0.99, 16.00, 8.00, -9.00
21.73, 0.06, -0.08, 1.00, 28.00, -3.00, 10.00
21.84, 0.07, -0.08, 1.00, 31.00, -3.00, -12.00
21.95, 0.07, -0.08, 0.99, 39.00, 10.00, 12.00
22.06, 0.07, -0.08, 1.00, 30.00, -17.00, -14.00
22.17, 0.07, -0.08, 1.00, 37.00, -10.00, -44.00
22.28, 0.07, -0.08, 0.99, 30.00, -14.00, 15.00
22.39, 0.07, -0.09, 1.00, 45.00, -4.00, -16.00
22.50, 0.07, -0.08, 0.99, 60.00, -21.00, -21.00
22.61, 0.07, -0.08, 0.99, 50.00, 5.00, 23.00
22.72, 0.07, -0.08, 0.99, 35.00, -12.00, -20.00
22.83, -0.44, 0.45, 1.44, -20608.00, 23488.00, 8937.00
22.95, -0.66, -0.85, 0.55, -32768.00, 2888.00, 29180.00
23.07, -0.53, -0.90, 0.59, -11539.00, 269.00, 18014.00
23.19, -0.45, -0.91, 0.64, 745.00, 6033.00, 5594.00
23.30, -0.57, -0.64, 0.41, -5165.00, -4094.00, -8013.00
23.43, -0.44, -0.72, 0.57, -15897.00, -6667.00, -3968.00
23.54, -0.54, -0.65, 0.27, -7431.00, 3491.00, -9589.00
