Backpack Acceleration Sensor, Human Sensor Module
time, accX, accY, accZ, gyX, gyY, gyZ
1.04, -0.02, 0.49, 0.98, -1591.00, -2086.00, -1209.00
1.07, 0.10, 0.79, 0.88, -2307.00, 480.00, -708.00
1.11, 0.18, 0.51, 0.86, -2187.00, 2076.00, 664.00
1.14, -0.02, 0.09, 0.73, 372.00, -398.00, 2075.00
1.17, 0.29, 0.75, 1.11, 6933.00, 295.00, 2084.00
1.21, 0.12, 0.54, 0.90, 1661.00, 4691.00, 3238.00
1.24, 0.07, 0.52, 0.63, -2281.00, 1516.00, 1893.00
1.27, -0.10, 0.57, 0.59, 4192.00, -1674.00, 880.00
1.31, -0.20, 0.52, 0.80, 6947.00, -3438.00, -1975.00
1.34, -0.11, 0.05, 0.65, 13702.00, -12031.00, -6522.00
1.37, 0.47, 0.44, 0.82, 9811.00, -5103.00, -1822.00
1.41, 0.48, 0.67, 0.74, 2003.00, -1497.00, -1465.00
1.44, 0.27, 1.65, 0.86, -7944.00, 128.00, 552.00
1.47, 0.07, -0.00, 0.54, -9146.00, -1857.00, 2797.00
1.50, -0.17, 0.56, 1.03, -7543.00, 601.00, 1172.00
1.54, 0.26, 0.50, 0.64, 81.00, 3831.00, 1231.00
1.57, 0.29, 0.52, 0.76, -4373.00, 1425.00, 4419.00
1.61, -0.12, 1.03, 1.01, -6494.00, -3396.00, 7249.00
1.64, 0.37, 1.39, 1.01, -32768.00, 8697.00, 4762.00
1.67, 0.17, -0.11, 0.50, -32768.00, 3467.00, 15944.00
1.71, -0.36, 0.91, 0.46, -32768.00, -16593.00, 19776.00
1.74, 0.79, -0.20, 0.10, -29227.00, 10665.00, -19074.00
1.77, -0.69, -0.79, 0.46, -7532.00, 32767.00, -32768.00
1.80, -0.54, -0.33, 0.48, -11460.00, 32767.00, -7862.00
1.84, -0.99, 0.08, 2.00, -15034.00, 681.00, 19810.00
1.87, 0.26, 1.11, 0.91, -26021.00, -32768.00, 4452.00
1.91, -0.09, -1.50, 0.75, 19324.00, 8081.00, 3420.00
1.93, -0.09, -0.73, 0.66, 30562.00, 7955.00, 1456.00
1.97, 0.11, -0.35, 0.91, 2426.00, 2434.00, 1299.00
2.00, -0.09, -0.37, 0.93, 1082.00, 8.00, 2598.00
2.04, -0.12, -0.31, 0.90, -432.00, 1454.00, 4983.00
2.07, -0.17, -0.30, 0.92, -155.00, 1136.00, 3349.00
2.10, -0.19, -0.34, 0.98, 507.00, -654.00, 1714.00
2.14, -0.20, -0.37, 0.93, 561.00, -183.00, 996.00
2.17, -0.13, -0.31, 0.85, 411.00, -192.00, 1147.00
2.20, -0.08, -0.34, 0.90, 964.00, -1514.00, 1183.00
2.24, -0.13, -0.37, 0.94, 514.00, -2666.00, 631.00
2.27, -0.26, -0.29, 1.00, -465.00, -2824.00, -650.00
2.30, -0.20, -0.26, 0.96, -209.00, -1940.00, -2593.00
2.34, -0.08, -0.28, 0.97, 404.00, -600.00, -3055.00
2.37, -0.07, -0.38, 0.88, 1011.00, -381.00, -3637.00
2.40, -0.14, -0.35, 0.93, 292.00, 1560.00, -2675.00
2.44, -0.06, -0.45, 0.93, 637.00, 71.00, -2265.00
2.47, -0.03, -0.36, 0.97, 5058.00, 161.00, -1884.00
2.50, -0.01, -0.42, 1.00, -4989.00, 589.00, -3017.00
2.54, -0.03, -0.39, 0.95, 182.00, -265.00, -645.00
2.57, -0.03, -0.34, 0.96, -406.00, -1618.00, 1327.00
2.60, -0.09, -0.31, 0.95, -1025.00, -1279.00, 1268.00
2.64, -0.09, -0.33, 0.91, 301.00, -1368.00, 1602.00
2.67, -0.03, -0.33, 0.94, 256.00, -493.00, 2204.00
2.70, -0.06, -0.30, 0.98, 509.00, -190.00, 1309.00
2.74, -0.13, -0.34, 0.93, 242.00, 603.00, 538.00
2.77, -0.08, -0.31, 0.93, 642.00, 507.00, 417.00
2.80, -0.04, -0.35, 0.95, 329.00, 673.00, 208.00
2.84, -0.05, -0.35, 0.93, 194.00, 1002.00, 301.00
2.87, -0.07, -0.33, 0.91, 470.00, 1041.00, 423.00
2.91, -0.06, -0.31, 0.89, 841.00, 935.00, 125.00
2.94, -0.06, -0.34, 0.98, 1398.00, 855.00, -85.00
2.97, -0.08, -0.40, 1.03, 1197.00, 1018.00, -298.00
3.00, -0.10, -0.38, 0.94, 691.00, 717.00, -541.00
3.04, -0.10, -0.31, 0.88, 378.00, 169.00, -986.00
3.07, -0.07, -0.29, 0.91, 539.00, -207.00, -1332.00
3.10, -0.05, -0.30, 0.91, 535.00, -247.00, -1018.00
3.14, -0.05, -0.28, 0.93, 516.00, -233.00, -370.00
3.17, -0.06, -0.29, 0.95, 372.00, -145.00, -218.00
3.21, -0.09, -0.29, 0.96, 340.00, -53.00, -384.00
3.24, -0.09, -0.30, 0.97, 339.00, 52.00, -741.00
3.27, -0.07, -0.32, 0.97, 389.00, 274.00, -1087.00
3.30, -0.05, -0.32, 0.95, 487.00, 245.00, -955.00
3.34, -0.05, -0.33, 0.96, 389.00, 217.00, -818.00
3.37, -0.05, -0.33, 0.94, 215.00, 192.00, -496.00
3.40, -0.05, -0.32, 0.94, 15.00, 195.00, -73.00
3.44, -0.06, -0.32, 0.95, -41.00, 253.00, 160.00
3.47, -0.07, -0.30, 0.93, 131.00, 256.00, 341.00
3.50, -0.06, -0.31, 0.94, 139.00, 308.00, 539.00
3.54, -0.05, -0.32, 0.95, -32.00, 161.00, 654.00
3.57, -0.06, -0.32, 0.95, -120.00, 35.00, 566.00
3.60, -0.08, -0.31, 0.94, -175.00, -101.00, 315.00
3.64, -0.09, -0.30, 0.95, -188.00, -147.00, 167.00
3.67, -0.07, -0.30, 0.93, -179.00, -111.00, 55.00
3.70, -0.05, -0.30, 0.94, -150.00, -109.00, 139.00
3.73, -0.06, -0.30, 0.94, -174.00, -69.00, 431.00
3.77, -0.07, -0.31, 0.95, -101.00, -61.00, 603.00
3.80, -0.08, -0.31, 0.94, -134.00, -46.00, 591.00
3.83, -0.08, -0.30, 0.95, -111.00, -49.00, 620.00
3.88, -0.08, -0.30, 0.95, -62.00, -27.00, 468.00
3.90, -0.08, -0.29, 0.94, 34.00, -57.00, 380.00
3.93, -0.07, -0.30, 0.94, 150.00, -17.00, 274.00
3.97, -0.07, -0.30, 0.95, 59.00, -94.00, 250.00
4.00, -0.07, -0.31, 0.94, 23.00, -59.00, 380.00
4.03, -0.08, -0.30, 0.95, -62.00, -21.00, 309.00
4.07, -0.08, -0.30, 0.95, 51.00, -10.00, 348.00
4.10, -0.08, -0.30, 0.95, 78.00, -90.00, 192.00
4.13, -0.08, -0.30, 0.95, 81.00, -49.00, 220.00
4.17, -0.07, -0.30, 0.94, 137.00, -96.00, 245.00
4.20, -0.08, -0.29, 0.94, 78.00, -64.00, 265.00
4.23, -0.08, -0.31, 0.94, 156.00, -74.00, 162.00
4.27, -0.09, -0.31, 0.95, 21.00, -20.00, 90.00
4.30, -0.08, -0.30, 0.94, 59.00, -47.00, 52.00
4.33, -0.08, -0.30, 0.94, 75.00, -82.00, 66.00
4.37, -0.09, -0.30, 0.95, 88.00, -21.00, 63.00
4.40, -0.09, -0.31, 0.94, 98.00, 30.00, -102.00
4.43, -0.08, -0.30, 0.94, 143.00, 53.00, -236.00
4.47, -0.07, -0.29, 0.94, 421.00, 77.00, -288.00
4.50, -0.08, -0.30, 0.94, 609.00, 154.00, -220.00
4.53, -0.09, -0.31, 0.93, 587.00, 257.00, -395.00
4.57, -0.07, -0.31, 0.95, 449.00, 284.00, -191.00
4.60, -0.06, -0.31, 0.93, 407.00, 249.00, -154.00
4.63, -0.07, -0.29, 0.94, 584.00, 243.00, -47.00
4.67, -0.08, -0.30, 0.93, 743.00, 278.00, -43.00
4.70, -0.07, -0.31, 0.95, 655.00, 243.00, 67.00
4.73, -0.07, -0.31, 0.96, 516.00, 202.00, 213.00
4.77, -0.10, -0.32, 0.94, 350.00, 199.00, 240.00
4.80, -0.09, -0.33, 0.94, 308.00, 248.00, 207.00
4.83, -0.08, -0.31, 0.94, 297.00, 225.00, 55.00
4.87, -0.07, -0.29, 0.93, 511.00, 140.00, 246.00
4.90, -0.07, -0.29, 0.94, 580.00, 85.00, 564.00
4.93, -0.08, -0.30, 0.93, 552.00, 19.00, 766.00
4.96, -0.07, -0.30, 0.91, 537.00, -23.00, 1099.00
5.00, -0.09, -0.31, 0.92, 529.00, -102.00, 1174.00
5.03, -0.12, -0.31, 0.91, 357.00, 37.00, 829.00
5.07, -0.16, -0.31, 0.91, 298.00, 240.00, 229.00
5.10, -0.18, -0.31, 0.93, 86.00, 500.00, -237.00
5.13, -0.16, -0.29, 0.87, 243.00, 843.00, -661.00
5.16, -0.14, -0.26, 0.87, 504.00, 812.00, -784.00
5.20, -0.08, -0.28, 0.90, 524.00, 731.00, -629.00
5.23, -0.08, -0.26, 0.85, 784.00, 458.00, -1043.00
5.28, -0.14, -0.23, 0.86, 1325.00, 430.00, -2215.00
5.29, -0.17, -0.24, 0.84, 1593.00, 469.00, -2940.00
5.33, -0.22, -0.29, 0.82, 2403.00, 781.00, -4467.00
5.36, -0.22, -0.42, 0.83, 2031.00, 827.00, -3738.00
5.40, -0.13, -0.49, 0.87, 434.00, 760.00, -2121.00
5.43, -0.05, -0.49, 0.79, -901.00, 35.00, -553.00
5.47, -0.02, -0.31, 0.76, -1315.00, -956.00, 1322.00
5.50, -0.08, -0.16, 0.55, -182.00, -1768.00, 2312.00
5.53, -0.11, -0.08, 0.32, 2042.00, -1895.00, 4060.00
5.57, -0.03, 0.02, 0.05, 3821.00, -1751.00, 7711.00
5.60, 0.08, -0.04, -0.12, 2334.00, -114.00, 9246.00
5.63, 0.10, -0.01, -0.10, -104.00, 3592.00, 7415.00
5.67, 0.08, -0.01, -0.05, -2724.00, 3896.00, 5898.00
5.70, -0.25, 0.06, 0.28, -710.00, 516.00, 603.00
5.73, -0.60, -1.70, 2.00, -3348.00, -26298.00, -11931.00
5.76, -0.24, -0.05, 2.00, 7658.00, -6103.00, -15709.00
5.80, 0.38, 1.11, 1.63, 5178.00, -4109.00, -16627.00
5.84, 0.31, -0.63, 2.00, 12273.00, -822.00, -10010.00
5.86, -0.23, -0.23, 2.00, -5241.00, 1279.00, 7433.00
5.90, -0.55, 0.22, 2.00, -1040.00, -894.00, -8081.00
5.93, -0.28, -0.22, 1.47, 462.00, 474.00, -1141.00
5.97, 0.11, -0.43, 1.21, -3399.00, 4368.00, -392.00
6.00, 0.13, -0.20, 0.83, -4625.00, 1821.00, 593.00
6.03, 0.18, -0.07, 0.40, -3547.00, 372.00, 1121.00
6.06, 0.17, -0.04, 0.18, -4273.00, 449.00, 1419.00
6.10, 0.12, -0.02, 0.29, -5058.00, -32.00, 3349.00
6.13, 0.08, 0.08, 0.47, -4196.00, -1299.00, 3237.00
6.16, 0.02, 0.30, 0.79, -2623.00, -1330.00, 2852.00
6.20, -0.05, -0.09, 1.07, 2240.00, -1403.00, 4173.00
6.23, -0.06, -0.40, 1.27, 4238.00, -1810.00, 4170.00
6.26, -0.11, -0.59, 1.20, -1146.00, -1008.00, 5901.00
6.30, -0.16, -0.41, 0.90, -3061.00, -281.00, 4702.00
6.33, -0.25, -0.22, 0.86, -2882.00, -302.00, 2070.00
6.36, -0.25, -0.20, 0.88, -1181.00, 257.00, 60.00
6.40, -0.18, -0.24, 0.87, -434.00, 1171.00, -1233.00
6.43, -0.13, -0.20, 0.87, -479.00, 1492.00, -2588.00
6.46, -0.11, -0.24, 0.94, 74.00, 1504.00, -3366.00
6.50, -0.01, -0.38, 1.04, -322.00, 1316.00, -2258.00
6.53, 0.14, -0.31, 1.00, -680.00, 537.00, -445.00
6.56, 0.11, -0.23, 1.01, -451.00, -504.00, 448.00
6.60, -0.04, -0.24, 0.93, 198.00, -820.00, 61.00
6.63, -0.14, -0.28, 0.91, 265.00, -588.00, -706.00
6.66, -0.10, -0.26, 0.90, -150.00, -29.00, -1581.00
6.70, -0.07, -0.21, 0.95, 63.00, 244.00, -2530.00
6.73, -0.11, -0.23, 0.99, 560.00, 314.00, -2760.00
6.76, -0.12, -0.23, 0.92, 962.00, 703.00, -2425.00
6.80, -0.08, -0.23, 0.92, 993.00, 816.00, -2855.00
6.83, -0.05, -0.23, 0.94, 1303.00, 717.00, -3219.00
6.87, -0.07, -0.20, 1.03, 2216.00, 710.00, -2310.00
6.90, -0.07, -0.17, 0.91, 3912.00, 980.00, -1294.00
6.93, 0.01, -0.22, 0.81, 4899.00, 1079.00, 546.00
6.96, 0.09, -0.40, 0.94, 4468.00, 451.00, 406.00
7.00, -0.00, -0.54, 1.03, 2983.00, -524.00, -1881.00
7.03, -0.16, -0.45, 0.98, 1327.00, -37.00, -1497.00
7.06, -0.13, -0.31, 0.85, 1595.00, 674.00, -1582.00
7.10, -0.03, -0.30, 0.92, 2160.00, 1318.00, -1357.00
7.13, 0.01, -0.42, 0.93, 2153.00, 1299.00, -1912.00
7.16, -0.03, -0.47, 0.98, 972.00, 994.00, -2611.00
7.20, 0.02, -0.43, 0.95, 279.00, 808.00, -878.00
7.23, 0.05, -0.31, 0.99, -803.00, 880.00, 211.00
7.26, -0.02, -0.27, 1.11, -563.00, 810.00, -281.00
7.30, -0.04, -0.30, 1.21, 149.00, 1022.00, -463.00
7.33, -0.11, -0.24, 1.20, -357.00, 1456.00, 664.00
7.36, -0.16, -0.18, 1.18, 479.00, 2559.00, 608.00
7.40, -0.15, -0.27, 1.06, 631.00, 3085.00, -137.00
7.43, -0.07, -0.04, 0.85, 402.00, 3003.00, -2618.00
7.46, -0.03, 0.10, 0.69, 1595.00, 1874.00, -1838.00
7.50, -0.11, 0.08, 1.00, -267.00, 1317.00, -815.00
7.52, -0.17, -0.10, 1.05, 762.00, -56.00, 758.00
7.56, -0.20, -0.22, 0.93, 258.00, -832.00, -859.00
7.59, -0.21, -0.17, 0.89, -1129.00, -742.00, -2391.00
7.63, -0.16, -0.16, 0.86, -1127.00, -375.00, -2274.00
7.66, -0.11, -0.20, 0.86, -1269.00, -617.00, -2130.00
7.70, -0.10, -0.21, 0.87, -1628.00, -1206.00, -1756.00
7.73, -0.15, -0.21, 0.86, -1559.00, -1584.00, -994.00
7.76, -0.20, -0.23, 0.87, -1415.00, -1679.00, -397.00
7.80, -0.18, -0.31, 0.92, -1346.00, -1641.00, -57.00
7.83, -0.12, -0.37, 0.90, -1448.00, -1887.00, 1032.00
7.86, -0.08, -0.34, 0.96, -2123.00, -2084.00, 2686.00
7.90, -0.14, -0.27, 1.01, -1684.00, -2157.00, 4096.00
7.93, -0.26, -0.39, 1.07, -726.00, -1763.00, 3035.00
7.96, -0.25, -0.57, 1.23, -1954.00, -1794.00, 1574.00
7.99, -0.19, -0.38, 1.23, -4159.00, -459.00, 561.00
8.03, -0.19, -0.02, 1.10, -2271.00, -85.00, -1766.00
8.06, -0.14, 0.16, 0.83, 898.00, 36.00, -2781.00
8.10, 0.03, 0.14, 0.79, 1968.00, 1550.00, -1298.00
8.13, 0.17, -0.24, 1.06, 2002.00, 2368.00, -1480.00
8.16, 0.05, -0.33, 1.02, -338.00, 918.00, -4805.00
8.19, -0.04, -0.18, 0.90, -862.00, 219.00, -3137.00
8.23, -0.14, -0.18, 0.87, -85.00, 1230.00, -2327.00
8.26, -0.20, -0.30, 0.93, -652.00, 3033.00, -3456.00
8.29, -0.17, -0.35, 0.92, -1281.00, 4051.00, -5463.00
8.33, -0.04, -0.28, 0.87, -1597.00, 4286.00, -5982.00
8.36, 0.11, -0.27, 0.81, -1425.00, 4459.00, -3640.00
8.39, 0.22, -0.38, 0.81, -1858.00, 3419.00, -2882.00
8.43, 0.16, -0.49, 0.89, -3503.00, 1684.00, -2074.00
8.46, 0.11, -0.32, 0.92, -4879.00, 430.00, 476.00
8.49, 0.07, -0.26, 1.00, -3856.00, -401.00, 1773.00
8.53, -0.09, -0.56, 0.97, -2667.00, -892.00, 2072.00
8.56, -0.25, -0.50, 1.56, -6649.00, 76.00, 4988.00
8.59, -0.06, -0.09, 0.88, -5586.00, -893.00, 8540.00
8.63, 0.03, 0.05, 0.89, -1621.00, -1788.00, 8842.00
8.66, -0.00, -0.14, 1.22, 372.00, -4351.00, 10907.00
8.69, 0.23, -0.27, 1.01, 1201.00, -5383.00, 17108.00
8.73, 0.26, -0.28, 0.96, -1369.00, -7274.00, 20583.00
8.76, 0.02, -0.16, 0.82, -1523.00, -8665.00, 23611.00
8.80, -0.14, -0.01, 0.79, -1959.00, -8308.00, 25942.00
8.82, -0.15, -0.00, 0.83, -1881.00, -7811.00, 24951.00
8.86, -0.24, -0.05, 0.87, -340.00, -7150.00, 23466.00
8.89, -0.31, -0.13, 0.84, 639.00, -6554.00, 24291.00
8.93, -0.20, -0.22, 0.92, 51.00, -5976.00, 24013.00
8.96, -0.08, -0.14, 0.91, -734.00, -6357.00, 22019.00
8.99, -0.14, 0.03, 0.85, -929.00, -6367.00, 21359.00
9.03, -0.26, -0.03, 1.05, 32.00, -6424.00, 22239.00
9.06, -0.31, -0.11, 1.13, 1523.00, -6765.00, 23553.00
9.10, -0.02, 0.06, 1.27, 1834.00, -7898.00, 22964.00
9.13, 0.33, 0.05, 0.93, 5355.00, -7569.00, 21846.00
9.16, 0.27, 0.01, 1.17, 6920.00, -9129.00, 22202.00
9.19, 0.09, -0.05, 1.18, 5412.00, -9387.00, 18251.00
9.23, 0.12, -0.14, 1.12, 4408.00, -7419.00, 16680.00
9.26, 0.10, -0.10, 1.01, 3167.00, -7581.00, 15470.00
9.29, 0.08, -0.03, 0.97, 2799.00, -5938.00, 13067.00
9.32, 0.16, 0.01, 0.92, 2889.00, -4003.00, 10056.00
9.36, 0.24, -0.03, 0.98, 2622.00, -3008.00, 9063.00
9.39, 0.26, 0.07, 1.01, 3016.00, -1948.00, 9358.00
9.43, 0.29, 0.08, 0.98, 3673.00, -1203.00, 9531.00
9.46, 0.31, -0.02, 0.98, 3358.00, -1205.00, 8906.00
9.49, 0.23, -0.06, 0.98, 2395.00, -692.00, 7979.00
9.52, 0.15, -0.01, 0.94, 1766.00, -114.00, 5961.00
9.56, 0.20, -0.01, 0.95, 1204.00, -74.00, 3583.00
9.59, 0.29, 0.01, 1.00, 631.00, 25.00, 2606.00
9.63, 0.32, 0.09, 1.04, 573.00, 474.00, 3912.00
9.66, 0.34, 0.06, 1.00, 1743.00, 76.00, 4494.00
9.69, 0.21, -0.03, 0.98, 1010.00, 136.00, 2239.00
9.73, 0.14, 0.04, 0.93, 582.00, 449.00, 1107.00
9.77, 0.25, 0.06, 0.93, 531.00, 186.00, 186.00
9.79, 0.29, 0.08, 0.97, 451.00, 288.00, -43.00
9.82, 0.29, 0.05, 0.98, 211.00, 280.00, -2.00
9.86, 0.23, 0.03, 1.02, -422.00, 354.00, -175.00
9.89, 0.20, 0.06, 0.99, -518.00, 430.00, -579.00
9.92, 0.20, 0.05, 1.00, -588.00, 596.00, -1110.00
9.96, 0.25, 0.03, 1.00, -813.00, 618.00, -1021.00
9.99, 0.23, 0.04, 1.00, -1034.00, 764.00, -467.00
10.02, 0.18, 0.06, 1.00, -1205.00, 888.00, -890.00
10.06, 0.15, 0.08, 0.99, -1037.00, 966.00, -1698.00
10.09, 0.11, 0.09, 0.94, -492.00, 1237.00, -2604.00
10.12, 0.11, 0.07, 0.94, -351.00, 1266.00, -2562.00
10.16, 0.15, 0.06, 0.98, -517.00, 1076.00, -1548.00
10.19, 0.12, 0.01, 1.01, -546.00, 766.00, -291.00
10.22, 0.07, -0.01, 0.99, -654.00, 533.00, 1014.00
10.26, 0.04, 0.01, 0.99, -623.00, 289.00, 1732.00
10.29, -0.01, 0.05, 0.97, 19.00, 284.00, 939.00
10.35, 0.07, 0.00, 0.96, 27.00, 266.00, 1498.00
10.59, 0.18, 0.07, 0.76, -1209.00, 944.00, 10453.00
10.83, 0.21, 0.03, 1.05, -824.00, 3135.00, 11305.00
11.43, -0.09, -0.33, 1.03, -2540.00, -133.00, -604.00
11.65, 0.12, -0.23, 0.95, -2907.00, 759.00, -1173.00
11.90, 0.08, -0.42, 0.88, -957.00, 2318.00, 952.00
12.14, -0.01, -0.34, 0.93, -398.00, 494.00, -972.00
12.36, -0.03, -0.37, 0.96, -47.00, -142.00, -203.00
12.58, -0.01, -0.36, 0.96, 501.00, -516.00, -341.00
12.81, -0.00, -0.33, 0.95, 272.00, 425.00, -830.00
13.04, -0.01, -0.34, 0.96, -488.00, 125.00, -125.00
13.28, -0.01, -0.33, 0.94, 73.00, -302.00, -95.00
13.52, 0.01, -0.34, 0.95, -33.00, -91.00, -402.00
13.87, 0.00, -0.33, 0.96, -82.00, -32.00, 12.00
14.10, 0.01, -0.32, 0.95, 8.00, 77.00, -75.00
14.33, -0.00, -0.33, 0.94, 160.00, 115.00, 59.00
14.56, 0.00, -0.33, 0.94, 53.00, 9.00, -52.00
14.61, 0.00, -0.33, 0.94, -21.00, -8.00, -75.00
14.63, 0.00, -0.33, 0.95, -67.00, -16.00, -84.00
14.65, 0.00, -0.32, 0.95, -17.00, -11.00, -84.00
14.66, -0.01, -0.33, 0.93, 80.00, 10.00, -46.00
14.69, 0.00, -0.33, 0.94, 82.00, 25.00, -54.00
14.73, 0.00, -0.34, 0.95, 84.00, -6.00, 13.00
14.76, -0.00, -0.32, 0.95, -66.00, 18.00, -35.00
14.79, 0.01, -0.33, 0.94, -269.00, 20.00, -9.00
14.83, -0.00, -0.34, 0.94, -220.00, 8.00, -5.00
14.86, 0.00, -0.33, 0.93, -160.00, -6.00, 7.00
14.89, -0.00, -0.34, 0.95, -155.00, 8.00, -23.00
14.93, -0.01, -0.34, 0.94, -298.00, -2.00, -27.00
14.96, -0.00, -0.34, 0.94, -240.00, 33.00, -4.00
14.99, 0.00, -0.34, 0.95, -106.00, 16.00, -12.00
15.03, 0.00, -0.34, 0.95, -107.00, 17.00, 11.00
15.06, -0.01, -0.35, 0.93, -160.00, -58.00, 72.00
15.10, 0.00, -0.35, 0.94, -116.00, -26.00, 74.00
15.13, 0.00, -0.34, 0.93, -77.00, -67.00, 124.00
15.16, 0.00, -0.33, 0.95, -105.00, -70.00, 54.00
15.19, -0.00, -0.34, 0.94, -75.00, -62.00, 45.00
15.23, 0.00, -0.34, 0.95, -53.00, -82.00, 10.00
15.26, 0.01, -0.34, 0.94, -51.00, -43.00, -15.00
15.29, -0.01, -0.35, 0.95, -282.00, 21.00, 3.00
15.33, 0.00, -0.34, 0.94, -275.00, 73.00, 0.00
15.36, 0.00, -0.34, 0.95, -190.00, 127.00, 2.00
15.39, 0.00, -0.35, 0.94, -355.00, 209.00, -103.00
15.43, -0.00, -0.35, 0.93, -199.00, -70.00, -117.00
15.46, -0.01, -0.35, 0.94, -230.00, -119.00, 157.00
15.49, -0.00, -0.34, 0.94, -193.00, 19.00, 184.00
15.53, 0.00, -0.36, 0.93, -129.00, 74.00, 117.00
15.56, 0.00, -0.35, 0.93, -256.00, 73.00, 154.00
15.59, -0.02, -0.36, 0.94, -143.00, -47.00, 143.00
15.63, 0.00, -0.34, 0.94, -41.00, -19.00, 68.00
15.66, -0.00, -0.35, 0.94, -44.00, 2.00, -15.00
15.69, 0.00, -0.35, 0.94, -44.00, 26.00, 29.00
15.73, -0.01, -0.35, 0.94, -18.00, 54.00, 36.00
15.76, 0.00, -0.36, 0.93, 46.00, -16.00, 7.00
15.80, -0.00, -0.35, 0.94, 42.00, -3.00, -110.00
15.82, -0.00, -0.35, 0.94, -5.00, -28.00, -181.00
15.86, -0.00, -0.35, 0.93, 73.00, -51.00, -131.00
15.89, -0.00, -0.35, 0.94, 116.00, 2.00, -106.00
15.93, -0.00, -0.35, 0.94, 103.00, 5.00, -111.00
15.96, -0.00, -0.35, 0.93, 181.00, -52.00, -178.00
15.99, 0.00, -0.35, 0.93, 186.00, -117.00, -112.00
16.02, 0.00, -0.35, 0.94, 298.00, -73.00, -81.00
16.06, -0.00, -0.35, 0.94, 268.00, -20.00, -161.00
16.09, 0.00, -0.34, 0.94, 157.00, -111.00, -190.00
16.13, 0.01, -0.35, 0.94, -8.00, -137.00, -205.00
16.16, 0.00, -0.34, 0.94, 40.00, -119.00, -223.00
16.19, 0.01, -0.35, 0.93, 114.00, -67.00, -231.00
16.22, 0.01, -0.36, 0.94, 104.00, -85.00, -241.00
16.26, 0.01, -0.34, 0.94, -16.00, -37.00, -211.00
16.29, 0.01, -0.34, 0.94, 107.00, -26.00, -201.00
16.32, -0.01, -0.34, 0.94, 179.00, -49.00, -167.00
16.36, 0.01, -0.35, 0.94, 103.00, -77.00, -63.00
16.39, 0.01, -0.35, 0.94, 64.00, -129.00, -63.00
16.42, 0.01, -0.35, 0.93, 142.00, -152.00, 35.00
16.46, 0.02, -0.35, 0.94, 87.00, -171.00, 66.00
16.49, 0.02, -0.35, 0.94, 38.00, -93.00, 101.00
16.53, 0.02, -0.38, 0.94, -83.00, 38.00, 332.00
16.56, 0.01, -0.35, 0.94, -57.00, -26.00, 69.00
16.59, 0.02, -0.35, 0.94, -128.00, -41.00, 2.00
16.62, 0.01, -0.35, 0.93, -86.00, 40.00, -48.00
16.66, 0.01, -0.34, 0.94, -28.00, 84.00, -82.00
16.69, 0.01, -0.35, 0.94, 147.00, 92.00, -178.00
16.72, 0.01, -0.35, 0.94, 242.00, 120.00, -224.00
16.76, 0.00, -0.34, 0.95, 94.00, 85.00, -171.00
