Backpack Acceleration Sensor, Human Sensor Module
time, accX, accY, accZ, gyX, gyY, gyZ
3.53, 0.05, -0.20, 0.97, 415.00, -507.00, 3376.00
3.55, -0.03, -0.21, 1.01, 712.00, -491.00, 3040.00
3.57, -0.04, -0.18, 1.01, 385.00, -588.00, 1846.00
3.61, -0.08, -0.04, 1.02, 2532.00, -2031.00, -439.00
3.64, 0.25, -0.15, 0.89, -843.00, -1592.00, 131.00
3.67, 0.20, -0.10, 0.94, 852.00, 563.00, 1961.00
3.70, 0.16, -0.15, 1.01, 2395.00, 599.00, 2690.00
3.74, -0.02, -0.27, 1.13, 1374.00, -1345.00, -1512.00
3.77, 0.09, -0.36, 1.03, -2917.00, -743.00, -3227.00
3.81, 0.23, -0.19, 0.81, -3112.00, 1069.00, -2481.00
3.84, 0.28, -0.11, 0.81, -13.00, 1683.00, -215.00
3.87, 0.05, -0.29, 1.11, 802.00, 274.00, 1279.00
3.90, -0.01, -0.19, 1.15, -953.00, -621.00, 1058.00
3.94, 0.17, -0.21, 0.89, -1422.00, -903.00, 535.00
3.97, 0.19, -0.13, 0.82, -171.00, -286.00, 1919.00
4.01, 0.02, -0.18, 1.01, 1726.00, -130.00, 2131.00
4.04, -0.03, -0.22, 1.09, 375.00, 408.00, 1287.00
4.07, 0.06, -0.14, 0.95, -361.00, 9.00, 665.00
4.11, 0.07, -0.12, 0.91, 1043.00, 246.00, 367.00
4.14, -0.02, -0.10, 0.97, 1352.00, 909.00, -624.00
4.17, -0.10, -0.10, 0.94, 1440.00, 2105.00, -2670.00
4.20, -0.14, -0.10, 0.90, 1887.00, 1275.00, -5296.00
4.24, 0.03, -0.18, 0.94, 2663.00, 183.00, -6686.00
4.27, 0.27, -0.26, 1.16, 2018.00, -308.00, -4278.00
4.30, 0.33, -0.38, 1.30, -1468.00, -244.00, 487.00
4.34, 0.12, -0.29, 1.00, -5589.00, -266.00, 4004.00
4.37, -0.12, -0.10, 0.83, -5843.00, -1262.00, 3386.00
4.41, -0.28, -0.10, 0.96, -1189.00, -538.00, 838.00
4.44, -0.02, -0.18, 1.05, 408.00, 1339.00, -798.00
4.47, 0.15, -0.21, 0.92, -1105.00, 550.00, -444.00
4.53, -0.00, -0.16, 0.90, 1326.00, -105.00, 484.00
4.55, -0.09, -0.20, 0.97, 1672.00, -9.00, -131.00
4.57, -0.08, -0.23, 1.05, 880.00, 328.00, -1322.00
4.60, 0.08, -0.21, 1.01, -373.00, 364.00, -1757.00
4.64, 0.15, -0.17, 0.95, -448.00, 394.00, -965.00
4.67, 0.04, -0.18, 0.95, 353.00, 395.00, -967.00
4.70, 0.01, -0.19, 0.97, 678.00, 207.00, -1670.00
4.74, 0.07, -0.22, 0.98, 633.00, 261.00, -1819.00
4.77, 0.10, -0.20, 0.97, 246.00, 305.00, -1509.00
4.80, 0.08, -0.17, 0.97, 303.00, 432.00, -995.00
4.84, 0.04, -0.17, 0.97, 541.00, 436.00, -868.00
4.87, 0.07, -0.19, 1.02, 518.00, 439.00, -840.00
4.90, 0.11, -0.17, 1.00, -125.00, 241.00, -501.00
4.94, 0.11, -0.17, 0.94, -230.00, 142.00, 221.00
4.97, 0.07, -0.16, 0.95, 334.00, 12.00, 635.00
5.00, 0.03, -0.19, 0.99, 344.00, -253.00, 367.00
5.04, 0.05, -0.18, 1.00, 92.00, 113.00, 73.00
5.07, 0.07, -0.18, 0.99, 81.00, -48.00, 126.00
5.11, 0.05, -0.18, 0.97, 79.00, -29.00, 287.00
5.13, 0.07, -0.20, 0.99, 5.00, -132.00, 338.00
5.17, 0.06, -0.20, 0.98, -150.00, -209.00, 468.00
5.20, 0.05, -0.19, 0.97, -196.00, -171.00, 608.00
5.24, 0.03, -0.20, 0.97, -262.00, -164.00, 518.00
5.27, 0.03, -0.18, 0.97, -287.00, -158.00, 281.00
5.30, 0.03, -0.19, 0.97, -283.00, -18.00, -47.00
5.34, 0.03, -0.19, 0.98, -214.00, 98.00, -240.00
5.37, 0.04, -0.19, 0.96, -55.00, 81.00, -417.00
5.40, 0.05, -0.19, 0.98, -28.00, 17.00, -501.00
5.44, 0.06, -0.19, 0.97, -110.00, 113.00, -491.00
5.49, 0.05, -0.20, 0.97, 70.00, 167.00, -362.00
5.51, 0.06, -0.20, 0.98, 4.00, 150.00, -314.00
5.54, 0.06, -0.20, 0.98, 5.00, 62.00, -260.00
5.57, 0.07, -0.20, 0.97, 25.00, 95.00, -36.00
5.60, 0.08, -0.20, 0.97, 41.00, 57.00, 362.00
5.64, 0.05, -0.19, 0.97, -64.00, -115.00, 548.00
5.67, 0.04, -0.19, 0.97, 25.00, -90.00, 506.00
5.70, 0.04, -0.19, 0.99, -36.00, -105.00, 314.00
5.73, 0.05, -0.20, 0.97, -138.00, -74.00, 160.00
5.77, 0.05, -0.20, 0.96, -79.00, -162.00, 93.00
5.80, 0.05, -0.20, 0.97, 69.00, -168.00, 73.00
5.83, 0.06, -0.20, 0.99, -8.00, -163.00, 159.00
5.87, 0.06, -0.20, 0.98, -234.00, -209.00, 333.00
5.90, 0.04, -0.21, 0.96, -189.00, -179.00, 314.00
5.94, 0.05, -0.21, 0.97, 32.00, -186.00, 316.00
5.97, 0.04, -0.21, 0.97, 77.00, -85.00, 204.00
6.00, 0.05, -0.22, 0.96, 105.00, -32.00, 68.00
6.03, 0.05, -0.21, 0.97, 182.00, -60.00, 34.00
6.07, 0.04, -0.21, 0.98, 212.00, -6.00, -13.00
6.10, 0.04, -0.21, 0.97, 204.00, 36.00, -186.00
6.14, 0.05, -0.20, 0.96, 198.00, -43.00, -259.00
6.17, 0.04, -0.21, 0.97, 338.00, 66.00, -276.00
6.20, 0.06, -0.22, 0.98, 269.00, 63.00, -245.00
6.23, 0.06, -0.20, 0.97, 83.00, 145.00, -167.00
6.27, 0.04, -0.20, 0.96, 231.00, 190.00, -154.00
6.30, 0.05, -0.19, 0.97, 295.00, 160.00, -270.00
6.33, 0.05, -0.20, 0.99, 303.00, 272.00, -406.00
6.37, 0.07, -0.19, 0.98, 140.00, 238.00, -438.00
6.40, 0.06, -0.19, 0.97, 219.00, 299.00, -424.00
6.43, 0.07, -0.18, 0.97, 233.00, 225.00, -342.00
6.47, 0.07, -0.19, 0.97, 285.00, 49.00, -127.00
6.51, 0.06, -0.18, 0.98, 252.00, 4.00, -21.00
6.53, 0.06, -0.18, 0.98, 212.00, -40.00, -3.00
6.57, 0.05, -0.18, 0.98, 313.00, -83.00, -33.00
6.60, 0.06, -0.20, 0.97, 345.00, -99.00, -15.00
6.63, 0.06, -0.19, 0.99, 233.00, 111.00, 91.00
6.67, 0.04, -0.20, 0.97, 178.00, -30.00, 94.00
6.70, 0.04, -0.20, 0.96, 275.00, 65.00, -57.00
6.73, 0.02, -0.19, 0.97, 357.00, 41.00, -381.00
6.77, 0.05, -0.21, 0.98, 177.00, 23.00, -589.00
6.80, 0.06, -0.23, 1.00, -44.00, 199.00, -322.00
6.84, 0.02, -0.21, 0.95, -713.00, 553.00, -251.00
6.87, 0.05, -0.24, 0.98, -466.00, -98.00, -387.00
6.90, 0.07, -0.28, 1.02, -1130.00, -294.00, -298.00
6.93, 0.05, -0.26, 0.92, -2034.00, 427.00, -525.00
6.97, 0.07, -0.25, 0.84, -687.00, 459.00, -726.00
7.00, 0.07, -0.26, 0.91, 991.00, 438.00, -517.00
7.03, 0.07, -0.27, 0.98, 893.00, 312.00, -358.00
7.07, 0.08, -0.28, 0.97, 695.00, -126.00, -99.00
7.10, 0.09, -0.26, 0.97, 880.00, -437.00, 484.00
7.13, 0.08, -0.25, 0.97, 922.00, -664.00, 1295.00
7.17, 0.03, -0.21, 0.96, 506.00, -613.00, 1657.00
7.20, -0.00, -0.26, 0.90, 436.00, -730.00, 1594.00
7.23, 0.04, -0.27, 0.93, 751.00, -896.00, 1522.00
7.27, 0.01, -0.34, 0.99, 819.00, -680.00, 1642.00
7.30, -0.01, -0.34, 1.04, 378.00, -141.00, 1789.00
7.33, -0.04, -0.27, 0.99, 723.00, 344.00, 1650.00
7.36, -0.08, -0.11, 0.99, 875.00, 900.00, 654.00
7.40, -0.05, 0.07, 0.95, 1609.00, 647.00, -383.00
7.43, 0.05, 0.26, 0.66, 448.00, 1507.00, -23.00
7.47, 0.09, -0.07, 0.21, 726.00, 3084.00, 617.00
7.51, 0.01, -0.77, 0.09, 2949.00, -1654.00, -5152.00
7.53, 0.14, -0.61, 0.34, 44.00, -1923.00, -1529.00
7.57, 0.08, -0.31, 0.29, -7102.00, -485.00, -760.00
7.60, -0.00, -0.17, -0.09, -10232.00, -307.00, -2538.00
7.63, 0.07, 0.20, -0.42, -12173.00, 1439.00, -2289.00
7.67, 0.01, 0.27, -0.10, -10597.00, 2393.00, 408.00
7.70, 0.02, 0.54, 0.09, -10969.00, -2062.00, -99.00
7.73, 0.49, 1.35, 0.85, -20642.00, 1981.00, 4737.00
7.76, -0.31, 0.25, 2.00, 32767.00, 4800.00, 5155.00
7.80, -2.00, 1.26, 2.00, -10571.00, -24667.00, 14912.00
7.83, -1.43, 0.14, 2.00, -23229.00, -216.00, 2905.00
7.86, 0.64, -0.43, 1.03, 14386.00, 2979.00, 479.00
7.90, -0.03, -0.86, 1.90, 7598.00, -2492.00, 3505.00
7.93, -0.30, -0.32, 1.48, -897.00, -1885.00, -329.00
7.96, -0.00, -0.16, 0.76, 1839.00, -822.00, -1053.00
8.00, 0.02, -0.12, 0.53, 4205.00, -42.00, 696.00
8.03, 0.02, -0.10, 0.41, 2606.00, -869.00, 697.00
8.06, 0.08, -0.02, 0.44, 1481.00, -1612.00, 568.00
8.10, 0.06, -0.02, 0.64, 3469.00, -1605.00, 1665.00
8.13, -0.02, -0.20, 0.95, 3368.00, -1161.00, 1839.00
8.16, -0.08, -0.25, 1.14, -439.00, -708.00, 1729.00
8.20, -0.10, -0.18, 1.04, -4181.00, 104.00, 1946.00
8.23, -0.09, -0.17, 0.85, -4238.00, 104.00, 2063.00
8.26, -0.06, -0.21, 0.78, -756.00, -374.00, 1813.00
8.30, -0.06, -0.23, 0.91, 2543.00, -695.00, 1538.00
8.33, -0.13, -0.25, 0.98, 2556.00, -635.00, 868.00
8.36, -0.14, -0.20, 0.94, 1384.00, -176.00, -172.00
8.40, -0.11, -0.16, 0.94, 1540.00, -171.00, -1317.00
8.43, -0.04, -0.17, 0.98, 1432.00, -472.00, -1496.00
8.47, -0.05, -0.22, 1.01, 208.00, -375.00, -908.00
8.50, -0.06, -0.20, 1.00, -644.00, -178.00, -575.00
8.53, -0.11, -0.22, 0.98, -970.00, 139.00, -323.00
8.56, -0.11, -0.18, 0.94, -751.00, 479.00, -417.00
8.60, -0.11, -0.16, 0.89, 489.00, 148.00, -582.00
8.63, -0.11, -0.19, 0.93, 1500.00, -41.00, -704.00
8.66, -0.09, -0.19, 0.98, 1389.00, -57.00, -654.00
8.70, -0.08, -0.20, 0.99, 894.00, 80.00, -281.00
8.73, -0.09, -0.20, 0.97, 865.00, 178.00, 256.00
8.76, -0.09, -0.19, 0.96, 941.00, 151.00, 637.00
8.80, -0.13, -0.18, 0.99, 690.00, -127.00, 462.00
8.83, -0.11, -0.20, 0.96, 401.00, -324.00, 273.00
8.86, -0.10, -0.17, 1.01, 171.00, -308.00, 243.00
8.90, -0.13, -0.15, 1.01, -454.00, -640.00, -227.00
8.93, -0.18, -0.13, 0.97, -719.00, -983.00, -1443.00
8.96, -0.13, -0.09, 0.94, 74.00, -1540.00, -2997.00
9.00, -0.07, -0.10, 0.94, 983.00, -1356.00, -4147.00
9.03, -0.05, -0.10, 0.92, 1422.00, -948.00, -4895.00
9.06, 0.03, -0.15, 0.90, 2336.00, -498.00, -5079.00
9.10, 0.11, -0.34, 1.00, 3168.00, 1596.00, -3244.00
9.13, 0.12, -0.34, 1.12, 1553.00, -2556.00, -3871.00
9.16, 0.08, -0.27, 1.06, -1524.00, -3410.00, -2895.00
9.20, 0.03, -0.19, 0.94, -2017.00, -1037.00, -2166.00
9.23, -0.03, -0.18, 0.84, -1486.00, 230.00, -3167.00
9.26, 0.03, -0.13, 0.81, -1214.00, 802.00, -4376.00
9.30, 0.16, -0.12, 1.07, -477.00, 508.00, -4207.00
9.33, 0.03, -0.09, 0.61, 6479.00, -10627.00, -6712.00
9.36, 0.20, -0.41, 1.12, 1127.00, 2517.00, -1319.00
9.40, 0.04, -0.21, 0.96, -286.00, 1283.00, -1499.00
9.43, -0.05, -0.27, 1.00, -356.00, 3167.00, -1102.00
9.47, 0.00, -0.20, 1.01, 592.00, 3304.00, -2683.00
9.50, 0.20, -0.29, 0.84, 3826.00, -845.00, -4113.00
9.53, 0.23, -0.19, 1.16, 8340.00, -646.00, -1702.00
9.56, -0.15, -0.33, 1.39, -1003.00, -4174.00, -5492.00
9.60, 0.23, -0.06, 0.91, -2441.00, -83.00, -1561.00
9.63, 0.10, -0.39, 0.97, -8320.00, -458.00, -2028.00
9.66, 0.16, 0.29, 0.24, 589.00, -3328.00, 5543.00
9.69, -0.15, -0.09, 1.15, 5420.00, 374.00, -1999.00
9.73, 0.18, -0.09, 0.88, 482.00, 3297.00, 1665.00
9.77, -1.09, -0.07, 1.78, -1314.00, -2195.00, 2093.00
9.80, -0.63, -0.03, 1.54, -219.00, 957.00, 1073.00
9.83, 0.60, -0.17, 0.60, 2621.00, 6631.00, 1117.00
9.86, 0.52, -0.20, 0.74, -695.00, 988.00, 4461.00
9.90, 0.03, -0.04, 0.87, -4099.00, 401.00, 4614.00
9.93, -0.31, -0.09, 1.03, -3359.00, -1967.00, 3444.00
9.96, 0.08, -0.15, 0.46, 1661.00, 417.00, -1091.00
10.00, -0.38, 0.01, 1.09, 4815.00, -4458.00, -64.00
10.03, -0.15, -0.19, 1.10, 2329.00, 1358.00, 297.00
10.06, 0.08, -0.06, 0.92, 5420.00, 257.00, 1007.00
10.09, -0.32, -0.18, 1.39, -2466.00, -1392.00, 143.00
10.13, 0.14, -0.21, 0.71, -2710.00, -1425.00, -1206.00
10.16, 0.00, -0.14, 1.01, -4046.00, -553.00, 817.00
10.19, -0.03, -0.31, 1.11, -7551.00, -985.00, -180.00
10.23, 1.24, -1.59, 2.00, -5007.00, 15197.00, -2123.00
10.26, -0.78, -0.24, 1.75, 1570.00, -2982.00, 3684.00
10.29, -0.02, -0.37, 1.35, 3861.00, 173.00, 2499.00
10.33, -0.03, 0.00, 0.99, 9281.00, -1044.00, 1583.00
10.36, -0.41, 0.32, 1.29, 3592.00, -940.00, -2470.00
10.40, 0.09, 0.05, 1.05, 9437.00, -2361.00, -1340.00
10.43, -0.36, 0.05, 0.91, 10576.00, -4124.00, -391.00
10.46, 0.29, 0.44, 0.36, 5095.00, -3818.00, -5484.00
10.49, 0.14, 0.32, 0.63, -4420.00, 1914.00, -2264.00
10.53, -0.10, 0.83, 0.94, -32336.00, 1806.00, -402.00
10.56, -0.28, 0.02, 1.33, 2299.00, 1912.00, -2850.00
10.59, 0.18, -0.27, 0.90, 4873.00, 2836.00, -3920.00
10.63, 0.12, -0.30, 0.90, 11779.00, -2879.00, -4198.00
10.66, -0.14, -0.06, 1.49, 13536.00, -5903.00, -7258.00
10.70, 0.06, 0.39, 1.39, 8275.00, 2150.00, -887.00
10.73, 0.40, 0.24, 1.29, 14567.00, -9416.00, 2005.00
10.76, -0.29, -0.08, 1.05, 18403.00, -26351.00, -6796.00
10.79, 0.62, -0.01, 0.90, -13872.00, -32768.00, 16425.00
10.83, 2.00, -0.71, -0.22, -2464.00, -32768.00, 2163.00
10.86, 0.14, 0.19, 0.24, 7728.00, 1910.00, -10673.00
10.89, 0.13, -0.03, 0.39, -3517.00, 16089.00, -15479.00
10.93, 0.44, 0.13, 0.92, -3513.00, -1302.00, 489.00
10.96, 0.62, -0.04, 1.01, 421.00, -1671.00, -1737.00
11.00, 0.40, 0.65, 1.28, 5983.00, -6987.00, -5899.00
11.03, 0.67, 0.38, 1.16, 7207.00, -12800.00, -4071.00
11.06, 0.45, 0.38, 1.10, 5670.00, -10441.00, -19608.00
11.09, 0.24, 0.04, 1.53, 8527.00, -1403.00, -27432.00
11.13, 0.72, 0.18, 0.81, 13505.00, 18871.00, -18808.00
11.16, 0.23, 0.20, 0.87, 14307.00, 23420.00, -15672.00
11.19, 0.32, 0.04, 0.60, 15176.00, 15813.00, -22456.00
11.23, 0.48, -0.02, -0.08, -15406.00, -10274.00, -6262.00
11.26, 0.67, 0.20, -0.02, -25430.00, -14656.00, 671.00
11.29, 0.40, -0.18, 0.01, -22916.00, 9203.00, -17791.00
11.33, 0.31, 0.71, -0.03, 2613.00, 2868.00, -7602.00
11.36, -0.31, 1.33, 0.76, -31755.00, 12246.00, 22600.00
11.40, -0.06, -0.03, 0.69, -32768.00, 17547.00, -15153.00
11.43, 0.30, -1.14, -0.04, -32768.00, 32767.00, -24388.00
11.46, -0.63, -0.44, 1.17, -2608.00, 32767.00, -7472.00
11.49, -1.46, -0.07, 1.14, -10081.00, 31851.00, 12259.00
11.53, -0.97, -0.36, 0.72, -20256.00, -1058.00, 9329.00
11.56, -0.65, -0.39, 0.62, -6145.00, 5879.00, 6094.00
11.59, -0.71, -0.39, 0.60, 4563.00, 13339.00, 14759.00
11.63, -0.89, -0.15, 0.69, -988.00, 11479.00, 23894.00
11.66, -0.79, 0.12, 0.63, -5097.00, 6654.00, 16416.00
11.69, -0.76, -0.03, 0.54, -2341.00, -1950.00, 6059.00
11.73, -0.82, -0.07, 0.66, -5164.00, -8420.00, 6739.00
11.76, -0.84, 0.13, 0.78, -5761.00, -11865.00, 7209.00
11.79, -0.74, 0.07, 0.84, -7937.00, -11732.00, 8225.00
11.82, -0.64, -0.12, 0.61, -9284.00, -16881.00, 8141.00
11.86, -0.50, -0.01, 0.61, -6623.00, -22272.00, 15629.00
11.89, -0.31, -0.09, 0.69, -660.00, -13025.00, 6946.00
11.93, -0.38, -0.08, 0.81, -6071.00, -3801.00, 7645.00
11.96, -0.45, -0.09, 0.75, -4691.00, -10675.00, 9794.00
11.99, -0.39, -0.16, 0.67, -1786.00, -18946.00, 9360.00
12.02, -0.14, -0.04, 0.76, -315.00, -14088.00, 1444.00
12.06, -0.05, -0.18, 0.63, 1356.00, 1729.00, -1511.00
12.09, -0.36, -0.12, 0.46, 4428.00, 19674.00, 4079.00
12.13, -0.70, -0.00, 0.55, 8391.00, 32767.00, 6389.00
