Backpack Acceleration Sensor, Human Sensor Module
time, accX, accY, accZ, gyX, gyY, gyZ
16.89, 0.04, 0.03, 1.17, 3118.00, -592.00, -4457.00
16.93, 0.22, -0.03, 0.99, -2111.00, -866.00, -3463.00
16.98, 0.11, -0.45, 1.18, -5512.00, -3423.00, -6109.00
17.02, 0.11, -0.23, 0.88, 1097.00, -3750.00, -1920.00
17.07, 0.04, -0.04, 1.08, 5386.00, 1519.00, 145.00
17.11, -0.21, -0.42, 1.01, 7948.00, 7371.00, -754.00
17.15, 0.16, -0.36, 1.24, 1485.00, -510.00, -4723.00
17.20, 0.16, -0.05, 0.86, 3567.00, 3095.00, -1690.00
17.24, 0.42, 0.11, 0.89, 847.00, 5768.00, -111.00
17.29, 0.14, -0.10, 0.92, -1123.00, 4722.00, 650.00
17.33, 0.25, -0.30, 0.84, 2745.00, 5483.00, 3308.00
17.37, -0.08, 0.05, 1.20, 4562.00, 3845.00, 6698.00
17.42, -0.10, -0.05, 1.06, 1961.00, -276.00, 1214.00
17.46, 0.25, -0.24, 0.98, 3050.00, 678.00, -5362.00
17.50, 0.27, 0.04, 0.82, 3071.00, 3826.00, -6554.00
17.55, -0.51, 0.15, 1.55, 1508.00, 5289.00, 699.00
17.59, 0.02, -0.12, 0.94, -6929.00, 1784.00, -887.00
17.64, -0.14, -0.17, 0.71, -4547.00, -5740.00, -651.00
17.68, 0.17, -0.11, 1.09, 1462.00, -3148.00, 1464.00
17.73, 0.24, -0.06, 1.04, 622.00, -872.00, 501.00
17.77, -0.04, -0.05, 1.03, -3533.00, -4392.00, 1449.00
17.83, 0.22, -0.06, 1.03, -2189.00, -1396.00, 1346.00
17.86, 0.26, -0.32, 0.94, 12681.00, 1126.00, -92.00
17.91, -0.07, -0.49, 1.07, 5028.00, -36.00, 381.00
17.95, 0.11, 0.10, 1.09, 3802.00, 2610.00, 28.00
17.99, 0.02, 0.08, 1.03, -1712.00, 951.00, -442.00
18.03, 0.31, 0.19, 1.00, -8279.00, -883.00, 118.00
18.07, 0.32, -0.31, 0.94, 1175.00, 525.00, 60.00
18.11, 0.02, -0.14, 0.99, 107.00, 982.00, -444.00
18.16, 0.19, -0.38, 0.23, 3920.00, 3101.00, -802.00
18.20, 0.08, -0.08, 1.78, 1987.00, 3912.00, -2472.00
18.25, -0.09, -0.20, 1.00, 3256.00, -758.00, 138.00
18.29, 0.30, 0.15, 0.96, 306.00, 847.00, -1290.00
18.33, -0.07, -0.09, 1.08, -367.00, 1918.00, -129.00
18.37, 0.08, 0.02, 1.03, -331.00, -323.00, 670.00
18.42, -0.04, -0.30, 1.07, 3895.00, -721.00, -76.00
18.46, 1.39, -0.18, 0.29, 7286.00, 11532.00, 2256.00
18.50, -0.62, 0.02, 1.47, -3097.00, -4429.00, 2042.00
18.55, 0.31, -0.83, 0.85, -450.00, 3494.00, -112.00
18.59, 0.10, 0.04, 1.01, -5491.00, 9052.00, -6234.00
18.64, -0.09, -0.28, 0.94, -5530.00, 8810.00, -12101.00
18.69, 0.00, -0.27, 1.32, -318.00, 5551.00, -9570.00
18.73, -0.19, -0.23, 1.08, 368.00, 2632.00, -105.00
18.77, -0.03, -0.26, 1.00, 3137.00, 641.00, 2348.00
18.82, -0.09, -0.21, 1.09, 4109.00, -2553.00, 2241.00
18.86, -0.15, 0.15, 0.96, -3844.00, -7897.00, 2037.00
18.91, 0.04, -0.28, 0.99, 1253.00, 2914.00, -2836.00
18.95, 0.17, -0.28, 0.83, 8333.00, 8843.00, -3662.00
19.00, 0.25, 0.09, 1.21, 8509.00, 3679.00, -1935.00
19.04, -0.33, 0.15, 1.05, 2363.00, 483.00, 1098.00
19.09, 0.01, -0.06, 1.07, -3928.00, -1395.00, 1340.00
19.13, -0.28, -0.07, 0.92, -1309.00, -4599.00, 2290.00
19.18, -0.13, 0.01, 1.28, -2932.00, -2294.00, -241.00
19.22, 0.08, -0.15, 0.97, -2881.00, -621.00, -58.00
19.27, -0.10, -0.03, 1.09, -30.00, 195.00, -89.00
19.31, -0.04, -0.31, 0.96, 555.00, -544.00, 689.00
19.35, -0.12, -0.18, 1.07, 3388.00, 72.00, 393.00
19.39, -0.06, 0.02, 1.07, 4051.00, 1136.00, 1987.00
19.44, -0.10, 0.17, 1.02, 385.00, -514.00, 254.00
19.48, -0.11, 0.00, 1.06, -4041.00, -37.00, -766.00
19.53, -0.03, -0.26, 1.03, -2684.00, -3120.00, -94.00
19.57, 0.12, -0.31, 0.96, 1093.00, -993.00, 581.00
19.61, 0.15, -0.09, 1.22, 2717.00, 1494.00, 344.00
19.65, -0.01, -0.09, 1.05, 4142.00, 1550.00, 900.00
19.70, -0.08, -0.01, 1.09, -1286.00, 577.00, -340.00
19.74, 0.35, -0.13, 0.89, 413.00, 3342.00, -4262.00
19.79, 0.00, -0.21, 1.23, -1763.00, 5885.00, -5253.00
19.83, -0.39, -0.39, 0.92, 3939.00, 5075.00, 1129.00
19.88, -0.26, 0.14, 1.19, 3172.00, -1906.00, 1875.00
19.92, 0.11, -0.12, 1.15, 288.00, -899.00, 4835.00
19.96, -0.17, -0.00, 1.07, -2119.00, -2224.00, 5717.00
20.01, -0.01, -0.13, 1.02, -3601.00, -2270.00, 2315.00
20.06, -0.18, -0.24, 1.07, -187.00, -218.00, -1411.00
20.10, -0.09, -0.22, 1.07, 1092.00, -616.00, 329.00
20.15, -0.07, -0.19, 1.10, 2839.00, 318.00, 1200.00
20.19, -0.06, -0.09, 1.05, 2343.00, 328.00, 47.00
20.23, -0.06, -0.12, 1.07, -182.00, -168.00, -81.00
20.28, -0.04, -0.18, 1.03, 112.00, 74.00, -36.00
20.32, -0.05, -0.17, 1.06, 843.00, -29.00, 19.00
20.36, -0.06, -0.11, 1.06, 302.00, 188.00, 55.00
20.40, -0.00, -0.11, 1.03, 129.00, 491.00, 121.00
20.44, -0.09, -0.17, 1.04, -255.00, -568.00, 392.00
20.48, -0.03, -0.21, 1.05, 485.00, 323.00, -85.00
20.52, -0.07, -0.15, 1.05, 1485.00, 174.00, 84.00
20.57, -0.04, -0.11, 1.06, 1341.00, 96.00, 125.00
20.61, -0.06, -0.15, 1.05, 159.00, -10.00, -3.00
20.65, -0.04, -0.17, 1.04, 504.00, 130.00, 23.00
20.69, -0.06, -0.12, 1.01, 458.00, 161.00, 877.00
20.73, 0.07, -0.13, 1.02, 2232.00, -78.00, 427.00
20.77, -0.06, 0.04, 1.08, -627.00, 1013.00, -992.00
20.82, -0.08, -0.10, 1.08, -2440.00, 1248.00, -724.00
20.86, 0.01, -0.21, 1.00, -1207.00, 1843.00, -1571.00
20.91, -0.13, -0.17, 1.03, 276.00, 1132.00, -2353.00
20.95, 0.01, -0.11, 1.19, 578.00, 277.00, -2364.00
21.00, -0.14, -0.14, 1.01, 105.00, -1.00, -171.00
21.04, -0.02, -0.17, 1.05, 104.00, -305.00, 316.00
21.08, -0.08, -0.19, 1.03, 1918.00, 715.00, 432.00
21.12, 0.05, -0.16, 1.11, 1503.00, 1990.00, 1698.00
21.17, -0.04, -0.18, 1.04, 1023.00, 3943.00, 1897.00
21.21, -0.21, -0.18, 0.89, 2172.00, 2515.00, 1129.00
21.25, 0.30, -0.13, 1.19, 670.00, 2156.00, 3309.00
21.30, -0.22, 0.05, 1.02, -1237.00, 4401.00, 70.00
21.34, -0.46, -0.23, 0.88, -524.00, -1070.00, -917.00
21.39, -0.03, -0.12, 1.07, 510.00, -1220.00, -651.00
21.43, -0.10, -0.20, 1.01, -1618.00, -1731.00, -2610.00
21.48, -0.16, -0.25, 1.05, -594.00, -5470.00, -292.00
21.52, 0.16, -0.24, 1.08, 123.00, -3558.00, -141.00
21.57, 0.12, -0.26, 1.06, 1830.00, -436.00, 706.00
21.61, -0.25, -0.02, 1.06, 252.00, -220.00, -1267.00
21.65, -0.03, -0.23, 1.10, -2850.00, 264.00, -3587.00
21.70, 0.11, -0.34, 1.05, -1520.00, 870.00, 921.00
21.74, -0.04, -0.28, 1.01, 3825.00, 2291.00, 2626.00
21.79, -0.05, -0.22, 1.06, 5987.00, 1534.00, 3252.00
21.83, -0.08, 0.10, 1.05, 1796.00, 116.00, 1716.00
21.88, -0.21, 0.00, 1.05, -1712.00, -1127.00, -1935.00
21.92, 0.09, -0.30, 1.17, -916.00, -1354.00, 418.00
21.97, -0.03, -0.30, 1.05, 1530.00, 753.00, -82.00
22.01, -0.08, -0.14, 0.99, 1573.00, 806.00, 17.00
22.05, -0.12, -0.24, 1.04, 2747.00, -710.00, 791.00
22.09, 0.06, 0.04, 0.98, 1972.00, -99.00, 241.00
22.13, 0.06, -0.21, 1.07, 1350.00, 2398.00, 1467.00
22.18, -0.13, -0.17, 0.98, 3241.00, 909.00, 353.00
22.22, 0.11, -0.17, 1.01, 485.00, 1386.00, -609.00
22.26, -0.36, -0.15, 1.17, 458.00, -477.00, 696.00
22.31, -0.18, -0.08, 1.07, 1154.00, -2384.00, -2374.00
22.35, 0.04, 0.24, 1.06, -4426.00, -2347.00, -8885.00
22.40, 0.14, -0.10, 0.92, -6903.00, 642.00, -7260.00
22.45, -0.29, -0.31, 1.23, -1653.00, 8352.00, -3176.00
22.49, -0.43, -0.37, 0.81, 97.00, 42.00, -2267.00
22.53, 0.02, -0.50, 0.92, 1600.00, -1608.00, 3362.00
22.58, -0.20, -0.07, 1.10, 4153.00, 2852.00, 1708.00
22.62, -0.22, -0.06, 0.95, 1195.00, 930.00, -531.00
22.67, -0.20, -0.09, 1.07, -1587.00, -1985.00, -1845.00
22.71, -0.20, -0.33, 0.99, -451.00, -2555.00, -384.00
22.76, 0.09, -0.33, 1.09, 1854.00, -933.00, -579.00
22.80, 0.04, -0.29, 0.89, -598.00, -1149.00, -1584.00
22.85, 0.15, -0.36, 1.10, 974.00, 429.00, -2903.00
22.89, 0.19, -0.18, 0.98, 5.00, 4979.00, -1537.00
22.93, -0.22, -0.43, 0.96, 2644.00, 2836.00, -4465.00
22.98, -0.31, -0.31, 0.95, 5789.00, 744.00, -1684.00
23.02, -0.00, -0.17, 1.02, 3958.00, -943.00, 3605.00
23.07, -0.01, -0.23, 1.13, 2381.00, -1070.00, 1763.00
23.11, -0.05, 0.02, 1.05, 3008.00, 5560.00, -1879.00
23.16, -0.30, -0.07, 1.03, 1481.00, 2931.00, 47.00
23.20, -0.38, -0.03, 0.91, 2068.00, 808.00, -850.00
23.25, -0.02, 0.06, 1.06, -460.00, -542.00, -3035.00
23.29, -0.43, -0.01, 0.97, -3593.00, -5259.00, -690.00
23.34, -0.15, -0.22, 1.06, -3879.00, -7953.00, -487.00
23.38, 0.20, -0.71, 0.97, -39.00, -4374.00, 6891.00
23.43, -0.18, -0.13, 1.07, -212.00, -581.00, -3433.00
23.48, 0.04, -0.21, 0.92, 275.00, 1062.00, -2089.00
23.52, -0.16, -0.31, 0.96, 2750.00, 3471.00, -1372.00
23.56, -0.46, -0.50, 1.00, 6393.00, -5361.00, 8504.00
23.61, 0.24, 0.24, 0.88, 6217.00, 31.00, 23234.00
23.65, -0.05, -0.14, 1.05, 2692.00, 704.00, 21211.00
23.69, 0.13, 0.07, 0.97, 8746.00, -4912.00, 8431.00
23.74, 0.59, 0.21, 0.90, 3388.00, -237.00, 2551.00
23.78, 0.78, -0.04, 0.97, 97.00, 14173.00, -14505.00
23.82, -0.23, -0.09, 1.33, 641.00, 6802.00, -30018.00
23.87, -0.52, 0.35, 0.87, -7030.00, 3798.00, -11621.00
23.92, -0.08, -0.41, 0.61, -583.00, 1104.00, -3413.00
23.99, 0.10, -0.08, 0.94, 2083.00, 5379.00, 788.00
24.01, -0.30, 0.14, 1.05, -302.00, 4199.00, 3504.00
24.05, -0.28, 0.17, 0.93, -2810.00, -1328.00, -1245.00
24.10, -0.13, 0.09, 1.11, -7508.00, -5303.00, -2471.00
24.24, -0.39, 0.20, 1.07, -4722.00, -4551.00, -1912.00
24.26, -0.15, -0.57, 1.02, -419.00, -3188.00, -6438.00
24.32, -0.21, -0.28, 1.14, 3580.00, -4755.00, -9889.00
24.36, -0.05, -0.14, 1.11, 7305.00, -8159.00, -10816.00
24.40, -0.16, -0.15, 1.20, -303.00, -6095.00, -16604.00
24.44, 0.13, 0.15, 1.09, 1018.00, -7067.00, -12315.00
24.47, 0.29, 0.10, 1.19, -4912.00, -7335.00, -10025.00
24.52, 0.45, 0.11, 1.06, -10386.00, 8385.00, 1795.00
24.57, 0.06, -0.37, 1.11, -9394.00, 15872.00, 7085.00
24.61, -0.13, -0.27, 1.21, 611.00, 15340.00, 8198.00
24.67, -0.11, -0.29, 1.19, 6962.00, 9212.00, 5282.00
24.70, 0.00, -0.06, 1.26, 10246.00, 5511.00, 1721.00
24.75, 0.01, -0.51, 1.43, 10955.00, 1028.00, 764.00
24.79, 0.41, -0.22, 1.01, 16221.00, 8076.00, -1453.00
24.84, 0.05, -0.06, 1.17, 12900.00, 11813.00, 969.00
24.88, 0.07, -0.16, 1.16, 7484.00, 11889.00, 5318.00
24.92, -0.16, -0.06, 1.21, 820.00, 8739.00, 8208.00
24.97, -0.02, -0.29, 1.42, -836.00, 4107.00, 7352.00
25.01, -0.21, -0.29, 1.60, -459.00, -1755.00, 5084.00
25.06, 0.09, -0.20, 1.39, -2983.00, -6273.00, 6161.00
25.10, -0.03, -0.31, 1.40, 363.00, -5691.00, 7594.00
25.15, -0.14, -0.27, 1.42, -312.00, -7549.00, 6111.00
25.19, -0.05, -0.24, 1.24, -1291.00, -6630.00, 4177.00
25.24, -0.07, -0.18, 1.18, -692.00, -5635.00, 2126.00
25.29, -0.19, -0.15, 1.03, 2228.00, -7108.00, 233.00
25.33, -0.19, -0.04, 0.96, 822.00, -11431.00, 390.00
25.38, -0.16, -0.13, 0.93, -1025.00, -13344.00, 531.00
25.42, 0.00, -0.23, 0.88, -10581.00, -9021.00, 1524.00
25.47, 0.01, 0.05, 1.02, -10852.00, -2993.00, 2865.00
25.52, 0.10, -0.09, 0.95, -14840.00, 4174.00, 4111.00
25.56, 0.04, -0.26, 0.95, -10635.00, 8703.00, 4444.00
25.61, -0.10, -0.18, 0.78, -6702.00, 6251.00, 5579.00
25.65, -0.05, -0.09, 0.63, -2892.00, 2602.00, 8009.00
25.70, 0.02, 0.06, 0.52, -4972.00, 1710.00, 10561.00
25.74, 0.03, 0.03, 0.56, -7851.00, 2974.00, 10834.00
25.79, 0.10, -0.18, 0.82, -4626.00, 7290.00, 9707.00
25.83, 0.07, -0.16, 0.94, -941.00, 9464.00, 11775.00
25.88, 0.07, -0.28, 0.94, 1994.00, 10088.00, 14071.00
25.93, -0.03, -0.28, 0.94, 8667.00, 8929.00, 12726.00
25.97, -0.11, -0.33, 0.92, 15869.00, 85.00, 1561.00
26.01, -0.10, -0.19, 0.96, 20971.00, -1725.00, -2712.00
26.06, -0.07, 0.12, 1.10, 12915.00, -1711.00, -3533.00
26.11, -0.04, -0.02, 1.13, 4867.00, -1082.00, -2098.00
26.16, -0.16, -0.18, 1.09, -1733.00, -3516.00, -5824.00
26.20, -0.23, -0.12, 1.18, 31.00, -7745.00, -6233.00
26.25, -0.19, -0.15, 1.07, 596.00, -11947.00, -5005.00
26.29, -0.09, -0.15, 1.08, 5201.00, -12784.00, -2548.00
26.34, 0.08, -0.06, 0.84, 776.00, -6048.00, 1372.00
26.39, 0.03, -0.08, 0.85, -211.00, 1579.00, 1823.00
26.43, -0.03, -0.07, 0.95, 572.00, 5253.00, 1679.00
26.47, -0.15, -0.10, 1.07, 5454.00, 3963.00, 1523.00
26.52, -0.15, -0.11, 1.14, 3165.00, 139.00, 2138.00
26.56, -0.12, -0.08, 1.11, 2611.00, -597.00, 1597.00
26.61, -0.09, -0.06, 1.16, -1098.00, -1473.00, 598.00
26.65, -0.13, -0.09, 1.18, -4345.00, 992.00, -79.00
26.70, -0.08, -0.19, 1.04, -4953.00, 1944.00, -1098.00
26.75, -0.18, -0.15, 1.09, -2867.00, 745.00, -1463.00
26.79, -0.18, -0.17, 0.94, -2603.00, -2424.00, -1158.00
26.84, -0.11, -0.12, 0.92, -2272.00, -3758.00, 886.00
26.88, -0.09, -0.16, 0.99, -1690.00, -2200.00, -777.00
26.93, -0.10, -0.18, 1.04, -901.00, -627.00, -2306.00
26.97, -0.09, -0.22, 1.08, 1770.00, 1058.00, -2354.00
27.02, -0.08, -0.20, 1.06, 4562.00, 2778.00, 1141.00
27.06, -0.09, -0.11, 1.03, 4194.00, 2874.00, 3906.00
27.11, -0.08, -0.14, 1.00, 3116.00, 2836.00, 5899.00
27.15, -0.15, -0.16, 1.11, 1336.00, 1951.00, 4806.00
27.20, -0.12, -0.16, 1.09, 2071.00, 1667.00, 3343.00
27.24, -0.09, -0.15, 1.08, 1844.00, 1281.00, 2150.00
27.29, -0.07, -0.16, 1.06, 1983.00, 1001.00, 926.00
27.33, -0.08, -0.12, 1.05, 1448.00, -328.00, -38.00
27.38, -0.10, -0.16, 1.07, 948.00, -666.00, -771.00
27.42, -0.08, -0.13, 1.03, 615.00, -709.00, -1155.00
27.46, -0.06, -0.15, 1.03, 670.00, -1488.00, -622.00
27.51, -0.09, -0.13, 1.03, 195.00, -1483.00, 71.00
27.55, -0.08, -0.16, 1.03, 24.00, -963.00, 522.00
27.60, -0.07, -0.12, 1.08, -732.00, -214.00, 636.00
27.64, -0.08, -0.15, 1.03, -462.00, 1558.00, -689.00
27.68, -0.10, -0.17, 1.07, 12.00, 1479.00, -1342.00
27.72, -0.10, -0.16, 1.07, 170.00, 1005.00, -1380.00
27.77, -0.13, -0.20, 1.11, 1470.00, 89.00, -1286.00
27.81, -0.07, -0.19, 1.16, 2201.00, -584.00, -1193.00
27.86, -0.04, -0.10, 1.13, 1449.00, 1164.00, -2886.00
27.91, -0.06, -0.17, 1.10, 1011.00, 2497.00, -5556.00
27.95, -0.10, -0.03, 1.08, -980.00, 3054.00, -6785.00
28.00, -0.12, -0.09, 0.99, -2402.00, 2038.00, -5081.00
28.05, -0.11, -0.11, 0.99, -2217.00, 510.00, -2714.00
28.09, -0.09, -0.17, 0.99, -398.00, -508.00, -561.00
28.13, -0.10, -0.15, 1.02, 1447.00, -936.00, 854.00
28.18, -0.06, -0.17, 1.02, 3612.00, -705.00, 558.00
28.22, -0.10, -0.11, 1.07, 3346.00, -289.00, -287.00
28.27, -0.11, -0.15, 1.11, 2490.00, -183.00, -1049.00
