Backpack Acceleration Sensor, Human Sensor Module
time, accX, accY, accZ, gyX, gyY, gyZ
2.24, 0.60, -0.63, 0.80, -4551.00, 16215.00, -6362.00
2.27, 0.78, -0.59, 1.03, -3851.00, 14818.00, -11091.00
2.31, 1.26, -0.66, 0.98, 601.00, 19632.00, -11288.00
2.34, 0.81, -0.74, 1.09, -1131.00, 12392.00, -7496.00
2.37, 0.53, -0.81, 0.71, -2278.00, 14991.00, -2579.00
2.40, 0.63, -0.71, 0.75, -8802.00, 12062.00, 3259.00
2.45, 0.53, -0.86, 0.42, -11057.00, 2687.00, 4494.00
2.47, 0.29, -0.74, 0.49, -8538.00, -1489.00, 6061.00
2.50, -0.04, -0.74, 0.53, -3967.00, -1767.00, 9936.00
2.54, -0.02, -0.74, 0.31, 2230.00, -473.00, 10721.00
2.57, 0.01, -0.57, 0.74, 1746.00, 2637.00, 8074.00
2.60, 0.01, -0.59, 0.37, 2825.00, 2078.00, 4853.00
2.64, 0.02, -0.53, 0.36, 3633.00, 3091.00, 1742.00
2.67, 0.14, -0.38, 0.49, 5306.00, 2192.00, 855.00
2.70, 0.15, -0.42, 0.53, 9361.00, -183.00, -1134.00
2.74, -0.18, -0.43, 0.64, 12590.00, 4262.00, -3555.00
2.77, -0.16, -0.65, 0.60, 16661.00, 2046.00, -318.00
2.80, -0.05, -0.39, 0.66, 16834.00, 186.00, -5571.00
2.84, -0.12, -0.35, 0.46, 11109.00, -2000.00, -8192.00
2.87, -0.02, -0.34, -0.10, 15452.00, -6878.00, -10294.00
2.90, -0.01, 0.18, 0.25, 1994.00, -2562.00, -15451.00
2.94, 0.21, -0.00, 1.54, -11174.00, 6184.00, -11879.00
2.97, 0.52, -0.32, 2.00, -1717.00, 19283.00, -8360.00
3.00, 0.59, -0.41, 1.29, 9331.00, 12168.00, -11832.00
3.04, 0.41, -0.31, 0.80, 14665.00, 5661.00, -17613.00
3.07, 0.35, -0.43, 0.88, 21426.00, -1798.00, -10380.00
3.10, 0.27, -0.53, 1.25, 12247.00, -1547.00, -8233.00
3.14, 0.05, -0.45, 1.29, -4325.00, 266.00, -1158.00
3.17, 0.10, -0.26, 0.98, -9707.00, 3014.00, 4158.00
3.20, 0.04, -0.17, 0.92, -10129.00, 4432.00, 7944.00
3.24, 0.11, -0.16, 0.90, -7371.00, 4456.00, 6405.00
3.27, 0.17, -0.17, 1.09, -5129.00, 2069.00, 2448.00
3.30, 0.16, -0.16, 1.12, -2283.00, -1139.00, -1086.00
3.34, 0.03, -0.14, 0.97, 177.00, -2126.00, -2422.00
3.37, -0.19, -0.08, 0.83, 1558.00, 550.00, -1932.00
3.41, -0.03, -0.07, 0.94, 4058.00, 1878.00, -2607.00
3.44, -0.01, -0.16, 0.95, 4480.00, -56.00, -3145.00
3.47, 0.03, -0.19, 0.87, 4227.00, -2145.00, -6728.00
3.50, 0.07, -0.18, 0.98, 4257.00, -1148.00, -6301.00
3.54, 0.21, -0.25, 1.02, 2859.00, 1782.00, -5784.00
3.57, 0.30, -0.22, 1.05, -982.00, 2083.00, -2279.00
3.60, 0.22, -0.14, 1.01, -4066.00, 1372.00, 1384.00
3.64, 0.10, -0.09, 1.01, -4320.00, 1562.00, 1157.00
3.67, -0.07, -0.15, 0.99, -1219.00, 949.00, 185.00
3.71, -0.07, -0.20, 0.92, 189.00, -125.00, -2534.00
3.74, 0.02, -0.39, 1.07, -577.00, -1937.00, -11449.00
3.77, -0.32, -0.16, 1.04, -8709.00, -7069.00, -24107.00
3.80, 0.19, 0.14, 1.02, -11352.00, -9399.00, -20091.00
3.84, 0.38, 0.35, 1.15, 84.00, -1570.00, -2647.00
3.87, 0.62, 0.05, 1.16, 13635.00, -4657.00, -2104.00
3.90, 0.68, -1.36, 0.78, 25699.00, -4025.00, 7169.00
3.94, 0.49, -0.60, 1.02, 721.00, -2042.00, 19480.00
3.97, 0.51, -0.27, 1.02, -8410.00, -6209.00, 23582.00
4.00, 0.42, -0.14, 1.02, -6199.00, -14832.00, 21880.00
4.04, 0.18, -0.12, 0.84, -348.00, -17621.00, 19753.00
4.07, -0.10, -0.08, 0.80, 2884.00, -6844.00, 18522.00
4.10, -0.09, -0.18, 0.63, 7948.00, 1640.00, 12210.00
4.13, -0.15, -0.49, 0.56, 3173.00, 10292.00, 3543.00
4.17, 0.15, -0.58, 1.40, -10515.00, 10243.00, -3228.00
4.20, 0.31, -0.44, 0.95, -12857.00, 5704.00, 3603.00
4.24, 0.12, -0.55, 1.06, -7348.00, 3710.00, 2168.00
4.27, 0.09, -0.61, 0.87, -3811.00, 3068.00, -1273.00
4.30, 0.25, -0.27, 0.83, -3474.00, 1846.00, 2131.00
4.34, 0.20, -0.40, 1.03, -2244.00, 1999.00, 1758.00
4.37, 0.12, -0.34, 0.89, -1432.00, -887.00, 4186.00
4.41, 0.04, -0.24, 0.81, 1237.00, -282.00, 5608.00
4.43, 0.02, -0.21, 0.77, 4694.00, 575.00, 5431.00
4.47, 0.04, -0.33, 0.87, 8420.00, 80.00, 4672.00
4.50, 0.12, -0.39, 0.93, 7851.00, -356.00, 458.00
4.53, 0.10, -0.40, 0.91, 6620.00, -1447.00, -4241.00
4.57, 0.14, -0.43, 0.89, 6238.00, -1857.00, -7443.00
4.60, 0.19, -0.44, 0.94, 4284.00, -815.00, -8322.00
4.63, 0.20, -0.43, 0.95, 2465.00, -30.00, -6017.00
4.67, 0.12, -0.41, 0.99, 173.00, 457.00, -115.00
4.70, 0.10, -0.36, 0.98, -1410.00, 2425.00, 1977.00
4.73, 0.10, -0.36, 0.99, -1423.00, 3644.00, 243.00
4.77, 0.15, -0.38, 1.02, -1416.00, 2178.00, -3511.00
4.80, 0.21, -0.40, 1.01, -2831.00, -616.00, -7233.00
4.83, 0.25, -0.37, 0.97, -3773.00, -1344.00, -8040.00
4.87, 0.30, -0.32, 0.93, -3592.00, -396.00, -5263.00
4.90, 0.32, -0.29, 0.89, -2821.00, 801.00, -926.00
4.93, 0.30, -0.27, 0.92, -1717.00, 1081.00, 3620.00
4.98, 0.24, -0.23, 1.03, -2684.00, 1596.00, 7388.00
5.00, 0.18, -0.20, 1.03, -3070.00, 1340.00, 7823.00
5.03, 0.13, -0.18, 0.98, -2285.00, -139.00, 6419.00
5.07, 0.10, -0.19, 0.89, -551.00, -1757.00, 2977.00
5.10, 0.15, -0.18, 0.89, 1030.00, -2342.00, 346.00
5.13, 0.21, -0.20, 0.89, 2963.00, -1971.00, -323.00
5.17, 0.27, -0.27, 0.92, 4612.00, -601.00, 207.00
5.20, 0.27, -0.34, 0.96, 6054.00, 317.00, 397.00
5.23, 0.21, -0.35, 0.95, 6070.00, 45.00, 230.00
5.27, 0.15, -0.39, 0.88, 4051.00, -446.00, -696.00
5.30, 0.13, -0.41, 0.92, 1761.00, -30.00, -1554.00
5.34, 0.10, -0.38, 0.95, -150.00, 1033.00, -1140.00
5.37, 0.04, -0.33, 0.91, -1032.00, 1990.00, 106.00
5.40, -0.03, -0.30, 0.87, -457.00, 2714.00, 1372.00
5.43, -0.06, -0.40, 1.00, 334.00, 3200.00, 1620.00
5.47, -0.03, -0.49, 1.16, 139.00, 3200.00, -671.00
5.50, 0.07, -0.47, 0.97, -1085.00, -148.00, -5355.00
5.53, 0.18, -0.37, 0.83, -2512.00, -4055.00, -9054.00
5.57, 0.29, -0.25, 0.94, -3529.00, -4309.00, -7686.00
5.60, 0.30, -0.17, 0.94, -2169.00, -912.00, -2788.00
5.64, 0.19, -0.17, 0.83, 1720.00, 784.00, 2456.00
5.67, 0.11, -0.26, 0.81, 2825.00, 393.00, 3626.00
5.70, 0.08, -0.37, 0.93, 2147.00, 293.00, 1607.00
5.73, 0.11, -0.41, 1.03, 1395.00, 391.00, -2129.00
5.77, 0.19, -0.37, 1.04, 352.00, 239.00, -3257.00
5.80, 0.16, -0.28, 0.98, -635.00, 252.00, -803.00
5.83, 0.12, -0.24, 0.94, -271.00, 938.00, 925.00
5.86, 0.11, -0.28, 0.94, 939.00, 926.00, -447.00
5.90, 0.17, -0.31, 0.98, 515.00, 53.00, -2468.00
5.93, 0.21, -0.28, 0.97, -186.00, -80.00, -2161.00
5.97, 0.23, -0.25, 0.90, 243.00, 813.00, 382.00
6.00, 0.23, -0.25, 0.94, 1212.00, 1519.00, 2336.00
6.03, 0.22, -0.28, 0.97, 1587.00, 1320.00, 3261.00
6.07, 0.19, -0.31, 0.96, 1238.00, 522.00, 3111.00
6.10, 0.18, -0.32, 1.00, 124.00, -65.00, 2811.00
6.13, 0.14, -0.30, 0.99, -806.00, -585.00, 2863.00
6.17, 0.12, -0.26, 0.95, -990.00, -957.00, 2087.00
6.20, 0.11, -0.25, 0.93, -1113.00, -1069.00, 1187.00
6.23, 0.13, -0.23, 0.92, -1139.00, -794.00, 724.00
6.26, 0.15, -0.22, 0.92, -294.00, -448.00, 729.00
6.30, 0.18, -0.25, 0.93, 847.00, -477.00, 910.00
6.34, 0.15, -0.28, 0.94, 1080.00, -830.00, 1038.00
6.36, 0.11, -0.30, 0.95, 754.00, -938.00, 1241.00
6.40, 0.09, -0.31, 0.97, 258.00, -825.00, 403.00
6.43, 0.09, -0.30, 0.97, 24.00, -652.00, -1001.00
6.46, 0.16, -0.30, 0.97, -190.00, -91.00, -852.00
6.50, 0.18, -0.27, 0.94, 47.00, 533.00, 293.00
6.53, 0.17, -0.26, 0.93, 250.00, 794.00, 1619.00
6.56, 0.14, -0.27, 0.96, 392.00, 618.00, 1627.00
6.60, 0.15, -0.28, 0.96, 720.00, 534.00, 989.00
6.63, 0.17, -0.29, 0.97, 876.00, 81.00, 926.00
6.66, 0.19, -0.31, 0.97, 772.00, -364.00, 1364.00
6.70, 0.15, -0.33, 0.96, 171.00, -608.00, 1672.00
6.73, 0.10, -0.33, 0.98, -775.00, -654.00, 1452.00
6.76, 0.07, -0.30, 1.01, -1601.00, -319.00, 1111.00
6.80, 0.08, -0.26, 0.93, -1896.00, -94.00, 349.00
6.83, 0.11, -0.24, 0.92, -959.00, -246.00, -490.00
6.86, 0.17, -0.26, 0.93, -452.00, -335.00, -716.00
6.90, 0.20, -0.26, 0.94, 172.00, -519.00, -626.00
6.93, 0.19, -0.28, 0.92, 1063.00, -596.00, -54.00
6.97, 0.15, -0.31, 0.95, 1177.00, -268.00, 890.00
7.00, 0.11, -0.33, 0.96, 548.00, 56.00, 1436.00
7.03, 0.09, -0.34, 0.97, -296.00, 275.00, 1190.00
7.06, 0.10, -0.31, 0.98, -868.00, 116.00, 555.00
7.10, 0.13, -0.28, 0.94, -969.00, 258.00, -356.00
7.13, 0.14, -0.27, 0.93, -415.00, 84.00, -911.00
7.16, 0.14, -0.28, 0.92, -80.00, 111.00, -837.00
7.20, 0.15, -0.27, 0.92, 379.00, 214.00, -590.00
7.23, 0.15, -0.29, 0.93, 835.00, 319.00, -181.00
7.26, 0.14, -0.30, 0.96, 1057.00, 454.00, 184.00
7.30, 0.13, -0.32, 0.95, 775.00, 637.00, 542.00
7.33, 0.12, -0.31, 0.96, 599.00, 700.00, 490.00
7.36, 0.12, -0.31, 0.97, 540.00, 678.00, 305.00
7.40, 0.12, -0.31, 0.95, 388.00, 672.00, 3.00
7.43, 0.12, -0.29, 0.95, 364.00, 751.00, -237.00
7.46, 0.13, -0.27, 0.95, 548.00, 533.00, -35.00
7.50, 0.13, -0.27, 0.94, 571.00, 376.00, 129.00
7.53, 0.14, -0.28, 0.95, 539.00, 283.00, 24.00
7.56, 0.13, -0.29, 0.95, 241.00, 146.00, -332.00
7.60, 0.12, -0.29, 0.94, -41.00, 82.00, -341.00
7.63, 0.12, -0.27, 0.95, -117.00, 83.00, -280.00
7.67, 0.11, -0.28, 0.95, 19.00, 104.00, -261.00
7.70, 0.13, -0.28, 0.96, 154.00, -23.00, -353.00
7.73, 0.10, -0.26, 0.94, 184.00, -38.00, -152.00
7.76, 0.08, -0.25, 0.93, 150.00, -105.00, -3.00
7.80, 0.08, -0.25, 0.94, 130.00, -318.00, -483.00
7.83, 0.09, -0.25, 0.95, -67.00, -485.00, -1086.00
7.86, 0.09, -0.24, 0.94, -301.00, -577.00, -1204.00
7.90, 0.09, -0.25, 0.95, -371.00, -648.00, -1470.00
7.93, 0.09, -0.27, 0.96, -369.00, -817.00, -2190.00
7.96, 0.08, -0.27, 1.00, 39.00, -918.00, -3249.00
8.00, 0.11, -0.30, 0.97, 240.00, -420.00, -3844.00
8.03, 0.15, -0.28, 0.96, 156.00, 9.00, -3774.00
8.06, 0.19, -0.27, 0.94, -151.00, -8.00, -2859.00
8.10, 0.19, -0.25, 0.93, -152.00, 83.00, -1481.00
8.13, 0.16, -0.24, 0.95, 304.00, 274.00, -491.00
8.16, 0.15, -0.26, 0.96, 582.00, 364.00, -248.00
8.19, 0.14, -0.27, 0.97, 568.00, 647.00, -135.00
8.23, 0.16, -0.27, 0.98, 509.00, 917.00, 3.00
8.26, 0.18, -0.28, 0.97, 245.00, 1181.00, 163.00
8.30, 0.20, -0.28, 0.95, 179.00, 1353.00, 753.00
8.34, 0.21, -0.24, 0.89, 41.00, 1555.00, 2316.00
8.36, 0.18, -0.20, 0.84, -686.00, 1211.00, 3153.00
8.39, 0.15, -0.20, 0.91, -1746.00, 845.00, 3071.00
8.43, 0.10, -0.25, 1.01, -864.00, 816.00, 914.00
8.46, 0.02, -0.33, 0.90, 1587.00, 974.00, -1168.00
8.50, -0.05, -0.32, 0.78, 2239.00, 1493.00, -1379.00
8.53, -0.05, -0.37, 0.84, 945.00, 1691.00, -1677.00
8.56, 0.05, -0.39, 1.10, -950.00, 2596.00, -1877.00
8.59, 0.09, -0.38, 1.04, -1523.00, 2237.00, -1605.00
8.63, 0.08, -0.42, 0.90, -892.00, 92.00, -2842.00
8.66, 0.06, -0.45, 0.91, -2466.00, -595.00, -4173.00
8.69, 0.07, -0.43, 0.94, -2397.00, 233.00, -3839.00
8.73, 0.11, -0.45, 0.96, -1111.00, 725.00, -2215.00
8.76, 0.18, -0.54, 1.07, -346.00, 722.00, -1090.00
8.79, 0.21, -0.59, 1.23, 818.00, -67.00, -1087.00
8.83, 0.12, -0.62, 1.19, 1409.00, -901.00, -761.00
8.86, 0.02, -0.58, 1.07, 158.00, -471.00, 507.00
8.89, -0.08, -0.66, 0.81, -5716.00, 922.00, 494.00
8.93, 0.11, -0.49, 0.51, -7084.00, 1118.00, -3018.00
8.96, 0.14, -0.22, 0.17, -3181.00, 1569.00, -6010.00
9.00, 0.04, -0.06, -0.14, -1950.00, 672.00, -5299.00
9.03, 0.02, 0.07, -0.18, -7793.00, -1219.00, -4133.00
9.06, 0.09, -0.30, -0.23, -8066.00, 4675.00, 1628.00
9.09, -0.26, 0.47, -0.02, -9850.00, 16340.00, 12884.00
9.13, 0.32, 0.29, 0.01, -12154.00, 6893.00, 11373.00
9.16, -0.22, 0.26, 0.31, -6051.00, -725.00, -1700.00
9.19, -0.03, 0.10, 0.11, -2658.00, -7534.00, -10345.00
9.23, 0.04, 0.36, -0.05, -341.00, -3668.00, -3972.00
9.26, 1.40, -2.00, 2.00, 32280.00, -16766.00, -4844.00
9.30, -0.93, -1.21, 2.00, 698.00, 1443.00, 1827.00
9.33, 0.27, -1.11, 1.62, 5083.00, -5911.00, 1967.00
9.36, -0.11, -1.35, 2.00, 4877.00, -500.00, -12388.00
9.39, 0.36, -0.81, 1.97, -8216.00, 1684.00, -10402.00
9.43, 1.08, -0.63, 1.18, -6066.00, 2694.00, -7282.00
9.46, 0.42, -0.52, 0.91, -1031.00, -3833.00, -1987.00
9.49, 0.12, -0.25, 0.50, 1440.00, -7045.00, 3402.00
9.53, -0.12, -0.18, 0.32, -998.00, -4760.00, 8794.00
9.56, 0.01, -0.14, 0.06, -2676.00, 137.00, 9481.00
9.59, -0.04, -0.08, 0.15, -5350.00, 1384.00, 8566.00
9.63, -0.02, -0.21, 0.50, -7277.00, 1513.00, 4190.00
9.66, -0.05, -0.37, 1.10, -8703.00, 3310.00, -753.00
9.69, -0.16, -0.63, 1.49, -1464.00, 6747.00, -4147.00
9.73, -0.05, -0.53, 1.03, 6611.00, 3643.00, -5714.00
9.76, -0.13, -0.35, 0.86, 8847.00, -971.00, -7028.00
9.79, -0.11, -0.30, 0.62, 8360.00, -1492.00, -6403.00
9.83, -0.09, -0.40, 0.56, 5482.00, 2671.00, -4088.00
9.86, -0.03, -0.75, 0.81, 5292.00, 6661.00, -717.00
9.89, 0.10, -0.92, 1.11, -106.00, 6707.00, -3720.00
9.93, -0.02, -0.56, 1.01, -6885.00, 4045.00, -6224.00
9.96, -0.02, -0.34, 0.92, -5837.00, 5515.00, -5945.00
9.99, 0.05, -0.29, 0.93, -1172.00, 6246.00, -5931.00
10.02, 0.17, -0.35, 0.89, 2619.00, 5157.00, -7473.00
10.06, 0.13, -0.38, 0.81, 3976.00, 3585.00, -7209.00
10.09, 0.05, -0.37, 0.73, 2687.00, 3758.00, -4409.00
10.13, -0.01, -0.41, 0.76, 18.00, 6081.00, -1575.00
10.16, 0.02, -0.46, 0.85, -789.00, 7611.00, -1965.00
10.19, 0.10, -0.60, 0.91, 419.00, 7059.00, -6827.00
10.23, 0.15, -0.64, 0.99, 1847.00, 5012.00, -12505.00
10.27, 0.14, -0.59, 0.83, 3523.00, 2675.00, -13147.00
10.29, 0.13, -0.60, 0.83, 3428.00, 2584.00, -11295.00
10.32, 0.15, -0.65, 0.90, 1663.00, 2650.00, -6851.00
10.36, 0.13, -0.61, 1.01, 307.00, 1197.00, -2120.00
10.39, 0.09, -0.76, 1.24, -525.00, 792.00, 1707.00
10.43, -0.05, -0.59, 0.99, 197.00, 1230.00, 4245.00
10.46, -0.07, -0.38, 0.84, -3108.00, 1686.00, 6852.00
10.49, -0.22, -0.32, 0.90, -7343.00, 2568.00, 6572.00
10.52, -0.32, -0.30, 0.90, -7944.00, 2671.00, 2484.00
10.56, -0.41, -0.25, 0.88, -4672.00, 2809.00, -5137.00
10.59, -0.43, -0.32, 0.79, -366.00, 3016.00, -12402.00
10.63, -0.41, -0.31, 0.71, 3049.00, 3530.00, -18574.00
10.66, -0.31, -0.33, 0.65, 4343.00, 5252.00, -21954.00
10.69, -0.18, -0.35, 0.67, 4299.00, 6384.00, -24533.00
10.73, -0.00, -0.40, 0.71, 3545.00, 6101.00, -24365.00
10.76, 0.11, -0.50, 0.79, 2667.00, 6021.00, -22023.00
10.79, 0.10, -0.49, 0.82, 727.00, 5163.00, -17002.00
10.82, 0.18, -0.51, 0.71, 1186.00, 4305.00, -11440.00
10.86, 0.32, -0.58, 0.81, 1864.00, 4462.00, -8998.00
10.89, 0.40, -0.71, 0.95, 1376.00, 3124.00, -10390.00
10.93, 0.37, -0.74, 0.91, 282.00, 1758.00, -13026.00
10.96, 0.40, -0.78, 1.12, 46.00, 1029.00, -13076.00
10.99, 0.37, -0.73, 1.21, -183.00, 1931.00, -10035.00
11.02, 0.34, -0.70, 1.18, -2716.00, 1219.00, -4323.00
11.06, 0.23, -0.53, 1.03, -3722.00, -289.00, -854.00
11.09, 0.10, -0.34, 0.75, -3525.00, -1334.00, 2489.00
11.12, 0.08, -0.33, 0.78, -4614.00, -576.00, 4889.00
11.16, 0.13, -0.41, 0.83, -5979.00, 85.00, 5667.00
11.19, 0.09, -0.27, 0.75, -5701.00, -972.00, 5457.00
11.23, 0.12, -0.25, 0.72, -1549.00, -1922.00, 3248.00
11.26, 0.14, -0.42, 0.79, 1234.00, -1632.00, 575.00
11.29, 0.20, -0.60, 0.82, -283.00, -707.00, -2950.00
11.32, 0.23, -0.52, 0.80, -2095.00, -726.00, -4961.00
11.36, 0.35, -0.46, 0.71, -782.00, -2052.00, -5124.00
11.39, 0.42, -0.48, 0.71, 263.00, -3874.00, -4187.00
11.42, 0.47, -0.52, 0.81, 172.00, -5925.00, -1477.00
11.46, 0.49, -0.55, 0.82, -954.00, -6152.00, 2672.00
11.49, 0.45, -0.54, 0.82, -322.00, -5701.00, 6462.00
11.52, 0.41, -0.58, 0.87, 1129.00, -5793.00, 7323.00
11.56, 0.38, -0.62, 1.09, 603.00, -5754.00, 7481.00
11.59, 0.42, -0.80, 1.30, 505.00, -3769.00, 7171.00
11.62, 0.24, -0.62, 0.86, 7124.00, -5932.00, 9282.00
11.66, 0.15, -0.41, 0.62, 9037.00, -10172.00, 13359.00
11.69, 0.18, -0.47, 0.58, 389.00, -9350.00, 15119.00
11.72, 0.19, -0.49, 0.78, -4657.00, -5205.00, 16326.00
11.76, 0.28, -0.42, 0.97, -6158.00, -3695.00, 13689.00
11.79, 0.37, -0.32, 0.81, -2359.00, -8512.00, 8678.00
11.83, 0.41, -0.34, 0.68, 2205.00, -11580.00, 5505.00
11.86, 0.43, -0.39, 0.77, 4019.00, -10740.00, 9252.00
11.89, 0.40, -0.51, 0.83, 4992.00, -9637.00, 17766.00
11.92, 0.31, -0.52, 0.86, 4597.00, -10442.00, 23067.00
11.96, 0.17, -0.43, 0.88, 3557.00, -11877.00, 23122.00
11.99, 0.10, -0.34, 0.88, 3188.00, -13475.00, 20244.00
12.02, 0.14, -0.37, 0.93, 2267.00, -12795.00, 15567.00
12.06, 0.18, -0.34, 1.02, 3514.00, -10770.00, 11561.00
12.09, 0.31, -0.51, 1.43, 5002.00, -8531.00, 6685.00
12.13, 0.20, -0.35, 1.17, 10686.00, -10667.00, 3873.00
12.15, 0.17, -0.39, 1.00, 9731.00, -12854.00, 4659.00
12.19, 0.27, -0.39, 0.84, 2934.00, -11773.00, 8551.00
12.22, 0.30, -0.29, 0.71, 1013.00, -8954.00, 12616.00
12.26, 0.33, -0.20, 0.75, 999.00, -7941.00, 14951.00
12.29, 0.41, -0.16, 0.79, 1225.00, -9160.00, 15598.00
12.32, 0.41, -0.20, 0.73, 193.00, -9565.00, 13865.00
12.35, 0.37, -0.19, 0.67, 253.00, -9834.00, 12061.00
12.39, 0.32, -0.34, 1.20, -1121.00, -5246.00, 9338.00
12.43, 0.22, -0.35, 0.81, 11856.00, -5266.00, 5223.00
12.45, 0.20, -0.48, 1.02, 13819.00, -3887.00, 4544.00
12.49, 0.21, -0.70, 1.10, 11947.00, -3912.00, 4601.00
12.52, 0.22, -0.65, 0.81, 6979.00, -4448.00, 6251.00
12.56, 0.29, -0.56, 0.69, 5817.00, -3903.00, 8266.00
12.59, 0.38, -0.53, 0.69, 5376.00, -4226.00, 7883.00
12.62, 0.45, -0.48, 0.72, 3455.00, -4960.00, 8995.00
12.65, 0.48, -0.37, 0.95, 1405.00, -4428.00, 14719.00
12.69, 0.44, -0.36, 1.13, 2014.00, -4639.00, 17896.00
12.72, 0.30, -0.32, 1.08, 134.00, -5986.00, 16302.00
12.75, 0.20, -0.29, 1.06, -1254.00, -5403.00, 14142.00
