Backpack Acceleration Sensor, Human Sensor Module
time, accX, accY, accZ, gyX, gyY, gyZ
31.96, -0.51, 0.22, 0.77, -192.00, -115.00, -270.00
32.01, -0.52, 0.24, 0.77, 253.00, -124.00, -91.00
32.03, -0.52, 0.23, 0.77, 438.00, -95.00, -71.00
32.06, -0.51, 0.22, 0.77, 560.00, 43.00, -18.00
32.10, -0.50, 0.22, 0.78, 619.00, -37.00, -43.00
32.13, -0.50, 0.21, 0.77, 653.00, -83.00, -83.00
32.16, -0.51, 0.21, 0.76, 471.00, -116.00, -120.00
32.20, -0.50, 0.22, 0.77, 303.00, -189.00, -18.00
32.23, -0.52, 0.22, 0.76, 202.00, -139.00, -74.00
32.27, -0.52, 0.23, 0.76, 162.00, -165.00, -127.00
32.30, -0.53, 0.23, 0.76, 220.00, -131.00, -69.00
32.33, -0.52, 0.24, 0.76, 420.00, -7.00, -93.00
32.36, -0.51, 0.23, 0.78, 536.00, -29.00, -91.00
32.40, -0.51, 0.22, 0.77, 444.00, -184.00, -60.00
32.43, -0.50, 0.23, 0.77, 439.00, -247.00, -132.00
32.46, -0.51, 0.23, 0.77, 257.00, -431.00, -93.00
32.50, -0.51, 0.23, 0.76, 112.00, -469.00, 92.00
32.53, -0.51, 0.24, 0.75, 257.00, -346.00, 188.00
32.56, -0.51, 0.24, 0.77, 325.00, -352.00, 160.00
32.60, -0.52, 0.23, 0.76, 238.00, -245.00, 131.00
32.63, -0.51, 0.22, 0.75, 167.00, -264.00, 230.00
32.66, -0.51, 0.24, 0.77, 229.00, -149.00, 132.00
32.70, -0.50, 0.24, 0.76, 107.00, -148.00, 152.00
32.73, -0.51, 0.23, 0.77, 117.00, -149.00, 166.00
32.76, -0.51, 0.23, 0.78, 155.00, 35.00, 24.00
32.79, -0.50, 0.22, 0.77, 107.00, 75.00, -96.00
32.83, -0.50, 0.22, 0.77, -53.00, -11.00, -138.00
32.86, -0.51, 0.22, 0.77, -162.00, 78.00, -244.00
32.90, -0.50, 0.23, 0.77, -319.00, 44.00, -200.00
32.93, -0.51, 0.22, 0.78, -396.00, 48.00, -185.00
32.96, -0.50, 0.24, 0.77, -399.00, 67.00, -160.00
33.00, -0.50, 0.24, 0.77, -411.00, 33.00, -90.00
33.03, -0.51, 0.25, 0.77, -328.00, 36.00, -120.00
33.06, -0.51, 0.25, 0.78, 7.00, 21.00, 177.00
33.09, -0.51, 0.24, 0.78, 374.00, 12.00, 431.00
33.13, -0.50, 0.24, 0.78, 303.00, 166.00, 278.00
33.16, -0.49, 0.23, 0.78, 310.00, 177.00, 173.00
33.19, -0.50, 0.22, 0.77, 236.00, 0.00, 22.00
33.23, -0.50, 0.21, 0.79, 149.00, 100.00, -153.00
33.27, -0.49, 0.21, 0.77, -205.00, -22.00, -226.00
33.29, -0.50, 0.22, 0.77, -375.00, -94.00, -315.00
33.33, -0.51, 0.22, 0.78, -391.00, -69.00, -316.00
33.36, -0.50, 0.23, 0.78, -467.00, -75.00, -253.00
33.39, -0.50, 0.24, 0.77, -290.00, -66.00, -402.00
33.43, -0.51, 0.24, 0.78, 54.00, 32.00, -454.00
33.46, -0.51, 0.23, 0.78, 141.00, -20.00, -138.00
33.49, -0.51, 0.23, 0.76, 277.00, 2.00, -259.00
33.53, -0.50, 0.23, 0.77, 283.00, 65.00, -126.00
33.56, -0.51, 0.22, 0.77, 176.00, -17.00, -109.00
33.59, -0.51, 0.21, 0.78, 166.00, 16.00, -131.00
33.63, -0.50, 0.22, 0.77, 41.00, 11.00, -29.00
33.66, -0.50, 0.22, 0.77, 114.00, 64.00, -183.00
33.69, -0.51, 0.23, 0.77, 199.00, -29.00, -78.00
33.73, -0.52, 0.23, 0.77, 356.00, -175.00, 256.00
33.76, -0.51, 0.21, 0.78, 481.00, -39.00, 376.00
33.79, -0.51, 0.19, 0.77, -304.00, 23.00, 82.00
33.83, -0.51, 0.24, 0.75, -353.00, 63.00, -325.00
33.86, -0.51, 0.23, 0.77, 261.00, 242.00, -107.00
33.89, -0.50, 0.22, 0.78, -229.00, 27.00, 257.00
33.93, -0.49, 0.24, 0.77, -242.00, 15.00, 107.00
33.96, -0.51, 0.24, 0.76, 93.00, 68.00, 262.00
33.99, -0.52, 0.22, 0.77, 23.00, 138.00, 421.00
34.03, -0.51, 0.22, 0.77, -113.00, 29.00, 572.00
34.06, -0.51, 0.23, 0.77, 83.00, 91.00, 281.00
34.09, -0.52, 0.22, 0.76, 78.00, 205.00, 270.00
34.13, -0.53, 0.22, 0.78, 93.00, 350.00, 57.00
34.16, -0.52, 0.22, 0.77, -35.00, 268.00, 452.00
34.19, -0.51, 0.21, 0.77, -172.00, 214.00, 730.00
34.23, -0.50, 0.22, 0.77, -150.00, 240.00, 488.00
34.26, -0.51, 0.22, 0.78, -87.00, 227.00, 366.00
34.29, -0.50, 0.24, 0.77, -303.00, 14.00, 704.00
34.33, -0.49, 0.25, 0.78, -157.00, -143.00, 633.00
34.36, -0.52, 0.24, 0.78, 114.00, 78.00, 62.00
34.39, -0.51, 0.25, 0.76, 30.00, 150.00, 127.00
34.43, -0.52, 0.25, 0.77, 363.00, 197.00, 254.00
34.46, -0.51, 0.25, 0.76, 283.00, 84.00, 509.00
34.49, -0.50, 0.25, 0.75, 130.00, 12.00, 474.00
34.53, -0.49, 0.26, 0.76, 451.00, 139.00, 223.00
34.56, -0.49, 0.25, 0.77, 596.00, 165.00, 31.00
34.59, -0.50, 0.26, 0.77, 601.00, -17.00, 86.00
34.62, -0.50, 0.25, 0.76, 514.00, -141.00, 207.00
34.66, -0.51, 0.26, 0.75, 544.00, -131.00, 247.00
34.69, -0.51, 0.26, 0.76, 647.00, -58.00, 229.00
34.72, -0.50, 0.24, 0.75, 717.00, -84.00, 79.00
34.76, -0.51, 0.23, 0.76, 539.00, -26.00, 103.00
34.79, -0.51, 0.24, 0.76, 344.00, -40.00, 98.00
34.82, -0.50, 0.24, 0.75, 306.00, -10.00, -44.00
34.86, -0.52, 0.24, 0.77, 133.00, -35.00, 72.00
34.89, -0.53, 0.24, 0.76, -113.00, -197.00, 231.00
34.92, -0.55, 0.25, 0.76, -164.00, -205.00, 542.00
34.96, -0.55, 0.26, 0.76, -24.00, -104.00, 966.00
34.99, -0.57, 0.26, 0.77, 361.00, 149.00, 1192.00
35.02, -0.59, 0.25, 0.77, 710.00, 331.00, 1682.00
35.05, -0.60, 0.24, 0.74, 752.00, 412.00, 2597.00
35.09, -0.60, 0.22, 0.72, 935.00, 790.00, 3955.00
35.12, -0.58, 0.21, 0.75, 988.00, 1358.00, 4258.00
35.16, -0.56, 0.23, 0.75, 925.00, 1786.00, 4048.00
35.19, -0.53, 0.25, 0.75, 813.00, 1766.00, 4424.00
35.22, -0.51, 0.28, 0.74, 693.00, 1639.00, 4800.00
35.26, -0.51, 0.32, 0.77, 551.00, 1566.00, 5151.00
35.29, -0.50, 0.35, 0.79, 129.00, 1323.00, 5355.00
35.32, -0.48, 0.38, 0.69, -692.00, 605.00, 5628.00
35.36, -0.46, 0.40, 0.58, -581.00, 578.00, 5427.00
35.39, -0.47, 0.39, 0.61, -906.00, 708.00, 5143.00
35.42, -0.49, 0.44, 0.66, -2158.00, 772.00, 5134.00
35.46, -0.51, 0.47, 0.66, -3262.00, 515.00, 6551.00
35.49, -0.50, 0.48, 0.61, -3379.00, 451.00, 7163.00
35.52, -0.48, 0.46, 0.61, -3157.00, 855.00, 7002.00
35.56, -0.44, 0.47, 0.61, -3551.00, 720.00, 6755.00
35.59, -0.42, 0.51, 0.59, -4066.00, 710.00, 6450.00
35.62, -0.46, 0.51, 0.61, -3583.00, 938.00, 5899.00
35.66, -0.47, 0.52, 0.56, -3424.00, 1030.00, 6770.00
35.69, -0.47, 0.50, 0.62, -3016.00, 1857.00, 7009.00
35.72, -0.43, 0.48, 0.65, -3282.00, 2339.00, 7112.00
35.76, -0.38, 0.44, 0.68, -4082.00, 2207.00, 6820.00
35.79, -0.32, 0.43, 0.70, -4639.00, 2161.00, 5467.00
35.82, -0.28, 0.42, 0.68, -4972.00, 2161.00, 3839.00
35.86, -0.35, 0.43, 1.13, -4409.00, 2409.00, 3141.00
35.89, -0.22, 0.48, 0.92, -5024.00, 159.00, 3778.00
35.92, -0.28, 0.31, 0.79, -1627.00, -698.00, 3982.00
35.96, -0.33, 0.32, 0.99, 389.00, 1522.00, 2022.00
35.99, -0.38, 0.27, 0.99, -1929.00, 1177.00, 3371.00
36.03, -0.39, 0.28, 0.89, -6134.00, -89.00, 6618.00
36.06, -0.40, 0.27, 0.82, -5694.00, 158.00, 8402.00
36.09, -0.40, 0.24, 0.81, -3330.00, 1315.00, 8487.00
36.12, -0.35, 0.21, 0.86, -2896.00, 1840.00, 8375.00
36.16, -0.36, 0.23, 0.85, -3100.00, 1573.00, 8573.00
36.19, -0.39, 0.23, 0.86, -2629.00, 1671.00, 8993.00
36.23, -0.38, 0.23, 0.87, -2787.00, 1768.00, 10059.00
36.26, -0.35, 0.22, 0.85, -2989.00, 1874.00, 10206.00
36.29, -0.30, 0.22, 0.81, -2737.00, 1798.00, 9952.00
36.33, -0.28, 0.25, 0.83, -2283.00, 1912.00, 9277.00
36.36, -0.23, 0.28, 0.86, -1633.00, 2173.00, 9032.00
36.39, -0.17, 0.28, 0.90, -881.00, 2151.00, 8520.00
36.42, -0.16, 0.30, 1.03, -309.00, 1662.00, 7817.00
36.46, -0.12, 0.31, 0.72, -4415.00, 352.00, 8730.00
36.49, -0.14, 0.25, 0.50, -7040.00, -297.00, 11271.00
36.52, -0.06, 0.42, 0.59, -4748.00, -452.00, 12846.00
36.56, -0.04, 0.44, 0.75, 3289.00, -410.00, 11637.00
36.59, -0.11, 0.28, 0.81, 7367.00, 1114.00, 8797.00
36.62, -0.12, 0.26, 0.75, 5134.00, 2225.00, 10000.00
36.66, -0.09, 0.31, 0.78, 1393.00, 2231.00, 13677.00
36.69, -0.05, 0.37, 0.75, -450.00, 1917.00, 14715.00
36.72, -0.02, 0.40, 0.71, -164.00, 3113.00, 13151.00
36.76, -0.01, 0.38, 0.74, 418.00, 4235.00, 12334.00
36.79, -0.08, 0.38, 0.82, 829.00, 4268.00, 10655.00
36.82, -0.15, 0.38, 0.89, 811.00, 5016.00, 10360.00
36.86, -0.10, 0.39, 0.83, 117.00, 5141.00, 11701.00
36.89, -0.03, 0.41, 0.86, 448.00, 4945.00, 10919.00
36.92, 0.03, 0.49, 0.98, 396.00, 4791.00, 9834.00
36.96, -0.00, 0.59, 1.00, -786.00, 5313.00, 8762.00
36.99, 0.03, 0.68, 0.94, 275.00, 6315.00, 8945.00
37.02, 0.05, 0.74, 1.16, 3297.00, 6989.00, 9789.00
37.05, 0.09, 0.82, 1.02, 4508.00, 8051.00, 9157.00
37.09, 0.13, 0.89, 0.97, 6045.00, 8593.00, 8747.00
37.12, 0.22, 0.97, 0.98, 7560.00, 7545.00, 10504.00
37.15, 0.32, 1.00, 0.92, 8693.00, 5487.00, 13862.00
37.19, 0.38, 0.91, 0.68, 11802.00, 1581.00, 17486.00
37.23, 0.43, 0.71, 0.58, 14614.00, -2533.00, 17603.00
37.25, 0.43, 0.59, 0.53, 14769.00, -5020.00, 15524.00
37.30, 0.31, 0.36, 0.29, 12059.00, -7928.00, 14165.00
37.32, 0.24, 0.27, 0.20, 9037.00, -8532.00, 13138.00
37.35, 0.20, 0.19, 0.03, 2114.00, -7809.00, 11012.00
37.39, 0.22, 0.16, -0.11, -5057.00, -5314.00, 8433.00
37.42, 0.27, 0.23, -0.14, -11882.00, -2632.00, 3939.00
37.45, 0.29, 0.25, 0.01, -20318.00, 561.00, -1861.00
37.49, 0.46, 0.65, 0.17, -24168.00, 6683.00, -3108.00
37.52, 0.50, 0.42, 1.06, -20458.00, 12147.00, -2603.00
37.55, 0.40, 0.16, 1.60, -17086.00, 9774.00, -7462.00
37.59, 0.11, 0.28, 2.00, -7918.00, -7791.00, -15528.00
37.62, -0.29, 1.47, 1.85, -32768.00, 662.00, -12732.00
37.65, 0.30, 0.25, 1.24, -7309.00, 9527.00, -27659.00
37.69, -0.14, -0.35, 0.84, 279.00, 9606.00, -20069.00
37.72, 0.28, -0.21, 0.67, -5046.00, 3086.00, -12608.00
37.75, -0.04, -0.43, 0.89, -10390.00, 1745.00, -5463.00
37.79, -0.19, -0.22, 1.01, -14037.00, 989.00, -2580.00
37.82, -0.21, -0.00, 1.20, -18023.00, 6243.00, -9486.00
37.85, -0.05, 0.52, 1.17, -7443.00, 11758.00, -9622.00
37.89, 0.01, 0.10, 1.19, 3054.00, 9474.00, -3510.00
37.92, 0.12, -0.05, 0.97, 2725.00, 6785.00, 1425.00
37.95, 0.13, -0.18, 0.92, 1538.00, 1541.00, 5115.00
37.99, 0.18, -0.17, 0.96, 862.00, -868.00, 6757.00
38.02, 0.21, -0.04, 0.97, 1225.00, -1385.00, 4602.00
38.05, 0.17, 0.05, 0.98, 4602.00, -150.00, -2385.00
38.09, 0.04, 0.11, 0.98, 9344.00, 1227.00, -9176.00
38.12, -0.03, 0.15, 0.96, 13869.00, 3595.00, -10513.00
38.16, -0.04, 0.27, 0.90, 19095.00, 7179.00, -4607.00
38.19, -0.07, 0.35, 1.08, 22698.00, 5403.00, 3144.00
38.22, -0.34, 0.51, 1.19, 20403.00, -758.00, 11979.00
38.25, -0.67, 0.26, 1.22, 8132.00, -4073.00, 6773.00
38.29, -0.91, 0.10, 0.96, 545.00, 674.00, -6524.00
38.32, -0.51, 0.44, 0.81, -2745.00, 7381.00, -9949.00
38.35, -0.42, 0.58, 0.74, -750.00, 6192.00, -1462.00
38.38, -0.44, 0.44, 0.76, 2861.00, 4216.00, 4350.00
38.42, -0.46, 0.42, 0.72, 2440.00, 5130.00, 2497.00
38.45, -0.50, 0.53, 0.77, 1367.00, 5669.00, 1497.00
38.49, -0.48, 0.68, 0.81, 1555.00, 5066.00, 3543.00
38.52, -0.36, 0.71, 0.79, 4260.00, 5369.00, 9414.00
38.55, -0.18, 0.58, 0.83, 6990.00, 4927.00, 16984.00
38.59, -0.05, 0.43, 0.85, 8028.00, 3325.00, 20054.00
38.62, 0.08, 0.33, 0.79, 7281.00, 1476.00, 19010.00
38.65, 0.15, 0.28, 0.76, 4747.00, -1017.00, 13905.00
38.69, 0.16, 0.31, 0.74, 2881.00, -3167.00, 5994.00
38.72, 0.12, 0.31, 0.78, 1804.00, -4363.00, -1835.00
38.75, 0.01, 0.35, 0.73, -1162.00, -5274.00, -6999.00
38.79, -0.08, 0.40, 0.68, -3415.00, -6142.00, -9066.00
38.82, -0.09, 0.48, 0.74, -4883.00, -6076.00, -7531.00
38.85, -0.04, 0.56, 0.72, -5216.00, -6563.00, -4498.00
38.88, -0.01, 0.63, 0.86, -4673.00, -6847.00, -3446.00
38.92, 0.01, 0.62, 0.83, -3601.00, -6980.00, -3910.00
38.95, 0.07, 0.66, 0.80, -4146.00, -6663.00, -3126.00
38.98, 0.08, 0.68, 0.87, -4278.00, -6334.00, -2207.00
39.02, 0.11, 0.73, 0.82, -4102.00, -5920.00, -560.00
39.05, 0.10, 0.74, 0.84, -2461.00, -5724.00, -184.00
39.09, 0.03, 0.70, 0.85, 1496.00, -5412.00, -1492.00
39.12, -0.03, 0.62, 0.82, 2632.00, -4746.00, -691.00
39.16, -0.05, 0.54, 0.84, 2905.00, -3206.00, 408.00
39.18, -0.03, 0.50, 0.80, 2965.00, -2250.00, 672.00
39.22, 0.03, 0.51, 0.76, 2015.00, -748.00, 2404.00
39.25, 0.10, 0.51, 0.75, 1504.00, -157.00, 3913.00
39.29, 0.16, 0.52, 0.74, 1335.00, 244.00, 4272.00
39.32, 0.17, 0.52, 0.76, 1072.00, 303.00, 3588.00
39.35, 0.21, 0.58, 0.78, 472.00, 640.00, 2576.00
39.38, 0.20, 0.61, 0.81, 1245.00, 277.00, 1269.00
39.42, 0.17, 0.61, 0.80, 1491.00, -412.00, 1148.00
39.45, 0.15, 0.59, 0.80, 1807.00, -532.00, 1297.00
39.49, 0.14, 0.56, 0.80, 2202.00, -187.00, 1239.00
39.52, 0.17, 0.54, 0.77, 1987.00, 72.00, 1195.00
39.55, 0.19, 0.54, 0.78, 1280.00, 281.00, 1294.00
39.58, 0.19, 0.53, 0.77, 1150.00, 465.00, 792.00
39.62, 0.18, 0.52, 0.78, 381.00, 766.00, 379.00
39.65, 0.19, 0.57, 0.81, -217.00, 996.00, 266.00
39.68, 0.16, 0.59, 0.78, -15.00, 950.00, -323.00
39.72, 0.08, 0.61, 0.75, -546.00, 1260.00, -633.00
39.75, -0.00, 0.64, 0.85, -475.00, 1378.00, -1479.00
39.78, -0.05, 0.75, 0.92, -1290.00, 2076.00, -3052.00
39.82, -0.02, 0.88, 0.92, 787.00, 3236.00, -4624.00
39.85, -0.08, 0.92, 0.90, 3621.00, 3351.00, -5423.00
39.88, -0.16, 0.86, 1.04, 7105.00, 3046.00, -6272.00
39.92, -0.09, 0.64, 0.92, 9511.00, 3521.00, -4900.00
39.95, 0.01, 0.49, 0.74, 7730.00, 3271.00, -1926.00
39.98, 0.57, 0.21, 0.52, 2161.00, 4010.00, -8887.00
40.02, 0.03, 0.02, 0.75, -4208.00, 12893.00, -26212.00
40.05, 0.07, 0.24, 0.46, -7935.00, 9877.00, -23023.00
40.08, -0.23, 0.44, 0.47, -8117.00, 2196.00, -6361.00
40.12, -0.45, 0.14, 0.83, -6027.00, 1433.00, 1562.00
40.16, -0.56, 0.45, 0.95, -3398.00, 6556.00, -7656.00
40.18, -0.84, 0.47, 0.94, -7422.00, 1334.00, 2743.00
40.22, -0.65, 0.58, 0.72, -10052.00, 3154.00, 16372.00
40.25, -0.46, 0.47, 0.84, -7223.00, 8006.00, 13446.00
40.28, -0.52, 0.42, 1.11, -2138.00, 7054.00, 11434.00
40.32, -0.71, 0.33, 1.02, 3886.00, 3455.00, 23700.00
40.35, -0.64, -0.01, 0.62, -2449.00, 6490.00, 32767.00
40.38, -0.44, -0.02, 0.54, 2696.00, 9931.00, 32767.00
40.42, -0.04, -0.44, 0.74, -2725.00, 15961.00, 32220.00
40.45, 0.31, 0.32, 0.45, -12637.00, 32767.00, 21931.00
40.48, 0.19, 0.35, 0.83, -18609.00, 32767.00, 21067.00
40.52, 0.23, 0.18, 2.00, -18788.00, 17185.00, 24112.00
40.55, 0.65, 0.98, 0.76, -10603.00, 5975.00, 32767.00
40.58, 0.30, -0.42, 0.68, -5095.00, -14788.00, 25272.00
40.62, 0.40, 0.27, 0.69, -18772.00, -32768.00, 23907.00
40.65, -0.27, 0.02, 1.27, 7167.00, -3032.00, 13728.00
40.68, 0.31, 0.40, 0.20, 9761.00, 6414.00, 1026.00
40.72, 0.15, 0.12, 0.21, -301.00, -1007.00, 5562.00
40.75, 0.25, 0.97, 1.11, -2722.00, -2772.00, 3821.00
40.78, 0.29, 0.93, 1.02, -5428.00, -775.00, 7542.00
40.81, -0.06, 0.57, 0.66, 3648.00, 612.00, 4374.00
40.85, 0.11, 0.30, 0.68, -1316.00, 2819.00, 11869.00
40.88, 0.43, 0.22, -0.21, -28909.00, -8549.00, 6553.00
40.92, 0.56, -0.24, 1.59, -10992.00, 5286.00, -7398.00
40.95, 0.32, 0.28, 1.38, -11060.00, -159.00, -12959.00
40.98, -0.18, 0.43, 0.69, -3145.00, 4666.00, -3461.00
41.02, 1.02, 0.61, 0.58, -8937.00, -6036.00, 8938.00
41.05, 0.23, 0.05, 1.35, -9321.00, 9560.00, -9267.00
41.08, 0.42, 0.62, 1.17, -5285.00, -830.00, 583.00
41.12, 0.30, 0.46, 1.37, -582.00, -5138.00, 2527.00
41.15, 0.10, 0.68, 0.98, -4898.00, -10549.00, 5482.00
41.18, -0.15, 0.59, 0.90, -9313.00, -6637.00, 11879.00
41.22, 0.27, 0.55, 0.73, -1593.00, 1549.00, 3857.00
41.25, 0.43, 0.36, 1.03, 3567.00, -184.00, -692.00
41.28, 0.26, 0.07, 1.03, 9889.00, -3279.00, -1205.00
41.31, 0.42, 0.09, 0.80, 12362.00, -1449.00, -6584.00
41.35, 0.19, -0.07, 0.93, 8442.00, 761.00, -11084.00
41.38, 0.20, 0.61, 0.44, -4681.00, -3654.00, -6004.00
41.41, 0.32, -0.24, 1.01, -19001.00, -10627.00, -7055.00
41.45, 0.28, 0.40, 0.93, 1862.00, -1330.00, -9387.00
41.48, 0.19, 0.19, 0.76, -4023.00, 2479.00, -8342.00
41.51, 0.39, 0.17, 0.99, -2123.00, 6900.00, -4421.00
41.55, 0.10, 0.29, 1.23, -3286.00, 7110.00, -1535.00
41.58, -0.01, 0.38, 1.18, -3306.00, 4302.00, -186.00
41.61, 0.13, 0.22, 1.32, -355.00, 9446.00, -6820.00
41.65, 0.08, 0.45, 1.69, 815.00, 8499.00, -3243.00
41.68, -0.41, 0.57, 1.85, -4916.00, 1884.00, 5987.00
41.72, 0.10, -0.01, 1.45, -14571.00, 2594.00, 19447.00
41.75, -0.19, 0.12, 1.26, -9669.00, -8426.00, 23055.00
41.78, -0.35, -0.56, 1.17, 4122.00, -25837.00, 6294.00
41.81, 0.13, 0.13, 0.60, -23898.00, -20009.00, 13166.00
41.85, 0.55, -0.27, -0.28, -32768.00, -30032.00, 22557.00
41.88, 0.16, 0.63, 0.54, -14923.00, 2058.00, 24942.00
41.91, 0.33, 0.11, 0.93, -10326.00, 10537.00, 13704.00
41.95, 0.38, -0.03, 1.14, -25482.00, 7927.00, 8370.00
41.98, 0.94, -0.28, 0.45, -32768.00, 32767.00, 1181.00
42.02, -1.51, -0.39, 0.43, -32768.00, 23779.00, 2120.00
42.05, 0.09, -0.96, -0.03, -24376.00, -16324.00, -7056.00
42.08, 0.39, -1.04, 0.07, -1674.00, -260.00, -12160.00
42.11, -0.24, -0.60, 0.44, 1007.00, -7443.00, -6631.00
42.15, 0.33, -0.61, 0.59, -17530.00, -12389.00, 8229.00
42.18, -0.04, -0.84, 0.51, -19136.00, -2819.00, 15923.00
42.21, -0.13, -1.29, 0.49, -2681.00, -24579.00, -13793.00
42.25, 0.33, -0.74, 0.09, -11716.00, -17910.00, -4605.00
42.28, 0.46, -0.70, 0.17, -17344.00, -12277.00, 1433.00
42.32, 0.45, -1.26, -0.22, -7330.00, -12663.00, 13764.00
42.34, 0.65, -1.00, -0.31, 13954.00, -14582.00, 7694.00
42.38, 0.52, -0.69, -0.42, 1942.00, 1531.00, 21578.00
42.41, 0.54, -1.04, -0.37, 2422.00, 11775.00, 21868.00
42.45, 0.68, -1.04, -0.18, 6964.00, 20759.00, 20048.00
42.48, 0.42, -0.82, 0.03, 11702.00, 19040.00, 28427.00
42.51, -0.60, -1.36, 0.50, 10446.00, 21990.00, 32767.00
42.55, -0.74, -1.14, 0.87, 32767.00, -8052.00, 25804.00
42.58, 0.25, -0.13, -0.14, -13504.00, 9564.00, -4462.00
42.62, -0.98, -1.22, 0.26, -10926.00, 7847.00, -11735.00
42.65, -0.40, -1.50, 0.06, 1743.00, 12809.00, -2124.00
42.68, -0.53, -1.20, 0.63, -6694.00, 5403.00, 7476.00
42.71, -0.64, -1.00, 0.47, -12193.00, 13102.00, 16514.00
42.75, -0.63, -0.98, 0.23, -9072.00, 8632.00, 14970.00
42.78, -0.25, -0.51, 0.26, 4435.00, 661.00, -4074.00
42.81, -0.44, -0.78, 0.17, 4246.00, -1544.00, -6731.00
42.85, -0.41, -0.86, 0.05, -7868.00, 7134.00, 2393.00
42.88, -0.30, -0.74, -0.05, -3646.00, 5389.00, -3762.00
42.92, -0.75, -0.86, -0.10, 5960.00, -1108.00, -3980.00
42.95, -0.55, -0.82, 0.11, -5302.00, 4812.00, 4320.00
42.98, -0.68, -0.83, 0.16, -11832.00, 7426.00, 5145.00
43.01, -0.55, -0.95, -0.14, -5982.00, 12555.00, 2910.00
43.05, -0.76, -0.72, -0.27, 2243.00, -1389.00, -2349.00
43.08, -0.71, -0.56, -0.19, 4434.00, -7785.00, -8945.00
43.11, -0.31, -0.81, 0.28, -1058.00, 4655.00, -3216.00
43.15, -0.39, -0.68, -0.12, 3225.00, 9809.00, 821.00
43.18, -0.59, -0.60, -0.34, 929.00, 1409.00, -4640.00
43.22, -0.54, -1.09, -0.13, 531.00, 5081.00, 752.00
43.24, -0.50, -0.83, -0.13, -373.00, 1645.00, 3283.00
43.28, -0.73, -0.89, -0.16, -861.00, 421.00, 2322.00
43.31, -0.47, -0.77, -0.09, -119.00, 4226.00, 681.00
43.35, -0.25, -0.74, -0.20, -657.00, 4929.00, -5848.00
43.38, -0.37, -0.95, -0.22, 3909.00, -905.00, -3772.00
43.41, -0.29, -0.93, -0.17, 4565.00, -2215.00, -2766.00
43.44, -0.39, -0.85, -0.15, 5480.00, -6402.00, -3062.00
43.48, -0.52, -0.81, -0.02, 4679.00, -7719.00, -4637.00
43.51, -0.55, -0.95, 0.00, 7332.00, -7792.00, -6134.00
